x-axis,1,2,3
+5.70600E-03,+337.46946E-03,+25.16567593E+00,-26.49190E-03
+5.72000E-03,+339.36177E-03,+25.21966101E+00,-26.49190E-03
+5.73400E-03,+340.59938E-03,+25.26991227E+00,-29.00446E-03
+5.74800E-03,+341.56420E-03,+25.32016353E+00,-26.49190E-03
+5.76200E-03,+342.41990E-03,+25.39223911E+00,-26.49190E-03
+5.77600E-03,+343.17367E-03,+25.45713316E+00,-26.49190E-03
+5.79000E-03,+343.48237E-03,+25.47666124E+00,-26.49190E-03
+5.80400E-03,+343.95040E-03,+25.52116855E+00,-26.49190E-03
+5.81800E-03,+344.62953E-03,+25.57141981E+00,-26.49190E-03
+5.83200E-03,+345.43498E-03,+25.64004769E+00,-26.49190E-03
+5.84600E-03,+345.43498E-03,+25.69575676E+00,-26.49190E-03
+5.86000E-03,+346.10978E-03,+25.75663059E+00,-26.49190E-03
+5.87400E-03,+345.76378E-03,+25.82267609E+00,-26.87960E-03
+5.88800E-03,+345.93892E-03,+25.82267609E+00,-26.49190E-03
+5.90200E-03,+346.14712E-03,+25.92317861E+00,-26.49190E-03
+5.91600E-03,+346.69126E-03,+25.93954512E+00,-26.49190E-03
+5.93000E-03,+346.69126E-03,+26.02368112E+00,-26.49190E-03
+5.94400E-03,+346.69126E-03,+26.05612801E+00,-26.49190E-03
+5.95800E-03,+346.28639E-03,+26.12418363E+00,-26.49190E-03
+5.97200E-03,+346.68264E-03,+26.22296216E+00,-26.49190E-03
+5.98600E-03,+346.18875E-03,+26.22468615E+00,-26.49190E-03
+6.00000E-03,+346.79895E-03,+26.27493740E+00,-24.69716E-03
+6.01400E-03,+346.55199E-03,+26.37543992E+00,-26.49190E-03
+6.02800E-03,+346.53908E-03,+26.40587669E+00,-26.49190E-03
+6.04200E-03,+346.24762E-03,+26.43746547E+00,-26.49190E-03
+6.05600E-03,+346.20742E-03,+26.52992779E+00,-23.97934E-03
+6.07000E-03,+346.25334E-03,+26.62239011E+00,-26.49190E-03
+6.08400E-03,+346.62953E-03,+26.62669620E+00,-26.49190E-03
+6.09800E-03,+346.29068E-03,+26.70681224E+00,-23.97934E-03
+6.11200E-03,+346.33088E-03,+26.75562537E+00,-26.49190E-03
+6.12600E-03,+345.50390E-03,+26.82770123E+00,-24.66856E-03
+6.14000E-03,+345.93749E-03,+26.87220826E+00,-26.49190E-03
+6.15400E-03,+345.92601E-03,+26.92590777E+00,-26.37710E-03
+6.16800E-03,+345.58287E-03,+26.96811883E+00,-26.49190E-03
+6.18200E-03,+345.52686E-03,+27.01032990E+00,-26.49190E-03
+6.19600E-03,+345.06455E-03,+27.05254097E+00,-25.30016E-03
+6.21000E-03,+345.18372E-03,+27.09475203E+00,-23.97934E-03
+6.22400E-03,+344.97124E-03,+27.17946002E+00,-23.97934E-03
+6.23800E-03,+344.93104E-03,+27.22971128E+00,-23.97934E-03
+6.25200E-03,+344.93247E-03,+27.27163649E+00,-26.07560E-03
+6.26600E-03,+344.76304E-03,+27.34658003E+00,-24.79765E-03
+6.28000E-03,+344.80324E-03,+27.40630988E+00,-25.27158E-03
+6.29400E-03,+344.35674E-03,+27.39826969E+00,-25.60167E-03
+6.30800E-03,+344.42995E-03,+27.53121882E+00,-23.97934E-03
+6.32200E-03,+344.18732E-03,+27.58147008E+00,-23.97934E-03
+6.33600E-03,+343.95902E-03,+27.58147008E+00,-23.97934E-03
+6.35000E-03,+343.78388E-03,+27.64607745E+00,-23.97934E-03
+6.36400E-03,+343.67619E-03,+27.73222385E+00,-23.97934E-03
+6.37800E-03,+343.67619E-03,+27.78247510E+00,-23.97934E-03
+6.39200E-03,+343.79393E-03,+27.83272636E+00,-23.97934E-03
+6.40600E-03,+343.65751E-03,+27.88297762E+00,-23.97934E-03
+6.42000E-03,+343.42493E-03,+27.93322887E+00,-21.68206E-03
+6.43400E-03,+343.49100E-03,+28.03373139E+00,-22.08407E-03
+6.44800E-03,+343.07174E-03,+28.09346152E+00,-23.97934E-03
+6.46200E-03,+342.67116E-03,+28.13423390E+00,-23.97934E-03
+6.47600E-03,+342.35098E-03,+28.18448516E+00,-21.46677E-03
+6.49000E-03,+342.67116E-03,+28.23473641E+00,-21.75400E-03
+6.50400E-03,+342.40843E-03,+28.28498767E+00,-23.86455E-03
+6.51800E-03,+342.22033E-03,+28.33523893E+00,-23.97934E-03
+6.53200E-03,+342.00927E-03,+28.39898929E+00,-23.97934E-03
+6.54600E-03,+341.91739E-03,+28.45957643E+00,-22.65852E-03
+6.56000E-03,+341.74511E-03,+28.52044915E+00,-23.97934E-03
+6.57400E-03,+341.91739E-03,+28.57874060E+00,-21.46677E-03
+6.58800E-03,+341.91454E-03,+28.63646089E+00,-23.96506E-03
+6.60200E-03,+341.16362E-03,+28.67867195E+00,-23.56305E-03
+6.61600E-03,+341.58431E-03,+28.73724898E+00,-23.97934E-03
+6.63000E-03,+340.79034E-03,+28.78750024E+00,-23.97934E-03
+6.64400E-03,+340.91237E-03,+28.83775149E+00,-23.97934E-03
+6.65800E-03,+340.61229E-03,+28.89776748E+00,-23.97934E-03
+6.67200E-03,+340.40123E-03,+28.98678073E+00,-23.97934E-03
+6.68600E-03,+339.71924E-03,+29.03244087E+00,-23.97934E-03
+6.70000E-03,+340.23038E-03,+29.08900778E+00,-23.97934E-03
+6.71400E-03,+340.40985E-03,+29.11686300E+00,-22.85953E-03
+6.72800E-03,+340.25767E-03,+29.13925903E+00,-22.98858E-03
+6.74200E-03,+339.59721E-03,+29.27823796E+00,-23.39059E-03
+6.75600E-03,+339.63741E-03,+29.29001280E+00,-21.46677E-03
+6.77000E-03,+339.67761E-03,+29.33595852E+00,-23.76406E-03
+6.78400E-03,+339.40483E-03,+29.42842085E+00,-23.97934E-03
+6.79800E-03,+339.05164E-03,+29.42038066E+00,-23.97934E-03
+6.81200E-03,+339.04445E-03,+29.46919268E+00,-23.97934E-03
+6.82600E-03,+339.08465E-03,+29.50480279E+00,-23.97934E-03
+6.84000E-03,+338.84487E-03,+29.59726511E+00,-23.97934E-03
+6.85400E-03,+338.91379E-03,+29.63947618E+00,-23.97934E-03
+6.86800E-03,+338.45148E-03,+29.72160289E+00,-23.97934E-03
+6.88200E-03,+337.98917E-03,+29.69202286E+00,-22.38556E-03
+6.89600E-03,+338.02937E-03,+29.79252537E+00,-23.97934E-03
+6.91000E-03,+338.06957E-03,+29.84277663E+00,-23.18958E-03
+6.92400E-03,+338.14855E-03,+29.90078277E+00,-21.46677E-03
+6.93800E-03,+337.89586E-03,+29.99324509E+00,-23.97934E-03
+6.95200E-03,+337.64603E-03,+30.00185589E+00,-23.97934E-03
+6.96600E-03,+337.39478E-03,+30.09403291E+00,-23.97934E-03
+6.98000E-03,+337.65323E-03,+30.11987829E+00,-22.75904E-03
+6.99400E-03,+337.30575E-03,+30.21234062E+00,-23.97934E-03
+7.00800E-03,+336.94109E-03,+30.24478668E+00,-24.46759E-03
+7.02200E-03,+336.64963E-03,+30.29676275E+00,-23.97934E-03
+7.03600E-03,+336.86069E-03,+30.29503794E+00,-21.46677E-03
+7.05000E-03,+336.56923E-03,+30.35964476E+00,-23.26156E-03
+7.06400E-03,+336.30507E-03,+30.44579171E+00,-22.85955E-03
+7.07800E-03,+336.23757E-03,+30.49604296E+00,-22.98857E-03
+7.09200E-03,+335.94612E-03,+30.54629422E+00,-23.97934E-03
+7.10600E-03,+335.88724E-03,+30.64679673E+00,-23.97934E-03
+7.12000E-03,+335.40625E-03,+30.69274273E+00,-23.97934E-03
+7.13400E-03,+335.88724E-03,+30.69704799E+00,-23.36206E-03
+7.14800E-03,+335.23540E-03,+30.79755050E+00,-22.48606E-03
+7.16200E-03,+335.13347E-03,+30.79755050E+00,-23.97934E-03
+7.17600E-03,+335.06455E-03,+30.91183825E+00,-22.15604E-03
+7.19000E-03,+334.65968E-03,+30.94830427E+00,-23.97934E-03
+7.20400E-03,+334.40265E-03,+30.99855553E+00,-23.86458E-03
+7.21800E-03,+334.18012E-03,+31.04880679E+00,-23.46257E-03
+7.23200E-03,+334.28783E-03,+31.13093378E+00,-21.46677E-03
+7.24600E-03,+334.26053E-03,+31.14930930E+00,-21.46677E-03
+7.26000E-03,+334.37970E-03,+31.21535591E+00,-22.25654E-03
+7.27400E-03,+333.66471E-03,+31.30006307E+00,-21.85453E-03
+7.28800E-03,+333.37753E-03,+31.35031433E+00,-23.97934E-03
+7.30200E-03,+333.41630E-03,+31.39224037E+00,-21.46677E-03
+7.31600E-03,+333.37468E-03,+31.40056558E+00,-21.46677E-03
+7.33000E-03,+333.36748E-03,+31.50106810E+00,-21.46677E-03
+7.34400E-03,+332.87217E-03,+31.51887357E+00,-23.97934E-03
+7.35800E-03,+333.02577E-03,+31.60157061E+00,-23.97934E-03
+7.37200E-03,+333.10617E-03,+31.60329570E+00,-23.97934E-03
+7.38600E-03,+332.62091E-03,+31.69575802E+00,-21.78253E-03
+7.40000E-03,+332.54913E-03,+31.75232438E+00,-23.26157E-03
+7.41400E-03,+332.11840E-03,+31.80257564E+00,-23.97934E-03
+7.42800E-03,+331.86714E-03,+31.85282689E+00,-22.45755E-03
+7.44200E-03,+332.05952E-03,+31.90307815E+00,-21.46677E-03
+7.45600E-03,+331.84846E-03,+31.95706461E+00,-23.79258E-03
+7.47000E-03,+331.82409E-03,+32.04952694E+00,-23.97934E-03
+7.48400E-03,+331.23682E-03,+32.09173800E+00,-23.36208E-03
+7.49800E-03,+331.11337E-03,+32.13394907E+00,-21.46677E-03
+7.51200E-03,+330.71999E-03,+32.17616014E+00,-21.46677E-03
+7.52600E-03,+330.86212E-03,+32.21837120E+00,-21.46677E-03
+7.54000E-03,+330.77594E-03,+32.30508820E+00,-21.46677E-03
+7.55400E-03,+330.10835E-03,+32.35304459E+00,-21.46677E-03
+7.56800E-03,+330.10835E-03,+32.40559072E+00,-21.98353E-03
+7.58200E-03,+329.85709E-03,+32.50609323E+00,-21.46677E-03
+7.59600E-03,+329.48665E-03,+32.52992905E+00,-21.46677E-03
+7.61000E-03,+329.44788E-03,+32.59080012E+00,-21.46677E-03
+7.62400E-03,+329.35458E-03,+32.65684700E+00,-23.97934E-03
+7.63800E-03,+329.35600E-03,+32.75706476E+00,-21.46677E-03
+7.65200E-03,+329.18657E-03,+32.74902457E+00,-21.46677E-03
+7.66600E-03,+329.02150E-03,+32.80760077E+00,-21.46677E-03
+7.68000E-03,+328.60081E-03,+32.85785203E+00,-22.68704E-03
+7.69400E-03,+328.52761E-03,+32.90810328E+00,-21.46677E-03
+7.70800E-03,+328.50315E-03,+33.00860580E+00,-23.49106E-03
+7.72200E-03,+328.34093E-03,+33.00860580E+00,-21.46677E-03
+7.73600E-03,+327.87861E-03,+33.05885705E+00,-21.46677E-03
+7.75000E-03,+328.13423E-03,+33.14500455E+00,-21.46677E-03
+7.76400E-03,+327.59578E-03,+33.15935957E+00,-21.46677E-03
+7.77800E-03,+327.84704E-03,+33.22942668E+00,-19.94500E-03
+7.79200E-03,+327.28565E-03,+33.31011334E+00,-21.46677E-03
+7.80600E-03,+327.07459E-03,+33.36036459E+00,-21.46677E-03
+7.82000E-03,+327.09327E-03,+33.41061585E+00,-21.46677E-03
+7.83400E-03,+326.46295E-03,+33.46086711E+00,-19.57146E-03
+7.84800E-03,+326.54335E-03,+33.56136962E+00,-22.48603E-03
+7.86200E-03,+326.23037E-03,+33.61162088E+00,-21.46677E-03
+7.87600E-03,+326.01932E-03,+33.66187213E+00,-21.46677E-03
+7.89000E-03,+325.86572E-03,+33.71212339E+00,-21.46677E-03
+7.90400E-03,+325.84846E-03,+33.76237465E+00,-19.06894E-03
+7.91800E-03,+326.08825E-03,+33.85254238E+00,-21.46677E-03
+7.93200E-03,+325.42635E-03,+33.86287716E+00,-21.46677E-03
+7.94600E-03,+325.33448E-03,+33.91312842E+00,-21.46677E-03
+7.96000E-03,+325.08322E-03,+33.96337967E+00,-23.18954E-03
+7.97400E-03,+325.33448E-03,+34.01363093E+00,-23.59155E-03
+7.98800E-03,+325.08038E-03,+34.11413344E+00,-21.46677E-03
+8.00200E-03,+324.58071E-03,+34.11413344E+00,-21.88301E-03
+8.01600E-03,+324.16002E-03,+34.19827110E+00,-21.46677E-03
+8.03000E-03,+324.07099E-03,+34.26488721E+00,-21.46677E-03
+8.04400E-03,+323.98917E-03,+34.28269323E+00,-21.46677E-03
+8.05800E-03,+323.93171E-03,+34.35562390E+00,-21.46677E-03
+8.07200E-03,+323.10768E-03,+34.41391534E+00,-21.38049E-03
+8.08600E-03,+323.13632E-03,+34.41564098E+00,-21.46677E-03
+8.10000E-03,+323.50391E-03,+34.50178876E+00,-21.46677E-03
+8.11400E-03,+323.21245E-03,+34.54399982E+00,-21.46677E-03
+8.12800E-03,+322.72283E-03,+34.61664601E+00,-21.46677E-03
+8.14200E-03,+322.64528E-03,+34.66689727E+00,-21.46677E-03
+8.15600E-03,+322.53330E-03,+34.71714852E+00,-21.46677E-03
+8.17000E-03,+322.06815E-03,+34.76309535E+00,-21.46677E-03
+8.18400E-03,+322.25768E-03,+34.81765104E+00,-20.84954E-03
+8.19800E-03,+321.96622E-03,+34.89776874E+00,-18.95421E-03
+8.21200E-03,+321.56563E-03,+34.86790229E+00,-21.46677E-03
+8.22600E-03,+321.63456E-03,+34.98219087E+00,-19.64351E-03
+8.24000E-03,+321.31438E-03,+35.01865606E+00,-21.46677E-03
+8.25400E-03,+321.31438E-03,+35.11686426E+00,-21.46677E-03
+8.26800E-03,+320.86354E-03,+35.15907533E+00,-19.47094E-03
+8.28200E-03,+320.65248E-03,+35.21966109E+00,-18.95421E-03
+8.29600E-03,+320.44143E-03,+35.26991235E+00,-20.27496E-03
+8.31000E-03,+320.65390E-03,+35.30436743E+00,-19.74402E-03
+8.32400E-03,+320.23179E-03,+35.37041486E+00,-21.07897E-03
+8.33800E-03,+319.55842E-03,+35.42066612E+00,-21.46677E-03
+8.35200E-03,+319.55558E-03,+35.46259298E+00,-18.95421E-03
+8.36600E-03,+319.63741E-03,+35.52116863E+00,-21.46677E-03
+8.38000E-03,+319.30433E-03,+35.54701512E+00,-18.95421E-03
+8.39400E-03,+319.30433E-03,+35.63947744E+00,-18.95421E-03
+8.40800E-03,+318.85064E-03,+35.68168851E+00,-21.46677E-03
+8.42200E-03,+319.03581E-03,+35.72389957E+00,-19.04051E-03
+8.43600E-03,+318.77024E-03,+35.77242491E+00,-21.46677E-03
+8.45000E-03,+318.37107E-03,+35.85857296E+00,-21.46677E-03
+8.46400E-03,+318.29930E-03,+35.87292743E+00,-21.46677E-03
+8.47800E-03,+317.94896E-03,+35.94299510E+00,-21.46677E-03
+8.49200E-03,+317.79679E-03,+35.98520616E+00,-19.54302E-03
+8.50600E-03,+317.79679E-03,+36.02741723E+00,-21.27997E-03
+8.52000E-03,+317.54553E-03,+36.12418371E+00,-21.46677E-03
+8.53400E-03,+317.22819E-03,+36.12418371E+00,-21.46677E-03
+8.54800E-03,+317.24687E-03,+36.20430169E+00,-21.46677E-03
+8.56200E-03,+316.54051E-03,+36.27493748E+00,-20.37545E-03
+8.57600E-03,+316.72283E-03,+36.36165366E+00,-21.46677E-03
+8.59000E-03,+316.73430E-03,+36.33093489E+00,-21.46677E-03
+8.60400E-03,+316.55198E-03,+36.47364847E+00,-21.46677E-03
+8.61800E-03,+316.34092E-03,+36.52619376E+00,-21.46677E-03
+8.63200E-03,+315.97048E-03,+36.54456819E+00,-20.54805E-03
+8.64600E-03,+316.03799E-03,+36.55003041E+00,-21.46677E-03
+8.66000E-03,+315.61446E-03,+36.67694753E+00,-20.67695E-03
+8.67400E-03,+315.53548E-03,+36.72719879E+00,-21.46677E-03
+8.68800E-03,+315.28281E-03,+36.77716612E+00,-21.46677E-03
+8.70200E-03,+315.32585E-03,+36.81937719E+00,-21.46677E-03
+8.71600E-03,+315.11479E-03,+36.89431687E+00,-21.46677E-03
+8.73000E-03,+314.78171E-03,+36.95405058E+00,-21.46677E-03
+8.74400E-03,+314.53046E-03,+36.99626165E+00,-21.46677E-03
+8.75800E-03,+314.02794E-03,+37.02870633E+00,-20.97845E-03
+8.77200E-03,+313.76806E-03,+37.08068378E+00,-21.46677E-03
+8.78600E-03,+313.27418E-03,+37.12920884E+00,-21.15107E-03
+8.80000E-03,+313.02292E-03,+37.16510591E+00,-21.46677E-03
+8.81400E-03,+312.29646E-03,+37.25756824E+00,-21.46677E-03
+8.82800E-03,+311.81973E-03,+37.27996261E+00,-21.46677E-03
+8.84200E-03,+310.56924E-03,+37.36868863E+00,-21.46677E-03
+8.85600E-03,+310.72425E-03,+37.42698008E+00,-21.46677E-03
+8.87000E-03,+310.30214E-03,+37.47666376E+00,-21.46677E-03
+8.88400E-03,+309.81831E-03,+37.49331171E+00,-23.36213E-03
+8.89800E-03,+309.50533E-03,+37.56108589E+00,-21.46677E-03
+8.91200E-03,+309.28706E-03,+37.60329696E+00,-21.46677E-03
+8.92600E-03,+309.07175E-03,+37.68197267E+00,-22.15610E-03
+8.94000E-03,+309.03155E-03,+37.73222392E+00,-21.46677E-03
+8.95400E-03,+309.24261E-03,+37.78247518E+00,-21.46677E-03
+8.96800E-03,+308.80323E-03,+37.83272644E+00,-21.46677E-03
+8.98200E-03,+309.07033E-03,+37.88297769E+00,-21.46677E-03
+8.99600E-03,+309.12200E-03,+37.90681462E+00,-21.46677E-03
+9.01000E-03,+309.23977E-03,+37.98348021E+00,-21.46677E-03
+9.02400E-03,+309.25408E-03,+38.04148800E+00,-23.97934E-03
+9.03800E-03,+309.25691E-03,+38.08426637E+00,-21.46677E-03
+9.05200E-03,+309.46371E-03,+38.13423398E+00,-21.46677E-03
+9.06600E-03,+309.92602E-03,+38.26862372E+00,-21.46677E-03
+9.08000E-03,+309.64178E-03,+38.25914071E+00,-21.46677E-03
+9.09400E-03,+309.66755E-03,+38.30279459E+00,-23.08899E-03
+9.10800E-03,+310.21027E-03,+38.38549026E+00,-21.46677E-03
+9.12200E-03,+310.01648E-03,+38.48599277E+00,-21.46677E-03
+9.13600E-03,+310.00784E-03,+38.52993031E+00,-23.97934E-03
+9.15000E-03,+310.00784E-03,+38.53624403E+00,-22.18447E-03
+9.16400E-03,+310.42570E-03,+38.63674654E+00,-22.58648E-03
+9.17800E-03,+310.00784E-03,+38.63674654E+00,-21.46677E-03
+9.19200E-03,+310.20022E-03,+38.73724906E+00,-23.97934E-03
+9.20600E-03,+309.77527E-03,+38.78750031E+00,-23.97934E-03
+9.22000E-03,+310.21606E-03,+38.83775157E+00,-23.76416E-03
+9.23400E-03,+309.75659E-03,+38.83775157E+00,-23.97934E-03
+9.24800E-03,+309.50533E-03,+38.91787010E+00,-23.97934E-03
+9.26200E-03,+309.83274E-03,+39.01033242E+00,-22.88798E-03
+9.27600E-03,+310.19017E-03,+39.05254349E+00,-22.15612E-03
+9.29000E-03,+309.53407E-03,+39.14500581E+00,-21.46677E-03
+9.30400E-03,+309.25408E-03,+39.18951037E+00,-23.97934E-03
+9.31800E-03,+309.45366E-03,+39.18951037E+00,-23.46265E-03
+9.33200E-03,+309.41346E-03,+39.23976162E+00,-21.46677E-03
+9.34600E-03,+309.50533E-03,+39.34026414E+00,-23.97934E-03
+9.36000E-03,+309.84987E-03,+39.39051539E+00,-23.18949E-03
+9.37400E-03,+309.67902E-03,+39.44852347E+00,-21.46677E-03
+9.38800E-03,+309.50391E-03,+39.49101791E+00,-23.97934E-03
+9.40200E-03,+309.08605E-03,+39.49101791E+00,-21.88295E-03
+9.41600E-03,+309.42351E-03,+39.59152042E+00,-22.28496E-03
+9.43000E-03,+309.11762E-03,+39.64177168E+00,-21.46677E-03
+9.44400E-03,+308.92963E-03,+39.69202293E+00,-23.97934E-03
+9.45800E-03,+309.05165E-03,+39.74227419E+00,-21.95512E-03
+9.47200E-03,+309.27134E-03,+39.79425219E+00,-21.55311E-03
+9.48600E-03,+309.03439E-03,+39.84277670E+00,-23.97934E-03
+9.50000E-03,+309.25408E-03,+39.92892558E+00,-23.26165E-03
+9.51400E-03,+309.00282E-03,+39.99353047E+00,-23.97934E-03
+9.52800E-03,+309.25408E-03,+40.04378173E+00,-23.97934E-03
+9.54200E-03,+308.81045E-03,+40.13250720E+00,-23.39048E-03
+9.55600E-03,+308.98413E-03,+40.09776985E+00,-23.97934E-03
+9.57000E-03,+308.52182E-03,+40.19023217E+00,-26.27673E-03
+9.58400E-03,+308.56202E-03,+40.24478676E+00,-25.87472E-03
+9.59800E-03,+309.10474E-03,+40.29503801E+00,-23.97934E-03
+9.61200E-03,+309.14494E-03,+40.36711663E+00,-23.97934E-03
+9.62600E-03,+309.00282E-03,+40.35907644E+00,-23.97934E-03
+9.64000E-03,+308.97408E-03,+40.45153876E+00,-23.97934E-03
+9.65400E-03,+308.99135E-03,+40.49833626E+00,-23.97934E-03
+9.66800E-03,+308.95115E-03,+40.54629430E+00,-23.97934E-03
+9.68200E-03,+308.65969E-03,+40.62842322E+00,-23.97934E-03
+9.69600E-03,+308.75156E-03,+40.67063428E+00,-23.97934E-03
+9.71000E-03,+308.65828E-03,+40.69704807E+00,-24.76920E-03
+9.72400E-03,+309.50533E-03,+40.79755058E+00,-23.97934E-03
+9.73800E-03,+309.00565E-03,+40.79755058E+00,-21.46677E-03
+9.75200E-03,+309.04444E-03,+40.94830435E+00,-23.97934E-03
+9.76600E-03,+309.42351E-03,+40.99855561E+00,-23.16116E-03
+9.78000E-03,+309.00282E-03,+40.99855561E+00,-23.97934E-03
+9.79400E-03,+309.16504E-03,+41.06661426E+00,-23.97934E-03
+9.80800E-03,+309.25408E-03,+41.10882533E+00,-23.97934E-03
+9.82200E-03,+309.25408E-03,+41.15103640E+00,-23.97934E-03
+9.83600E-03,+309.22251E-03,+41.24349872E+00,-23.97934E-03
+9.85000E-03,+309.21826E-03,+41.28570979E+00,-23.97934E-03
+9.86400E-03,+309.39336E-03,+41.22195419E+00,-23.97934E-03
