x-axis,1,2,3
second,Volt,Volt,Volt
+9.83600E-03,+222.82192E-03,+41.24349872E+00,-23.66368E-03
+9.85000E-03,+222.64243E-03,+41.26416525E+00,-23.97934E-03
+9.86400E-03,+222.54334E-03,+41.32792085E+00,-22.58645E-03
+9.87800E-03,+222.66975E-03,+41.40056566E+00,-21.46677E-03
+9.89200E-03,+223.07317E-03,+41.24981189E+00,-23.39047E-03
+9.90600E-03,+222.55197E-03,+41.19956064E+00,-21.46677E-03
+9.92000E-03,+222.80040E-03,+41.14930938E+00,-23.76418E-03
+9.93400E-03,+222.12986E-03,+41.06115011E+00,-23.36217E-03
+9.94800E-03,+222.17006E-03,+40.99855561E+00,-23.97934E-03
+9.96200E-03,+221.84987E-03,+40.94830435E+00,-23.97934E-03
+9.97600E-03,+221.74795E-03,+40.88426565E+00,-22.15615E-03
+9.99000E-03,+221.78815E-03,+40.79755058E+00,-21.46677E-03
+10.00400E-03,+222.05668E-03,+40.69934101E+00,-21.58142E-03
+10.01800E-03,+221.91315E-03,+40.64679681E+00,-21.46677E-03
+10.03200E-03,+221.72502E-03,+40.59654556E+00,-23.06067E-03
+10.04600E-03,+221.55276E-03,+40.52245655E+00,-22.78745E-03
+10.06000E-03,+221.48665E-03,+40.42999423E+00,-22.25665E-03
+10.07400E-03,+221.31438E-03,+40.38778316E+00,-21.46677E-03
+10.08800E-03,+221.31438E-03,+40.29503801E+00,-21.46677E-03
+10.10200E-03,+221.31438E-03,+40.24478676E+00,-21.46677E-03
+10.11600E-03,+220.89368E-03,+40.16064745E+00,-22.28493E-03
+10.13000E-03,+221.18514E-03,+40.09403299E+00,-21.46677E-03
+10.14400E-03,+220.64965E-03,+40.04378173E+00,-23.08895E-03
+10.15800E-03,+220.56061E-03,+39.94327922E+00,-21.95515E-03
+10.17200E-03,+220.54334E-03,+39.89302796E+00,-23.97934E-03
+10.18600E-03,+220.27779E-03,+39.89302796E+00,-21.46677E-03
+10.20000E-03,+220.20163E-03,+39.75662728E+00,-23.26168E-03
+10.21400E-03,+220.17006E-03,+39.69202293E+00,-22.85967E-03
+10.22800E-03,+220.30935E-03,+39.62195389E+00,-22.45766E-03
+10.24200E-03,+219.99921E-03,+39.59152042E+00,-23.97934E-03
+10.25600E-03,+220.05810E-03,+39.53753175E+00,-21.65364E-03
+10.27000E-03,+219.82835E-03,+39.48671513E+00,-21.68191E-03
+10.28400E-03,+219.86855E-03,+39.35260711E+00,-23.97934E-03
+10.29800E-03,+219.80684E-03,+39.31039604E+00,-23.97934E-03
+10.31200E-03,+219.77386E-03,+39.23976162E+00,-22.55817E-03
+10.32600E-03,+219.55558E-03,+39.17572265E+00,-23.97934E-03
+10.34000E-03,+219.74936E-03,+39.13351158E+00,-23.69196E-03
+10.35400E-03,+219.54412E-03,+39.04104926E+00,-21.58141E-03
+10.36800E-03,+219.10474E-03,+38.94858694E+00,-21.46677E-03
+10.38200E-03,+219.14494E-03,+38.88800283E+00,-22.38543E-03
+10.39600E-03,+219.30433E-03,+38.83775157E+00,-21.46677E-03
+10.41000E-03,+219.05307E-03,+38.78750031E+00,-22.25667E-03
+10.42400E-03,+219.22675E-03,+38.68699780E+00,-21.46677E-03
+10.43800E-03,+219.30291E-03,+38.63674654E+00,-21.46677E-03
+10.45200E-03,+218.88504E-03,+38.54456677E+00,-21.46677E-03
+10.46600E-03,+219.13489E-03,+38.48599277E+00,-21.46677E-03
+10.48000E-03,+219.05307E-03,+38.38549026E+00,-22.68693E-03
+10.49400E-03,+218.89085E-03,+38.33523900E+00,-23.97934E-03
+10.50800E-03,+218.80181E-03,+38.27521999E+00,-21.46677E-03
+10.52200E-03,+218.79318E-03,+38.23300892E+00,-23.97934E-03
+10.53600E-03,+218.55056E-03,+38.14054660E+00,-21.78240E-03
+10.55000E-03,+218.44283E-03,+38.08398272E+00,-21.46677E-03
+10.56400E-03,+218.55056E-03,+38.00587321E+00,-21.46677E-03
+10.57800E-03,+218.45147E-03,+37.91341089E+00,-22.45768E-03
+10.59200E-03,+218.49167E-03,+37.88297769E+00,-21.46677E-03
+10.60600E-03,+217.81548E-03,+37.78247518E+00,-23.79245E-03
+10.62000E-03,+218.04805E-03,+37.73222392E+00,-21.46677E-03
+10.63400E-03,+217.79679E-03,+37.63172141E+00,-21.46677E-03
+10.64800E-03,+217.64745E-03,+37.63172141E+00,-21.46677E-03
+10.66200E-03,+218.08102E-03,+37.55304708E+00,-21.46677E-03
+10.67600E-03,+218.11699E-03,+37.49475563E+00,-21.46677E-03
+10.69000E-03,+217.82553E-03,+37.43071638E+00,-21.46677E-03
+10.70400E-03,+217.55700E-03,+37.38046513E+00,-21.46677E-03
+10.71800E-03,+217.94472E-03,+37.27996261E+00,-21.46677E-03
+10.73200E-03,+217.22675E-03,+37.22971136E+00,-21.46677E-03
+10.74600E-03,+217.79679E-03,+37.15562180E+00,-21.46677E-03
+10.76000E-03,+217.63881E-03,+37.11341074E+00,-23.18943E-03
+10.77400E-03,+217.33307E-03,+37.02870633E+00,-21.46677E-03
+10.78800E-03,+217.79397E-03,+36.97817280E+00,-21.46677E-03
+10.80200E-03,+217.46231E-03,+36.84434623E+00,-21.46677E-03
+10.81600E-03,+216.54051E-03,+36.81017535E+00,-22.28491E-03
+10.83000E-03,+216.79899E-03,+36.75304721E+00,-21.46677E-03
+10.84400E-03,+217.11620E-03,+36.70939057E+00,-21.46677E-03
+10.85800E-03,+216.63819E-03,+36.62669628E+00,-21.46677E-03
+10.87200E-03,+216.80904E-03,+36.52619376E+00,-21.46677E-03
+10.88600E-03,+216.35238E-03,+36.51988142E+00,-23.66372E-03
+10.90000E-03,+216.61227E-03,+36.41133872E+00,-21.46677E-03
+10.91400E-03,+216.54051E-03,+36.32518874E+00,-21.46677E-03
+10.92800E-03,+216.99700E-03,+36.27493748E+00,-21.46677E-03
+10.94200E-03,+216.85066E-03,+36.22468622E+00,-21.46677E-03
+10.95600E-03,+216.57789E-03,+36.12418371E+00,-21.46677E-03
+10.97000E-03,+216.54051E-03,+36.12418371E+00,-21.46677E-03
+10.98400E-03,+216.73005E-03,+36.02368120E+00,-20.84965E-03
+10.99800E-03,+216.43860E-03,+35.97342994E+00,-21.46677E-03
+11.01200E-03,+216.28925E-03,+35.92317868E+00,-18.95421E-03
+11.02600E-03,+216.15137E-03,+35.87292743E+00,-21.46677E-03
+11.04000E-03,+215.98052E-03,+35.77242491E+00,-19.24161E-03
+11.05400E-03,+215.79820E-03,+35.72217366E+00,-21.46677E-03
+11.06800E-03,+216.03800E-03,+35.67192240E+00,-20.95016E-03
+11.08200E-03,+216.01366E-03,+35.58979238E+00,-19.87284E-03
+11.09600E-03,+215.53548E-03,+35.52116863E+00,-21.46677E-03
+11.11000E-03,+215.44221E-03,+35.47091737E+00,-18.95421E-03
+11.12400E-03,+215.49669E-03,+35.42066612E+00,-21.07886E-03
+11.13800E-03,+215.53266E-03,+35.37069686E+00,-21.45267E-03
+11.15200E-03,+215.07458E-03,+35.37041486E+00,-18.95421E-03
+11.16600E-03,+214.78171E-03,+35.21966109E+00,-18.95421E-03
+11.18000E-03,+214.65247E-03,+35.16940983E+00,-20.17434E-03
+11.19400E-03,+214.27920E-03,+35.06890732E+00,-18.95421E-03
+11.20800E-03,+214.43278E-03,+35.01865606E+00,-18.95421E-03
+11.22200E-03,+213.78533E-03,+34.96667669E+00,-18.86781E-03
+11.23600E-03,+213.74513E-03,+34.92446562E+00,-18.63861E-03
+11.25000E-03,+213.09468E-03,+34.85355003E+00,-18.95421E-03
+11.26400E-03,+213.30151E-03,+34.76739978E+00,-18.95421E-03
+11.27800E-03,+212.87076E-03,+34.69732991E+00,-18.95421E-03
+11.29200E-03,+212.52041E-03,+34.69359167E+00,-18.95421E-03
+11.30600E-03,+212.25046E-03,+34.56265652E+00,-18.95421E-03
+11.32000E-03,+211.80966E-03,+34.47019419E+00,-19.16931E-03
+11.33400E-03,+211.57709E-03,+34.46589224E+00,-19.57132E-03
+11.34800E-03,+211.41347E-03,+34.38577206E+00,-18.95421E-03
+11.36200E-03,+211.51538E-03,+34.29330974E+00,-18.95421E-03
+11.37600E-03,+211.37750E-03,+34.26488721E+00,-18.95421E-03
+11.39000E-03,+211.04161E-03,+34.20888760E+00,-18.95421E-03
+11.40400E-03,+211.26413E-03,+34.11642528E+00,-18.95421E-03
+11.41800E-03,+211.10915E-03,+34.07421421E+00,-18.95421E-03
+11.43200E-03,+210.85348E-03,+34.01363093E+00,-18.95421E-03
+11.44600E-03,+210.88081E-03,+33.96337967E+00,-17.63359E-03
+11.46000E-03,+210.51036E-03,+33.91312842E+00,-18.95421E-03
+11.47400E-03,+210.51036E-03,+33.80486743E+00,-18.56629E-03
+11.48800E-03,+210.50895E-03,+33.76237465E+00,-18.95421E-03
+11.50200E-03,+210.25910E-03,+33.72044530E+00,-18.95421E-03
+11.51600E-03,+210.17147E-03,+33.62798298E+00,-19.77232E-03
+11.53000E-03,+209.87860E-03,+33.56136962E+00,-18.95421E-03
+11.54400E-03,+209.74071E-03,+33.49330959E+00,-18.95421E-03
+11.55800E-03,+209.45649E-03,+33.41061585E+00,-21.46677E-03
+11.57200E-03,+209.50533E-03,+33.35863620E+00,-18.86779E-03
+11.58600E-03,+209.28564E-03,+33.31011334E+00,-18.95421E-03
+11.60000E-03,+209.43357E-03,+33.24551010E+00,-18.95421E-03
+11.61400E-03,+209.53267E-03,+33.15935957E+00,-18.95421E-03
+11.62800E-03,+209.25408E-03,+33.06947052E+00,-18.95421E-03
+11.64200E-03,+209.69770E-03,+33.04707835E+00,-18.95421E-03
+11.65600E-03,+209.50533E-03,+32.95835454E+00,-16.62857E-03
+11.67000E-03,+209.73508E-03,+32.90810328E+00,-18.95421E-03
+11.68400E-03,+209.12624E-03,+32.80760077E+00,-17.05874E-03
+11.69800E-03,+209.35599E-03,+32.72748031E+00,-18.95421E-03
+11.71200E-03,+209.14493E-03,+32.65684700E+00,-17.86276E-03
+11.72600E-03,+209.46091E-03,+32.59280692E+00,-18.95421E-03
+11.74000E-03,+209.25408E-03,+32.51184186E+00,-18.95421E-03
+11.75400E-03,+209.26553E-03,+32.50609323E+00,-18.95421E-03
+11.76800E-03,+208.85488E-03,+32.40559072E+00,-16.44165E-03
+11.78200E-03,+208.93528E-03,+32.35533946E+00,-18.95421E-03
+11.79600E-03,+208.61950E-03,+32.28124908E+00,-17.63360E-03
+11.81000E-03,+208.92383E-03,+32.20458569E+00,-18.95421E-03
+11.82400E-03,+208.53910E-03,+32.14657569E+00,-18.95421E-03
+11.83800E-03,+208.25187E-03,+32.10380173E+00,-18.95421E-03
+11.85200E-03,+209.04443E-03,+32.01190230E+00,-18.95421E-03
+11.86600E-03,+208.92101E-03,+31.96969123E+00,-16.44165E-03
+11.88000E-03,+209.00282E-03,+31.92748016E+00,-18.95421E-03
+11.89400E-03,+209.09187E-03,+31.83501784E+00,-18.95421E-03
+11.90800E-03,+209.20523E-03,+31.80257564E+00,-18.95421E-03
+11.92200E-03,+209.26272E-03,+31.70207312E+00,-18.86778E-03
+11.93600E-03,+208.97126E-03,+31.65182187E+00,-18.95421E-03
+11.95000E-03,+209.36182E-03,+31.58721890E+00,-18.95421E-03
+11.96400E-03,+209.11478E-03,+31.55131935E+00,-16.44165E-03
+11.97800E-03,+209.15498E-03,+31.43099767E+00,-18.95421E-03
+11.99200E-03,+208.92825E-03,+31.43903786E+00,-17.03060E-03
+12.00600E-03,+208.77026E-03,+31.35031433E+00,-18.95421E-03
+12.02000E-03,+209.21106E-03,+31.30006307E+00,-16.65672E-03
+12.03400E-03,+208.50031E-03,+31.19956056E+00,-16.44165E-03
+12.04800E-03,+208.79900E-03,+31.14930930E+00,-18.95421E-03
+12.06200E-03,+208.89367E-03,+31.07722876E+00,-18.95421E-03
+12.07600E-03,+208.68262E-03,+30.99855553E+00,-18.95421E-03
+12.09000E-03,+208.72282E-03,+30.94830427E+00,-18.95421E-03
+12.10400E-03,+208.51176E-03,+30.89805302E+00,-16.55621E-03
+12.11800E-03,+209.00282E-03,+30.84780176E+00,-18.43764E-03
+12.13200E-03,+208.34091E-03,+30.74729925E+00,-18.95421E-03
+12.14600E-03,+208.75156E-03,+30.69704799E+00,-18.95421E-03
+12.16000E-03,+208.50031E-03,+30.64679673E+00,-18.95421E-03
+12.17400E-03,+209.00282E-03,+30.54629422E+00,-18.95421E-03
+12.18800E-03,+208.75016E-03,+30.49632413E+00,-18.95421E-03
+12.20200E-03,+209.00282E-03,+30.44579171E+00,-16.85772E-03
+12.21600E-03,+208.66392E-03,+30.39554045E+00,-17.25973E-03
+12.23000E-03,+208.99558E-03,+30.34528919E+00,-18.95421E-03
+12.24400E-03,+208.75156E-03,+30.29503794E+00,-19.68584E-03
+12.25800E-03,+208.50031E-03,+30.19453542E+00,-18.95421E-03
+12.27200E-03,+208.99418E-03,+30.14428417E+00,-19.04066E-03
+12.28600E-03,+208.53186E-03,+30.10034415E+00,-18.95421E-03
+12.30000E-03,+208.57206E-03,+30.04378165E+00,-21.46677E-03
+12.31400E-03,+208.58493E-03,+29.94327914E+00,-20.07379E-03
+12.32800E-03,+208.70553E-03,+29.87320844E+00,-20.47580E-03
+12.34200E-03,+208.55920E-03,+29.79252537E+00,-21.46677E-03
+12.35600E-03,+208.98412E-03,+29.78878631E+00,-19.14116E-03
+12.37000E-03,+208.50031E-03,+29.69202286E+00,-21.25172E-03
+12.38400E-03,+208.68986E-03,+29.60386166E+00,-18.95421E-03
+12.39800E-03,+208.35096E-03,+29.59152034E+00,-20.44770E-03
+12.41200E-03,+208.75156E-03,+29.56969078E+00,-18.95421E-03
+12.42600E-03,+208.75156E-03,+29.44076657E+00,-21.46677E-03
+12.44000E-03,+209.00282E-03,+29.39051532E+00,-21.17931E-03
+12.45400E-03,+209.23117E-03,+29.29230381E+00,-18.95421E-03
+12.46800E-03,+208.80322E-03,+29.25009275E+00,-18.95421E-03
+12.48200E-03,+209.07036E-03,+29.22139016E+00,-21.46677E-03
+12.49600E-03,+208.87076E-03,+29.16567061E+00,-21.46677E-03
+12.51000E-03,+208.92382E-03,+29.08900778E+00,-20.67680E-03
+12.52400E-03,+208.71277E-03,+29.07348918E+00,-21.07881E-03
+12.53800E-03,+209.25267E-03,+28.93853490E+00,-18.95421E-03
+12.55200E-03,+209.00282E-03,+28.88800275E+00,-21.05072E-03
+12.56600E-03,+209.00282E-03,+28.80386151E+00,-18.95421E-03
+12.58000E-03,+208.62231E-03,+28.78750024E+00,-21.46677E-03
+12.59400E-03,+208.58936E-03,+28.71943938E+00,-18.95421E-03
+12.60800E-03,+208.80041E-03,+28.63674647E+00,-21.46677E-03
+12.62200E-03,+208.74292E-03,+28.58649521E+00,-21.38031E-03
+12.63600E-03,+208.75156E-03,+28.53624395E+00,-21.46677E-03
+12.65000E-03,+208.57206E-03,+28.45009260E+00,-21.46677E-03
+12.66400E-03,+208.89086E-03,+28.41335009E+00,-21.46677E-03
+12.67800E-03,+208.75156E-03,+28.34585074E+00,-21.46677E-03
+12.69200E-03,+208.75156E-03,+28.32345940E+00,-21.46677E-03
+12.70600E-03,+208.30514E-03,+28.18448516E+00,-21.27981E-03
+12.72000E-03,+209.21107E-03,+28.18018431E+00,-21.46677E-03
+12.73400E-03,+209.06453E-03,+28.08398264E+00,-19.57126E-03
+12.74800E-03,+209.15217E-03,+28.01335016E+00,-19.97327E-03
+12.76200E-03,+209.11197E-03,+27.91139904E+00,-21.46677E-03
+12.77600E-03,+209.00282E-03,+27.86918797E+00,-20.77729E-03
+12.79000E-03,+209.44784E-03,+27.77672565E+00,-21.46677E-03
+12.80400E-03,+209.51679E-03,+27.73222385E+00,-21.46677E-03
+12.81800E-03,+209.45368E-03,+27.69230351E+00,-21.46677E-03
+12.83200E-03,+209.25408E-03,+27.63172133E+00,-21.46677E-03
+12.84600E-03,+209.37328E-03,+27.58147008E+00,-21.46677E-03
+12.86000E-03,+209.16082E-03,+27.48096756E+00,-21.46677E-03
+12.87400E-03,+209.29287E-03,+27.38046505E+00,-21.46677E-03
+12.88800E-03,+209.25548E-03,+27.38046505E+00,-21.46677E-03
+12.90200E-03,+209.21247E-03,+27.28828334E+00,-21.46677E-03
+12.91600E-03,+209.50533E-03,+27.22971128E+00,-21.46677E-03
+12.93000E-03,+209.26132E-03,+27.12920877E+00,-21.46677E-03
+12.94400E-03,+209.50533E-03,+27.12920877E+00,-23.97934E-03
+12.95800E-03,+209.75659E-03,+27.06918782E+00,-21.46677E-03
+12.97200E-03,+209.74794E-03,+26.97672550E+00,-21.46677E-03
+12.98600E-03,+210.19599E-03,+26.88426317E+00,-21.46677E-03
+13.00000E-03,+209.72060E-03,+26.84205211E+00,-21.46677E-03
+13.01400E-03,+210.00785E-03,+26.79984104E+00,-21.46677E-03
+13.02800E-03,+210.20605E-03,+26.72719871E+00,-23.97934E-03
+13.04200E-03,+210.45146E-03,+26.67694746E+00,-23.39035E-03
+13.05600E-03,+210.27780E-03,+26.62669620E+00,-21.46677E-03
+13.07000E-03,+210.28060E-03,+26.53049426E+00,-23.76431E-03
+13.08400E-03,+210.76161E-03,+26.52619369E+00,-21.46677E-03
+13.09800E-03,+211.16222E-03,+26.47594243E+00,-21.46677E-03
+13.11200E-03,+211.01287E-03,+26.42569117E+00,-22.55828E-03
+13.12600E-03,+211.01287E-03,+26.32518866E+00,-23.28984E-03
+13.14000E-03,+211.23538E-03,+26.27493740E+00,-23.97934E-03
+13.15400E-03,+211.25267E-03,+26.22697660E+00,-21.58130E-03
+13.16800E-03,+211.36743E-03,+26.13451428E+00,-21.98331E-03
+13.18200E-03,+211.28843E-03,+26.09230321E+00,-21.46677E-03
+13.19600E-03,+211.52824E-03,+26.05009215E+00,-21.46677E-03
+13.21000E-03,+211.42213E-03,+25.97342986E+00,-23.18933E-03
+13.22400E-03,+211.55418E-03,+25.92317861E+00,-23.97934E-03
+13.23800E-03,+211.76944E-03,+25.82295643E+00,-23.97934E-03
+13.25200E-03,+212.43720E-03,+25.73049411E+00,-23.97934E-03
+13.26600E-03,+212.68986E-03,+25.68828304E+00,-23.97934E-03
+13.28000E-03,+212.64241E-03,+25.64607198E+00,-23.97934E-03
+13.29400E-03,+212.68261E-03,+25.57141981E+00,-22.35728E-03
+13.30800E-03,+213.02292E-03,+25.51139859E+00,-23.97934E-03
+13.32200E-03,+213.03157E-03,+25.46918752E+00,-21.55326E-03
+13.33600E-03,+213.49388E-03,+25.41435562E+00,-23.97934E-03
+13.35000E-03,+213.52543E-03,+25.33451413E+00,-22.18430E-03
+13.36400E-03,+213.88864E-03,+25.26991227E+00,-22.85980E-03
+13.37800E-03,+214.33226E-03,+25.21966101E+00,-22.45779E-03
+13.39200E-03,+214.58936E-03,+25.13093858E+00,-23.39033E-03
+13.40600E-03,+214.54916E-03,+25.06890724E+00,-23.97934E-03
+13.42000E-03,+215.26273E-03,+25.02295628E+00,-23.76432E-03
+13.43400E-03,+215.22252E-03,+24.93049396E+00,-23.97934E-03
+13.44800E-03,+214.88362E-03,+24.91815347E+00,-23.97934E-03
+13.46200E-03,+214.92382E-03,+24.83948135E+00,-23.97934E-03
+13.47600E-03,+215.14633E-03,+24.73093864E+00,-23.97934E-03
+13.49000E-03,+215.31298E-03,+24.71139844E+00,-21.75427E-03
+13.50400E-03,+215.06732E-03,+24.66460701E+00,-23.97934E-03
+13.51800E-03,+215.53548E-03,+24.56639468E+00,-23.97934E-03
+13.53200E-03,+215.71919E-03,+24.53451398E+00,-23.06081E-03
+13.54600E-03,+215.91879E-03,+24.44205166E+00,-22.78731E-03
+13.56000E-03,+215.86574E-03,+24.39984059E+00,-23.18932E-03
+13.57400E-03,+216.03800E-03,+24.36538965E+00,-23.97934E-03
+13.58800E-03,+216.29065E-03,+24.26516720E+00,-23.97934E-03
+13.60200E-03,+215.57708E-03,+24.21463588E+00,-23.97934E-03
+13.61600E-03,+216.45871E-03,+24.16438462E+00,-23.97934E-03
+13.63000E-03,+216.28925E-03,+24.06388211E+00,-21.46677E-03
+13.64400E-03,+216.62956E-03,+24.04607168E+00,-22.35730E-03
+13.65800E-03,+216.74291E-03,+23.96337960E+00,-21.46677E-03
+13.67200E-03,+216.80041E-03,+23.91312834E+00,-21.46677E-03
+13.68600E-03,+216.72866E-03,+23.86287708E+00,-23.66383E-03
+13.70000E-03,+216.36100E-03,+23.77672490E+00,-23.97934E-03
+13.71400E-03,+216.42856E-03,+23.70665310E+00,-21.46677E-03
+13.72800E-03,+216.54051E-03,+23.61162080E+00,-22.45780E-03
+13.74200E-03,+216.73286E-03,+23.54958919E+00,-21.46677E-03
+13.75600E-03,+216.81047E-03,+23.51111829E+00,-23.79233E-03
+13.77000E-03,+216.81326E-03,+23.46086703E+00,-21.46677E-03
+13.78400E-03,+216.47881E-03,+23.41061577E+00,-23.97934E-03
+13.79800E-03,+216.68986E-03,+23.35087407E+00,-22.96032E-03
+13.81200E-03,+216.90092E-03,+23.28828260E+00,-23.97934E-03
+13.82600E-03,+216.79176E-03,+23.24607153E+00,-23.28981E-03
+13.84000E-03,+216.98552E-03,+23.15360921E+00,-21.75429E-03
+13.85400E-03,+217.02012E-03,+23.10910823E+00,-21.46677E-03
+13.86800E-03,+217.09467E-03,+23.01893582E+00,-21.46677E-03
+13.88200E-03,+217.04302E-03,+22.99509504E+00,-23.06082E-03
+13.89600E-03,+217.04302E-03,+22.93451368E+00,-21.46677E-03
+13.91000E-03,+217.46653E-03,+22.85785195E+00,-20.67674E-03
+13.92400E-03,+217.33308E-03,+22.80760069E+00,-21.46677E-03
+13.93800E-03,+217.54274E-03,+22.75734944E+00,-23.96535E-03
+13.95200E-03,+217.54553E-03,+22.70709818E+00,-21.88277E-03
+13.96600E-03,+217.37608E-03,+22.62295584E+00,-21.46677E-03
+13.98000E-03,+217.54553E-03,+22.55634441E+00,-21.39425E-03
+13.99400E-03,+217.63459E-03,+22.48828245E+00,-21.46677E-03
+14.00800E-03,+217.39198E-03,+22.44607138E+00,-21.46677E-03
+14.02200E-03,+217.78814E-03,+22.35533938E+00,-21.46677E-03
+14.03600E-03,+217.54553E-03,+22.31139799E+00,-21.78227E-03
+14.05000E-03,+217.43778E-03,+22.25483687E+00,-21.46677E-03
+14.06400E-03,+217.43358E-03,+22.17672460E+00,-21.46677E-03
+14.07800E-03,+217.69769E-03,+22.15433436E+00,-21.46677E-03
+14.09200E-03,+217.73789E-03,+22.04205121E+00,-22.05581E-03
+14.10600E-03,+217.52683E-03,+21.95706977E+00,-21.46677E-03
+14.12000E-03,+217.54553E-03,+21.94902958E+00,-23.97934E-03
+14.13400E-03,+217.60723E-03,+21.81491550E+00,-21.46677E-03
+14.14800E-03,+218.09550E-03,+21.77270443E+00,-20.44777E-03
+14.16200E-03,+217.68764E-03,+21.68024211E+00,-21.46677E-03
+14.17600E-03,+217.93470E-03,+21.65182179E+00,-21.46677E-03
+14.19000E-03,+218.27055E-03,+21.60157053E+00,-21.46677E-03
+14.20400E-03,+218.04805E-03,+21.55131928E+00,-21.35229E-03
+14.21800E-03,+218.04805E-03,+21.50106802E+00,-21.46677E-03
+14.23200E-03,+217.88864E-03,+21.40056551E+00,-21.46677E-03
+14.24600E-03,+218.66976E-03,+21.35031425E+00,-22.78728E-03
+14.26000E-03,+218.37831E-03,+21.28426213E+00,-22.25682E-03
+14.27400E-03,+218.62817E-03,+21.19956048E+00,-21.46677E-03
+14.28800E-03,+218.54916E-03,+21.14930922E+00,-21.46677E-03
+14.30200E-03,+218.71862E-03,+21.10737767E+00,-19.37020E-03
+14.31600E-03,+218.46290E-03,+21.06516660E+00,-21.46677E-03
+14.33000E-03,+218.67981E-03,+20.94830420E+00,-21.46677E-03
+14.34400E-03,+218.55056E-03,+20.89805294E+00,-21.46677E-03
+14.35800E-03,+218.39701E-03,+20.83803089E+00,-21.46677E-03
+14.37200E-03,+218.55056E-03,+20.79755043E+00,-21.46677E-03
+14.38600E-03,+218.80181E-03,+20.69704791E+00,-21.46677E-03
+14.40000E-03,+218.55056E-03,+20.64679666E+00,-21.46677E-03
+14.41400E-03,+218.94112E-03,+20.59654540E+00,-21.46677E-03
+14.42800E-03,+219.05307E-03,+20.49604289E+00,-21.46677E-03
+14.44200E-03,+218.80181E-03,+20.45757254E+00,-21.46677E-03
+14.45600E-03,+218.56926E-03,+20.39554037E+00,-21.46677E-03
+14.47000E-03,+219.03157E-03,+20.29933733E+00,-21.46677E-03
+14.48400E-03,+219.05307E-03,+20.29503786E+00,-21.46677E-03
+14.49800E-03,+219.00561E-03,+20.24478660E+00,-21.46677E-03
+14.51200E-03,+219.30433E-03,+20.14428409E+00,-21.46677E-03
+14.52600E-03,+219.30433E-03,+20.08024181E+00,-21.46677E-03
+14.54000E-03,+219.55558E-03,+20.04378158E+00,-21.46677E-03
+14.55400E-03,+219.78395E-03,+19.99581967E+00,-21.46677E-03
+14.56800E-03,+219.50394E-03,+19.95360861E+00,-23.46286E-03
+14.58200E-03,+219.80684E-03,+19.86114628E+00,-21.46677E-03
+14.59600E-03,+219.43638E-03,+19.84277655E+00,-21.46677E-03
+14.61000E-03,+219.63459E-03,+19.72647289E+00,-21.46677E-03
+14.62400E-03,+219.55558E-03,+19.68426183E+00,-21.46677E-03
+14.63800E-03,+219.80963E-03,+19.64177152E+00,-21.46677E-03
+14.65200E-03,+219.38752E-03,+19.59983969E+00,-21.05080E-03
+14.66600E-03,+219.55558E-03,+19.50737737E+00,-21.46677E-03
+14.68000E-03,+219.68484E-03,+19.44076650E+00,-21.46677E-03
+14.69400E-03,+219.98495E-03,+19.40832650E+00,-21.46677E-03
+14.70800E-03,+220.00924E-03,+19.34026398E+00,-21.46677E-03
+14.72200E-03,+220.53465E-03,+19.29001273E+00,-21.46677E-03
+14.73600E-03,+219.80684E-03,+19.20212884E+00,-18.95421E-03
+14.75000E-03,+220.30935E-03,+19.13925896E+00,-21.46677E-03
+14.76400E-03,+220.33671E-03,+19.13925896E+00,-22.58626E-03
+14.77800E-03,+220.21025E-03,+19.06918632E+00,-21.46677E-03
+14.79200E-03,+220.94531E-03,+19.02697526E+00,-21.46677E-03
+14.80600E-03,+220.32806E-03,+18.88800267E+00,-21.46677E-03
+14.82000E-03,+220.33085E-03,+18.83775141E+00,-21.46677E-03
+14.83400E-03,+220.81187E-03,+18.79983954E+00,-21.46677E-03
+14.84800E-03,+220.60807E-03,+18.73724890E+00,-20.44780E-03
+14.86200E-03,+220.88808E-03,+18.66516615E+00,-20.04579E-03
+14.87600E-03,+220.99416E-03,+18.58649513E+00,-21.46677E-03
+14.89000E-03,+220.84062E-03,+18.54199499E+00,-21.46677E-03
+14.90400E-03,+221.28004E-03,+18.48599262E+00,-23.97934E-03
+14.91800E-03,+221.06312E-03,+18.44607063E+00,-20.95031E-03
+14.93200E-03,+220.97127E-03,+18.35360831E+00,-19.87268E-03
+14.94600E-03,+221.18233E-03,+18.31139724E+00,-21.46677E-03
+14.96000E-03,+220.90511E-03,+18.26918617E+00,-21.46677E-03
+14.97400E-03,+221.02432E-03,+18.18448508E+00,-21.46677E-03
+14.98800E-03,+220.81187E-03,+18.13423382E+00,-21.46677E-03
+15.00200E-03,+221.31438E-03,+18.03373131E+00,-21.46677E-03
+15.01600E-03,+221.06312E-03,+17.94958814E+00,-21.46677E-03
+15.03000E-03,+221.31438E-03,+17.90737707E+00,-21.46677E-03
+15.04400E-03,+221.47658E-03,+17.86516601E+00,-21.46677E-03
+15.05800E-03,+221.76803E-03,+17.78247502E+00,-21.46677E-03
+15.07200E-03,+221.80823E-03,+17.73222377E+00,-21.46677E-03
+15.08600E-03,+221.59718E-03,+17.63172125E+00,-19.26966E-03
+15.10000E-03,+221.92465E-03,+17.58147000E+00,-21.46677E-03
