x-axis,1,2,3
+5.18800E-03,+336.64388E-03,+23.36065120E+00,+63.17963E-03
+5.20200E-03,+337.39478E-03,+23.41061577E+00,+105.10402E-03
+5.21600E-03,+337.64603E-03,+23.47723409E+00,+63.17963E-03
+5.23000E-03,+337.40196E-03,+23.56136954E+00,+38.77238E-03
+5.24400E-03,+337.05450E-03,+23.61162080E+00,+63.17963E-03
+5.25800E-03,+337.04589E-03,+23.66187206E+00,+103.66727E-03
+5.27200E-03,+336.89227E-03,+23.76237457E+00,+111.70746E-03
+5.28600E-03,+336.20166E-03,+23.76237457E+00,+69.49639E-03
+5.30000E-03,+336.13850E-03,+23.81262583E+00,+63.17963E-03
+5.31400E-03,+336.13850E-03,+23.89073120E+00,+63.17963E-03
+5.32800E-03,+336.38975E-03,+23.88269101E+00,+93.61696E-03
+5.34200E-03,+335.50247E-03,+23.96337960E+00,+63.17963E-03
+5.35600E-03,+335.63598E-03,+24.06014856E+00,+109.69734E-03
+5.37000E-03,+335.86571E-03,+24.10982673E+00,+67.48627E-03
+5.38400E-03,+335.45078E-03,+24.16438462E+00,+113.43089E-03
+5.39800E-03,+334.58357E-03,+24.21463588E+00,+83.56665E-03
+5.41200E-03,+335.02435E-03,+24.26488714E+00,+63.17963E-03
+5.42600E-03,+335.06455E-03,+24.30135454E+00,+113.43089E-03
+5.44000E-03,+334.65968E-03,+24.36538965E+00,+63.17963E-03
+5.45400E-03,+334.40267E-03,+24.36768617E+00,+161.38563E-03
+5.46800E-03,+334.63096E-03,+24.51614342E+00,+113.43089E-03
+5.48200E-03,+334.12845E-03,+24.56639468E+00,+113.43089E-03
+5.49600E-03,+333.75802E-03,+24.59022884E+00,+163.68215E-03
+5.51000E-03,+334.12845E-03,+24.66689719E+00,+94.76758E-03
+5.52400E-03,+333.95473E-03,+24.67465097E+00,+113.43089E-03
+5.53800E-03,+333.37611E-03,+24.76739970E+00,+113.43089E-03
+5.55200E-03,+333.24832E-03,+24.81765096E+00,+113.43089E-03
+5.56600E-03,+333.37468E-03,+24.90178669E+00,+163.68215E-03
+5.58000E-03,+333.37468E-03,+24.94256045E+00,+139.27517E-03
+5.59400E-03,+332.62091E-03,+24.98620882E+00,+163.68215E-03
+5.60800E-03,+333.02578E-03,+25.02841989E+00,+113.43089E-03
+5.62200E-03,+333.14066E-03,+25.11915850E+00,+165.40586E-03
+5.63600E-03,+332.62091E-03,+25.16940976E+00,+213.93340E-03
+5.65000E-03,+332.44144E-03,+25.20530434E+00,+213.93340E-03
+5.66400E-03,+333.23541E-03,+25.26991227E+00,+236.33026E-03
+5.67800E-03,+332.97124E-03,+25.32016353E+00,+244.37045E-03
+5.69200E-03,+332.29501E-03,+25.39396282E+00,+275.95868E-03
+5.70600E-03,+333.10475E-03,+25.42066604E+00,+310.70209E-03
+5.72000E-03,+333.12342E-03,+25.47091730E+00,+314.43592E-03
+5.73400E-03,+332.68697E-03,+25.57141981E+00,+314.43592E-03
+5.74800E-03,+332.92671E-03,+25.62167107E+00,+334.82266E-03
+5.76200E-03,+333.40769E-03,+25.67192232E+00,+386.51150E-03
+5.77600E-03,+332.68983E-03,+25.73595771E+00,+401.15430E-03
+5.79000E-03,+332.59219E-03,+25.77242484E+00,+414.93843E-03
+5.80400E-03,+333.34023E-03,+25.82037985E+00,+417.23468E-03
+5.81800E-03,+333.37468E-03,+25.86259091E+00,+525.77738E-03
+5.83200E-03,+332.78028E-03,+25.87292735E+00,+547.31557E-03
+5.84600E-03,+332.75299E-03,+25.94701305E+00,+589.52664E-03
+5.86000E-03,+333.29571E-03,+26.02368112E+00,+615.94346E-03
+5.87400E-03,+332.87217E-03,+26.07393238E+00,+666.19471E-03
+5.88800E-03,+332.87503E-03,+26.07393238E+00,+666.19471E-03
+5.90200E-03,+333.41631E-03,+26.17443489E+00,+674.52104E-03
+5.91600E-03,+332.95400E-03,+26.24220438E+00,+666.19471E-03
+5.93000E-03,+333.00139E-03,+26.27493740E+00,+742.29053E-03
+5.94400E-03,+333.03440E-03,+26.34299303E+00,+834.75285E-03
+5.95800E-03,+333.12342E-03,+26.42569117E+00,+826.71266E-03
+5.97200E-03,+332.88079E-03,+26.47594243E+00,+867.19974E-03
+5.98600E-03,+332.84058E-03,+26.51987748E+00,+917.45100E-03
+6.00000E-03,+333.12342E-03,+26.61233981E+00,+953.34586E-03
+6.01400E-03,+332.89946E-03,+26.62669620E+00,+990.09884E-03
+6.02800E-03,+332.77309E-03,+26.67694746E+00,+1.01795351E+00
+6.04200E-03,+332.50317E-03,+26.76567568E+00,+1.01795351E+00
+6.05600E-03,+332.36965E-03,+26.78118407E+00,+1.06820477E+00
+6.07000E-03,+331.88867E-03,+26.87795248E+00,+1.11845603E+00
+6.08400E-03,+332.05667E-03,+26.91585746E+00,+1.13080230E+00
+6.09800E-03,+332.26772E-03,+26.95806853E+00,+1.11845603E+00
+6.11200E-03,+331.97626E-03,+27.00027959E+00,+1.14028062E+00
+6.12600E-03,+331.61588E-03,+27.09274192E+00,+1.18249169E+00
+6.14000E-03,+331.39335E-03,+27.12920877E+00,+1.22470276E+00
+6.15400E-03,+331.60440E-03,+27.13150474E+00,+1.26920980E+00
+6.16800E-03,+331.41631E-03,+27.22971128E+00,+1.31946105E+00
+6.18200E-03,+330.88650E-03,+27.27996254E+00,+1.36971231E+00
+6.19600E-03,+331.24545E-03,+27.33021379E+00,+1.49404954E+00
+6.21000E-03,+330.84778E-03,+27.43071631E+00,+1.55492281E+00
+6.22400E-03,+330.39837E-03,+27.44622498E+00,+1.52046608E+00
+6.23800E-03,+330.61086E-03,+27.53093296E+00,+1.57043148E+00
+6.25200E-03,+330.44286E-03,+27.53954486E+00,+1.57071734E+00
+6.26600E-03,+330.02652E-03,+27.61535510E+00,+1.58708357E+00
+6.28000E-03,+329.59864E-03,+27.68197259E+00,+1.62096859E+00
+6.29400E-03,+329.93030E-03,+27.75002849E+00,+1.62096859E+00
+6.30800E-03,+329.40340E-03,+27.82296191E+00,+1.67121985E+00
+6.32200E-03,+328.85207E-03,+27.83445062E+00,+1.72147111E+00
+6.33600E-03,+328.47587E-03,+27.92691294E+00,+1.72778703E+00
+6.35000E-03,+328.92385E-03,+27.98348013E+00,+1.77172236E+00
+6.36400E-03,+328.60081E-03,+28.03373139E+00,+1.84982857E+00
+6.37800E-03,+328.09830E-03,+28.08398264E+00,+1.94229089E+00
+6.39200E-03,+328.23181E-03,+28.14600847E+00,+2.03475321E+00
+6.40600E-03,+327.84704E-03,+28.18448516E+00,+2.12348116E+00
+6.42000E-03,+327.34453E-03,+28.23043060E+00,+2.21537205E+00
+6.43400E-03,+327.53405E-03,+28.32289292E+00,+2.31214018E+00
+6.44800E-03,+327.74511E-03,+28.33523893E+00,+2.45485376E+00
+6.46200E-03,+327.12628E-03,+28.38549018E+00,+2.50366634E+00
+6.47600E-03,+327.02435E-03,+28.44952612E+00,+2.58952715E+00
+6.49000E-03,+326.84201E-03,+28.48599270E+00,+2.72649624E+00
+6.50400E-03,+326.83054E-03,+28.53853965E+00,+2.82699875E+00
+6.51800E-03,+326.59076E-03,+28.63674647E+00,+2.97775252E+00
+6.53200E-03,+326.24762E-03,+28.70049683E+00,+3.09175414E+00
+6.54600E-03,+326.59076E-03,+28.76108397E+00,+3.22900881E+00
+6.56000E-03,+326.08825E-03,+28.80329504E+00,+3.41421903E+00
+6.57400E-03,+325.62451E-03,+28.83775149E+00,+3.53827096E+00
+6.58800E-03,+325.58716E-03,+28.83803707E+00,+3.68098454E+00
+6.60200E-03,+325.58573E-03,+28.98017949E+00,+3.86562360E+00
+6.61600E-03,+324.90803E-03,+28.98850526E+00,+4.10079951E+00
+6.63000E-03,+325.58573E-03,+29.06316267E+00,+4.33597541E+00
+6.64400E-03,+325.58573E-03,+29.10681269E+00,+4.65384891E+00
+6.65800E-03,+325.13204E-03,+29.14902376E+00,+4.95708099E+00
+6.67200E-03,+324.59795E-03,+29.23976155E+00,+5.29103487E+00
+6.68600E-03,+325.08322E-03,+29.29001280E+00,+5.53425096E+00
+6.70000E-03,+324.93966E-03,+29.34026406E+00,+5.82771831E+00
+6.71400E-03,+324.58071E-03,+29.36811928E+00,+6.14904088E+00
+6.72800E-03,+325.23540E-03,+29.41033035E+00,+6.53497056E+00
+6.74200E-03,+325.08322E-03,+29.50279267E+00,+6.93267507E+00
+6.75600E-03,+324.59938E-03,+29.54500374E+00,+7.51530424E+00
+6.77000E-03,+324.60224E-03,+29.58721481E+00,+8.23260679E+00
+6.78400E-03,+324.89369E-03,+29.64177160E+00,+9.04667720E+00
+6.79800E-03,+324.53331E-03,+29.69202286E+00,+9.99111547E+00
+6.81200E-03,+324.22033E-03,+29.74227411E+00,+10.90424916E+00
+6.82600E-03,+324.76304E-03,+29.80631033E+00,+11.61207229E+00
+6.84000E-03,+324.35818E-03,+29.84277663E+00,+12.45945740E+00
+6.85400E-03,+324.56923E-03,+29.89302788E+00,+13.36828555E+00
+6.86800E-03,+324.97986E-03,+29.94327914E+00,+14.54445037E+00
+6.88200E-03,+324.51321E-03,+30.02540585E+00,+15.72694329E+00
+6.89600E-03,+324.71279E-03,+30.09403291E+00,+17.31287305E+00
+6.91000E-03,+324.58071E-03,+30.16007924E+00,+18.63461747E+00
+6.92400E-03,+325.08322E-03,+30.19453542E+00,+19.86620771E+00
+6.93800E-03,+324.07820E-03,+30.24450138E+00,+21.26692752E+00
+6.95200E-03,+324.58071E-03,+30.29503794E+00,+22.67654343E+00
+6.96600E-03,+324.32945E-03,+30.34528919E+00,+24.40461617E+00
+6.98000E-03,+324.20742E-03,+30.39554045E+00,+26.37906931E+00
+6.99400E-03,+324.00499E-03,+30.41334564E+00,+28.66880197E+00
+7.00800E-03,+324.28063E-03,+30.49604296E+00,+31.06535252E+00
+7.02200E-03,+324.08682E-03,+30.49776778E+00,+32.98982645E+00
+7.03600E-03,+323.41916E-03,+30.59023010E+00,+34.29032905E+00
+7.05000E-03,+324.07820E-03,+30.64679673E+00,+35.33239081E+00
+7.06400E-03,+323.68766E-03,+30.75275899E+00,+36.38882168E+00
+7.07800E-03,+323.47661E-03,+30.77773519E+00,+37.71976023E+00
+7.09200E-03,+323.38330E-03,+30.80932562E+00,+39.17590601E+00
+7.10600E-03,+323.30575E-03,+30.85153669E+00,+41.50756443E+00
+7.12000E-03,+323.07317E-03,+30.94399901E+00,+43.88516884E+00
+7.13400E-03,+322.88364E-03,+30.94830427E+00,+46.13297546E+00
+7.14800E-03,+322.77451E-03,+31.05828676E+00,+48.25128340E+00
+7.16200E-03,+322.57066E-03,+31.09905804E+00,+50.59156644E+00
+7.17600E-03,+322.31940E-03,+31.14930930E+00,+53.75196433E+00
+7.19000E-03,+322.03942E-03,+31.15505435E+00,+58.90456446E+00
+7.20400E-03,+322.05667E-03,+31.24981181E+00,+61.99314224E+00
+7.21800E-03,+321.96479E-03,+31.30006307E+00,+63.43749880E+00
+7.23200E-03,+321.56563E-03,+31.35031433E+00,+65.25143401E+00
+7.24600E-03,+321.06312E-03,+31.42440113E+00,+68.40292253E+00
+7.26000E-03,+320.98414E-03,+31.50106810E+00,+72.93044051E+00
+7.27400E-03,+320.56061E-03,+31.55131935E+00,+81.16593140E+00
+7.28800E-03,+320.81329E-03,+31.60128558E+00,+86.69264078E+00
+7.30200E-03,+320.60223E-03,+31.65182187E+00,+96.65921935E+00
+7.31600E-03,+320.13992E-03,+31.70207312E+00,+107.18691863E+00
+7.33000E-03,+320.05089E-03,+31.72791878E+00,+111.44581008E+00
+7.34400E-03,+320.64964E-03,+31.80257564E+00,+111.47021568E+00
+7.35800E-03,+320.15575E-03,+31.89331287E+00,+108.31151083E+00
+7.37200E-03,+319.80684E-03,+31.90307815E+00,+104.09558026E+00
+7.38600E-03,+320.08967E-03,+31.95332941E+00,+99.87561426E+00
+7.40000E-03,+319.66329E-03,+32.00358066E+00,+92.04436531E+00
+7.41400E-03,+319.55558E-03,+32.07622740E+00,+82.77350506E+00
+7.42800E-03,+318.95399E-03,+32.13451885E+00,+78.31785554E+00
+7.44200E-03,+318.86069E-03,+32.15433443E+00,+76.23545904E+00
+7.45600E-03,+318.56923E-03,+32.20832090E+00,+75.04348339E+00
+7.47000E-03,+318.32083E-03,+32.25914193E+00,+72.53981528E+00
+7.48400E-03,+318.17150E-03,+32.38090037E+00,+67.97122386E+00
+7.49800E-03,+318.44863E-03,+32.40559072E+00,+61.25879509E+00
+7.51200E-03,+317.90592E-03,+32.47766768E+00,+55.89487338E+00
+7.52600E-03,+317.72786E-03,+32.50609323E+00,+52.73939529E+00
+7.54000E-03,+317.76806E-03,+32.56208981E+00,+50.61877590E+00
+7.55400E-03,+317.29428E-03,+32.60659574E+00,+47.54626331E+00
+7.56800E-03,+317.19805E-03,+32.66718206E+00,+43.76537494E+00
+7.58200E-03,+317.45366E-03,+32.78922552E+00,+41.09257753E+00
+7.59600E-03,+316.65969E-03,+32.83143659E+00,+38.17168954E+00
+7.61000E-03,+316.54051E-03,+32.90810328E+00,+35.60227560E+00
+7.62400E-03,+317.00424E-03,+32.91585872E+00,+33.33694881E+00
+7.63800E-03,+316.53908E-03,+32.95835454E+00,+31.37256007E+00
+7.65200E-03,+316.16287E-03,+33.05885705E+00,+29.58534053E+00
+7.66600E-03,+316.45290E-03,+33.09274318E+00,+28.18405066E+00
+7.68000E-03,+316.66253E-03,+33.18520550E+00,+27.22038234E+00
+7.69400E-03,+316.27342E-03,+33.25986208E+00,+26.98004747E+00
+7.70800E-03,+316.69411E-03,+33.31011334E+00,+26.48699858E+00
+7.72200E-03,+316.53188E-03,+33.41061585E+00,+25.07450255E+00
+7.73600E-03,+316.03799E-03,+33.45455228E+00,+24.05197355E+00
+7.75000E-03,+316.03799E-03,+33.49676335E+00,+23.33668028E+00
+7.76400E-03,+315.92602E-03,+33.58922567E+00,+22.12949399E+00
+7.77800E-03,+315.78674E-03,+33.61162088E+00,+20.19838733E+00
+7.79200E-03,+315.97912E-03,+33.62339655E+00,+16.76233972E+00
+7.80600E-03,+316.52183E-03,+33.66934309E+00,+13.68296020E+00
+7.82000E-03,+316.01647E-03,+33.75806994E+00,+11.60945980E+00
+7.83400E-03,+315.97627E-03,+33.80028100E+00,+9.50867257E+00
+7.84800E-03,+316.18733E-03,+33.83301099E+00,+7.64306125E+00
+7.86200E-03,+316.18012E-03,+33.88470314E+00,+6.45828784E+00
+7.87600E-03,+316.22032E-03,+33.91312842E+00,+5.76425132E+00
+7.89000E-03,+316.26052E-03,+34.01363093E+00,+5.26632794E+00
+7.90400E-03,+315.50106E-03,+34.06388219E+00,+4.59267651E+00
+7.91800E-03,+315.53548E-03,+34.11413344E+00,+3.86302823E+00
+7.93200E-03,+315.37610E-03,+34.19626098E+00,+3.38463624E+00
+7.94600E-03,+315.28423E-03,+34.26230814E+00,+3.07825504E+00
+7.96000E-03,+315.37752E-03,+34.31513847E+00,+2.84565820E+00
+7.97400E-03,+315.41915E-03,+34.36538973E+00,+2.61823801E+00
+7.98800E-03,+316.03515E-03,+34.36567420E+00,+2.47552443E+00
+8.00200E-03,+315.53548E-03,+34.45756757E+00,+2.41666403E+00
+8.01600E-03,+315.44787E-03,+34.51614350E+00,+2.27423493E+00
+8.03000E-03,+315.16220E-03,+34.54198971E+00,+2.12348116E+00
+8.04400E-03,+315.12200E-03,+34.61664601E+00,+1.98736661E+00
+8.05800E-03,+314.98414E-03,+34.71714852E+00,+1.85269322E+00
+8.07200E-03,+314.78171E-03,+34.71887416E+00,+1.82024798E+00
+8.08600E-03,+314.96982E-03,+34.81765104E+00,+1.77172236E+00
+8.10000E-03,+314.63817E-03,+34.86790229E+00,+1.67121985E+00
+8.11400E-03,+314.64243E-03,+34.92361495E+00,+1.59311227E+00
+8.12800E-03,+314.47736E-03,+34.96840481E+00,+1.54028221E+00
+8.14200E-03,+313.95333E-03,+35.01865606E+00,+1.50869013E+00
+8.15600E-03,+314.00927E-03,+35.06890732E+00,+1.41622781E+00
+8.17000E-03,+314.04947E-03,+35.16510540E+00,+1.27351423E+00
+8.18400E-03,+313.71497E-03,+35.16940983E+00,+1.26920980E+00
+8.19800E-03,+313.02292E-03,+35.24952753E+00,+1.26920980E+00
+8.21200E-03,+312.88079E-03,+35.29833735E+00,+1.19713229E+00
+8.22600E-03,+312.58934E-03,+35.33394967E+00,+1.10466996E+00
+8.24000E-03,+312.49168E-03,+35.37041486E+00,+1.07395064E+00
+8.25400E-03,+312.02937E-03,+35.42066612E+00,+1.02024783E+00
+8.26800E-03,+312.21748E-03,+35.51083412E+00,+1.06820477E+00
+8.28200E-03,+311.85851E-03,+35.52116863E+00,+986.07695E-03
+8.29600E-03,+312.01789E-03,+35.57141989E+00,+943.86589E-03
+8.31000E-03,+311.68766E-03,+35.62167114E+00,+936.10990E-03
+8.32400E-03,+311.76664E-03,+35.72217366E+00,+925.20699E-03
+8.33800E-03,+311.76522E-03,+35.77214071E+00,+917.45100E-03
+8.35200E-03,+311.05449E-03,+35.86460304E+00,+816.94848E-03
+8.36600E-03,+311.01287E-03,+35.87292743E+00,+850.83516E-03
+8.38000E-03,+311.01287E-03,+35.92317868E+00,+842.79497E-03
+8.39400E-03,+310.76161E-03,+36.02368120E+00,+834.75478E-03
+8.40800E-03,+310.71278E-03,+36.03344730E+00,+766.69723E-03
+8.42200E-03,+310.49310E-03,+36.12418371E+00,+764.97131E-03
+8.43600E-03,+310.00784E-03,+36.12418371E+00,+766.69723E-03
+8.45000E-03,+309.86430E-03,+36.22468622E+00,+766.69723E-03
+8.46400E-03,+309.61730E-03,+36.27493748E+00,+688.58937E-03
+8.47800E-03,+309.35316E-03,+36.34500515E+00,+666.19471E-03
+8.49200E-03,+309.52106E-03,+36.33696496E+00,+666.19471E-03
+8.50600E-03,+309.02150E-03,+36.42569125E+00,+619.67949E-03
+8.52000E-03,+308.98130E-03,+36.47594251E+00,+615.94346E-03
+8.53400E-03,+308.75156E-03,+36.47594251E+00,+527.78529E-03
+8.54800E-03,+308.64964E-03,+36.57644502E+00,+615.94346E-03
+8.56200E-03,+308.39117E-03,+36.62669628E+00,+543.86567E-03
+8.57600E-03,+308.50031E-03,+36.67694753E+00,+565.69220E-03
+8.59000E-03,+308.24905E-03,+36.72719879E+00,+465.18969E-03
+8.60400E-03,+307.27844E-03,+36.77745005E+00,+465.18969E-03
+8.61800E-03,+307.79821E-03,+36.86761833E+00,+414.93843E-03
+8.63200E-03,+307.74654E-03,+36.90982940E+00,+446.81527E-03
+8.64600E-03,+306.62233E-03,+36.92820382E+00,+438.77508E-03
+8.66000E-03,+305.40625E-03,+36.97845507E+00,+364.68717E-03
+8.67400E-03,+304.65390E-03,+37.02870633E+00,+364.68717E-03
+8.68800E-03,+303.72786E-03,+37.12920884E+00,+414.65451E-03
+8.70200E-03,+304.01931E-03,+37.17946010E+00,+331.08415E-03
+8.71600E-03,+304.14713E-03,+37.21334705E+00,+348.32287E-03
+8.73000E-03,+304.09972E-03,+37.27996261E+00,+290.03142E-03
+8.74400E-03,+304.06673E-03,+37.34802044E+00,+332.24249E-03
+8.75800E-03,+304.48021E-03,+37.39023151E+00,+324.20230E-03
+8.77200E-03,+304.22895E-03,+37.38391751E+00,+314.43592E-03
+8.78600E-03,+304.26052E-03,+37.48096764E+00,+314.43592E-03
+8.80000E-03,+304.48021E-03,+37.53121890E+00,+264.18466E-03
+8.81400E-03,+304.87075E-03,+37.60932703E+00,+292.04154E-03
+8.82800E-03,+304.92963E-03,+37.65153810E+00,+264.18466E-03
+8.84200E-03,+305.67760E-03,+37.73222392E+00,+213.93340E-03
+8.85600E-03,+305.73649E-03,+37.78247518E+00,+260.44835E-03
+8.87000E-03,+305.73649E-03,+37.83272644E+00,+172.28991E-03
+8.88400E-03,+306.55635E-03,+37.87063362E+00,+226.27748E-03
+8.89800E-03,+306.13708E-03,+37.91284469E+00,+213.93340E-03
+8.91200E-03,+306.23900E-03,+37.95505576E+00,+185.50895E-03
+8.92600E-03,+306.85490E-03,+38.03373146E+00,+200.14679E-03
+8.94000E-03,+306.32520E-03,+38.08972915E+00,+169.42857E-03
+8.95400E-03,+306.74151E-03,+38.13423398E+00,+213.93340E-03
+8.96800E-03,+307.04444E-03,+38.27465379E+00,+123.76485E-03
+8.98200E-03,+306.74151E-03,+38.31686486E+00,+163.68215E-03
+8.99600E-03,+306.74151E-03,+38.30882467E+00,+139.84523E-03
+9.01000E-03,+306.49026E-03,+38.35103574E+00,+163.68215E-03
+9.02400E-03,+306.66395E-03,+38.39324680E+00,+198.42032E-03
+9.03800E-03,+306.23758E-03,+38.48570913E+00,+113.71454E-03
+9.05200E-03,+306.02936E-03,+38.53624403E+00,+71.50347E-03
+9.06600E-03,+306.49026E-03,+38.58649529E+00,+147.31812E-03
+9.08000E-03,+305.85851E-03,+38.63674654E+00,+163.68215E-03
+9.09400E-03,+305.64745E-03,+38.71944221E+00,+113.43089E-03
+9.10800E-03,+305.28281E-03,+38.78750031E+00,+123.19755E-03
+9.12200E-03,+305.49386E-03,+38.78922678E+00,+115.15736E-03
+9.13600E-03,+305.23397E-03,+38.88168910E+00,+157.36842E-03
+9.15000E-03,+305.41346E-03,+38.93825408E+00,+113.43089E-03
+9.16400E-03,+304.84343E-03,+38.96611124E+00,+63.17963E-03
+9.17800E-03,+304.73146E-03,+39.03875660E+00,+73.79697E-03
+9.19200E-03,+304.80607E-03,+39.10078463E+00,+24.70515E-03
+9.20600E-03,+304.01506E-03,+39.14299569E+00,+109.69431E-03
+9.22000E-03,+304.22895E-03,+39.18951037E+00,+63.17963E-03
+9.23400E-03,+303.84988E-03,+39.25210542E+00,+50.83584E-03
+9.24800E-03,+303.82836E-03,+39.31988015E+00,+33.31237E-03
+9.26200E-03,+303.58432E-03,+39.36868832E+00,+113.43089E-03
+9.27600E-03,+303.33731E-03,+39.44076665E+00,+113.43089E-03
+9.29000E-03,+303.22392E-03,+39.44651335E+00,+113.43089E-03
+9.30400E-03,+302.48162E-03,+39.58922693E+00,+209.34642E-03
+9.31800E-03,+303.87436E-03,+39.58118674E+00,+12.74432939E+00
+9.33200E-03,+304.48021E-03,+39.64177168E+00,+12.22885411E+00
+9.34600E-03,+304.34814E-03,+39.71843700E+00,+11.60228520E+00
+9.36000E-03,+304.30793E-03,+39.74227419E+00,+10.43645599E+00
+9.37400E-03,+304.73146E-03,+39.80028226E+00,+9.18563790E+00
+9.38800E-03,+304.22895E-03,+39.84277670E+00,+8.65671127E+00
+9.40200E-03,+304.43859E-03,+39.93495565E+00,+8.07810014E+00
+9.41600E-03,+304.64384E-03,+39.94327922E+00,+7.38117937E+00
+9.43000E-03,+304.36540E-03,+40.01937779E+00,+6.84421255E+00
+9.44400E-03,+304.31799E-03,+40.09403299E+00,+6.47753337E+00
+9.45800E-03,+304.07536E-03,+40.09403299E+00,+6.07379657E+00
+9.47200E-03,+304.71419E-03,+40.14601099E+00,+5.68786690E+00
+9.48600E-03,+303.97769E-03,+40.24478676E+00,+5.39612629E+00
+9.50000E-03,+304.12123E-03,+40.24478676E+00,+5.05240768E+00
+9.51400E-03,+303.86572E-03,+40.29503801E+00,+4.88183667E+00
+9.52800E-03,+303.87861E-03,+40.36510651E+00,+4.59640951E+00
+9.54200E-03,+303.97769E-03,+40.39554053E+00,+4.32275940E+00
+9.55600E-03,+303.70775E-03,+40.44952864E+00,+4.18004582E+00
+9.57000E-03,+303.24544E-03,+40.54629430E+00,+3.98708099E+00
+9.58400E-03,+303.53690E-03,+40.58420203E+00,+3.84436741E+00
+9.59800E-03,+303.42776E-03,+40.66718052E+00,+3.73152137E+00
+9.61200E-03,+303.22392E-03,+40.69704807E+00,+3.65944276E+00
+9.62600E-03,+302.97267E-03,+40.71083523E+00,+3.55319327E+00
+9.64000E-03,+303.44645E-03,+40.75879328E+00,+3.42426686E+00
+9.65400E-03,+302.72141E-03,+40.84780184E+00,+3.28155328E+00
+9.66800E-03,+302.47016E-03,+40.89805310E+00,+3.08858844E+00
+9.68200E-03,+302.72141E-03,+40.94830435E+00,+3.02800378E+00
+9.69600E-03,+302.35097E-03,+41.02239308E+00,+2.95133874E+00
+9.71000E-03,+302.21890E-03,+41.04880687E+00,+2.87725001E+00
+9.72400E-03,+302.29647E-03,+41.10681521E+00,+2.71873915E+00
+9.73800E-03,+302.21890E-03,+41.14902628E+00,+2.62627682E+00
+9.75200E-03,+302.05088E-03,+41.24148860E+00,+2.48356324E+00
+9.76600E-03,+301.12625E-03,+41.24981189E+00,+2.32332536E+00
+9.78000E-03,+301.59437E-03,+41.27565948E+00,+1.99713106E+00
+9.79400E-03,+301.62735E-03,+41.23200449E+00,+1.75391496E+00
