Частота	Канал A
(kГц)	(В)

0.00000000	2.87693300
0.02384186	1.99840200
0.04768372	1.36341800
0.07152557	0.43423890
0.09536743	0.04030471
0.11920929	0.00052922
0.14305115	0.00062500
0.16689301	0.00012222
0.19073486	0.00033754
0.21457672	0.00044344
0.23841858	0.00025973
0.26226044	0.00093763
0.28610229	0.00098517
0.30994415	0.00123161
0.33378601	0.00069759
0.35762787	0.00050382
0.38146973	0.00030314
0.40531158	0.00034857
0.42915344	0.00050379
0.45299530	0.00017838
0.47683716	0.00040901
0.50067902	0.00014115
0.52452087	0.00012544
0.54836273	0.00049922
0.57220459	0.00034031
0.59604645	0.00038547
0.61988831	0.00054629
0.64373016	0.00107109
0.66757202	0.00147758
0.69141388	0.00141327
0.71525574	0.00131558
0.73909760	0.00103356
0.76293945	0.00057303
0.78678131	0.00057146
0.81062317	0.00029923
0.83446503	0.00036861
0.85830688	0.00022170
0.88214874	0.00027686
0.90599060	0.00028398
0.92983246	0.00139179
0.95367432	0.00348692
0.97751617	0.00502771
1.00135803	0.00498605
1.02519989	0.00486653
1.04904175	0.00310996
1.07288361	0.00090445
1.09672546	0.00047488
1.12056732	0.00061223
1.14440918	0.00068059
1.16825104	0.00043590
1.19209290	0.00009529
1.21593475	0.00030273
1.23977661	0.00048502
1.26361847	0.00065580
1.28746033	0.00073239
1.31130219	0.00075739
1.33514404	0.00067180
1.35898590	0.00048549
1.38282776	0.00027528
1.40666962	0.00023369
1.43051147	0.00020056
1.45435333	0.00029227
1.47819519	0.00039662
1.50203705	0.00043406
1.52587891	0.00042656
1.54972076	0.00043376
1.57356262	0.00044189
1.59740448	0.00049262
1.62124634	0.00034879
1.64508820	0.00009173
1.66893005	0.00041396
1.69277191	0.00055454
1.71661377	0.00061915
1.74045563	0.00048617
1.76429749	0.00017350
1.78813934	0.00010136
1.81198120	0.00033871
1.83582306	0.00053970
1.85966492	0.00051290
1.88350677	0.00041363
1.90734863	0.00025225
1.93119049	0.00220404
1.95503235	0.00620987
1.97887421	0.00836363
2.00271606	0.00833730
2.02655792	0.00762440
2.05039978	0.00464598
2.07424164	0.00087043
2.09808350	0.00032437
2.12192535	0.00020833
2.14576721	0.00016000
2.16960907	0.00037056
2.19345093	0.00055459
2.21729279	0.00045862
2.24113464	0.00046534
2.26497650	0.00062463
2.28881836	0.00087673
2.31266022	0.00093035
2.33650208	0.00092055
2.36034393	0.00061000
2.38418579	0.00024742
2.40802765	0.00002304
2.43186951	0.00014721
2.45571136	0.00015537
2.47955322	0.00019316
2.50339508	0.00028630
2.52723694	0.00039794
2.55107880	0.00048844
2.57492065	0.00037894
2.59876251	0.00036543
2.62260437	0.00057782
2.64644623	0.00099602
2.67028809	0.00116975
2.69412994	0.00121679
2.71797180	0.00102868
2.74181366	0.00067806
2.76565552	0.00023025
2.78949738	0.00012226
2.81333923	0.00023447
2.83718109	0.00018838
2.86102295	0.00022618
2.88486481	0.00026270
2.90870667	0.00064683
2.93254852	0.00350906
2.95639038	0.00864327
2.98023224	0.01132750
3.00407410	0.01148418
3.02791595	0.01072477
3.05175781	0.00657615
3.07559967	0.00190882
3.09944153	0.00046477
3.12328339	0.00023645
3.14712524	0.00005185
3.17096710	0.00023905
3.19480896	0.00046734
3.21865082	0.00046124
3.24249268	0.00041451
3.26633453	0.00049087
3.29017639	0.00049554
3.31401825	0.00042342
3.33786011	0.00035127
3.36170197	0.00017094
3.38554382	0.00017053
3.40938568	0.00029666
3.43322754	0.00027196
3.45706940	0.00032666
3.48091125	0.00038944
3.50475311	0.00035978
3.52859497	0.00031552
3.55243683	0.00027363
3.57627869	0.00028687
3.60012054	0.00029091
3.62396240	0.00036228
3.64780426	0.00029623
3.67164612	0.00022673
3.69548798	0.00022002
3.71932983	0.00033266
3.74317169	0.00030053
3.76701355	0.00013792
3.79085541	0.00021478
3.81469727	0.00048355
3.83853912	0.00074380
3.86238098	0.00070984
3.88622284	0.00059781
3.91006470	0.00066576
3.93390656	0.00417056
3.95774841	0.01037603
3.98159027	0.01333595
4.00543213	0.01338656
4.02927399	0.01231329
4.05311584	0.00730235
4.07695770	0.00201600
4.10079956	0.00049989
4.12464142	0.00053335
4.14848328	0.00065148
4.17232513	0.00069223
4.19616699	0.00072127
4.22000885	0.00068887
4.24385071	0.00074622
4.26769257	0.00076981
4.29153442	0.00071961
4.31537628	0.00055746
4.33921814	0.00037643
4.36306000	0.00007197
4.38690186	0.00031987
4.41074371	0.00052340
4.43458557	0.00062928
4.45842743	0.00073038
4.48226929	0.00064242
4.50611115	0.00038858
4.52995300	0.00025409
4.55379486	0.00010401
4.57763672	0.00033311
4.60147858	0.00050132
4.62532043	0.00044595
4.64916229	0.00018956
4.67300415	0.00008803
4.69684601	0.00019172
4.72068787	0.00028936
4.74452972	0.00038659
4.76837158	0.00045509
4.79221344	0.00035465
4.81605530	0.00005857
4.83989716	0.00019903
4.86373901	0.00028922
4.88758087	0.00024709
4.91142273	0.00089663
4.93526459	0.00472410
4.95910645	0.01100915
4.98294830	0.01384268
5.00679016	0.01391964
5.03063202	0.01282492
5.05447388	0.00740274
5.07831573	0.00200511
5.10215759	0.00042870
5.12599945	0.00030820
5.14984131	0.00030114
5.17368317	0.00027074
5.19752502	0.00004136
5.22136688	0.00035573
5.24520874	0.00066802
5.26905060	0.00085904
5.29289246	0.00094724
5.31673431	0.00080318
5.34057617	0.00052937
5.36441803	0.00022551
5.38825989	0.00003015
5.41210175	0.00014414
5.43594360	0.00020209
5.45978546	0.00022231
5.48362732	0.00011051
5.50746918	0.00013601
5.53131104	0.00030778
5.55515289	0.00045670
5.57899475	0.00041152
5.60283661	0.00028980
5.62667847	0.00021685
5.65052032	0.00030700
5.67436218	0.00034511
5.69820404	0.00036668
5.72204590	0.00038656
5.74588776	0.00031581
5.76972961	0.00020451
5.79357147	0.00016951
5.81741333	0.00022939
5.84125519	0.00040645
5.86509705	0.00038566
5.88893890	0.00033076
5.91278076	0.00046208
5.93662262	0.00442858
5.96046448	0.01058368
5.98430634	0.01322017
6.00814819	0.01340821
6.03199005	0.01225305
6.05583191	0.00694563
6.07967377	0.00181529
6.10351563	0.00033196
6.12735748	0.00024941
6.15119934	0.00031517
6.17504120	0.00041000
6.19888306	0.00037607
6.22272491	0.00026114
6.24656677	0.00011804
6.27040863	0.00008063
6.29425049	0.00018025
6.31809235	0.00020219
6.34193420	0.00018386
6.36577606	0.00017107
6.38961792	0.00015886
6.41345978	0.00016600
6.43730164	0.00016658
6.46114349	0.00025508
6.48498535	0.00036439
6.50882721	0.00046800
6.53266907	0.00060358
6.55651093	0.00068392
6.58035278	0.00076151
6.60419464	0.00080872
6.62803650	0.00087552
6.65187836	0.00078304
6.67572021	0.00058005
6.69956207	0.00054601
6.72340393	0.00053448
6.74724579	0.00048447
6.77108765	0.00030771
6.79492950	0.00009005
6.81877136	0.00042086
6.84261322	0.00058455
6.86645508	0.00055528
6.89029694	0.00033027
6.91413879	0.00066360
6.93798065	0.00443871
6.96182251	0.00965698
6.98566437	0.01149554
7.00950623	0.01139137
7.03334808	0.01005493
7.05718994	0.00534811
7.08103180	0.00122992
7.10487366	0.00019417
7.12871552	0.00003340
7.15255737	0.00011175
7.17639923	0.00008757
7.20024109	0.00006855
7.22408295	0.00011175
7.24792480	0.00010948
7.27176666	0.00026217
7.29560852	0.00039726
7.31945038	0.00047457
7.34329224	0.00054263
7.36713409	0.00040094
7.39097595	0.00020410
7.41481781	0.00021016
7.43865967	0.00026474
7.46250153	0.00027454
7.48634338	0.00035215
7.51018524	0.00030749
7.53402710	0.00015686
7.55786896	0.00003737
7.58171082	0.00016096
7.60555267	0.00032020
7.62939453	0.00047552
7.65323639	0.00061424
7.67707825	0.00056300
7.70092010	0.00044909
7.72476196	0.00025714
7.74860382	0.00017737
7.77244568	0.00032568
7.79628754	0.00056952
7.82012939	0.00071738
7.84397125	0.00078922
7.86781311	0.00067612
7.89165497	0.00046966
7.91549683	0.00084608
7.93933868	0.00347657
7.96318054	0.00713971
7.98702240	0.00838632
8.01086426	0.00827603
8.03470612	0.00715492
8.05854797	0.00359655
8.08238983	0.00073534
8.10623169	0.00016235
8.13007355	0.00022873
8.15391541	0.00032263
8.17775726	0.00038843
8.20159912	0.00034563
8.22544098	0.00021596
8.24928284	0.00010524
8.27312469	0.00054453
8.29696655	0.00075669
8.32080841	0.00067685
8.34465027	0.00047020
8.36849213	0.00024419
8.39233398	0.00043341
8.41617584	0.00047796
8.44001770	0.00036090
8.46385956	0.00021983
8.48770142	0.00011110
8.51154327	0.00016291
8.53538513	0.00026515
8.55922699	0.00032089
8.58306885	0.00028662
8.60691071	0.00034769
8.63075256	0.00056237
8.65459442	0.00075957
8.67843628	0.00085718
8.70227814	0.00086117
8.72612000	0.00069377
8.74996185	0.00038542
8.77380371	0.00028613
8.79764557	0.00028652
8.82148743	0.00026746
8.84532928	0.00012674
8.86917114	0.00004689
8.89301300	0.00020118
8.91685486	0.00062119
8.94069672	0.00208353
8.96453857	0.00392133
8.98838043	0.00439174
9.01222229	0.00427595
9.03606415	0.00361070
9.05990601	0.00169137
9.08374786	0.00032662
9.10758972	0.00024253
9.13143158	0.00030313
9.15527344	0.00036677
9.17911530	0.00043805
9.20295715	0.00041169
9.22679901	0.00032626
9.25064087	0.00030243
9.27448273	0.00080344
9.29832458	0.00099434
9.32216644	0.00091739
9.34600830	0.00074721
9.36985016	0.00035526
9.39369202	0.00030402
9.41753387	0.00035424
9.44137573	0.00031833
9.46521759	0.00031664
9.48905945	0.00039950
9.51290131	0.00044829
9.53674316	0.00034317
9.56058502	0.00014619
9.58442688	0.00005708
9.60826874	0.00022092
9.63211060	0.00041395
9.65595245	0.00056439
9.67979431	0.00055279
9.70363617	0.00057629
9.72747803	0.00049056
9.75131989	0.00027331
9.77516174	0.00018106
9.79900360	0.00019677
9.82284546	0.00015016
9.84668732	0.00015770
9.87052917	0.00038455
9.89437103	0.00058680
9.91821289	0.00062560
9.94205475	0.00047622
9.96589661	0.00029249
9.98973846	0.00028036
10.01358032	0.00035998
10.03742218	0.00039736
10.06126404	0.00042073
10.08510590	0.00033680
10.10894775	0.00023545
10.13278961	0.00008865
10.15663147	0.00005772
10.18047333	0.00014720
10.20431519	0.00009097
10.22815704	0.00007784
10.25199890	0.00038004
10.27584076	0.00070955
10.29968262	0.00077508
10.32352448	0.00070515
10.34736633	0.00059812
10.37120819	0.00029707
10.39505005	0.00025419
10.41889191	0.00031082
10.44273376	0.00025193
10.46657562	0.00012721
10.49041748	0.00013208
10.51425934	0.00020014
10.53810120	0.00020512
10.56194305	0.00023414
10.58578491	0.00032043
10.60962677	0.00039213
10.63346863	0.00067957
10.65731049	0.00099212
10.68115234	0.00100893
10.70499420	0.00086834
10.72883606	0.00052113
10.75267792	0.00031737
10.77651978	0.00050253
10.80036163	0.00048410
10.82420349	0.00034268
10.84804535	0.00019839
10.87188721	0.00033341
10.89572906	0.00026773
10.91957092	0.00026551
10.94341278	0.00202584
10.96725464	0.00391694
10.99109650	0.00434179
11.01493835	0.00418193
11.03878021	0.00325200
11.06262207	0.00122003
11.08646393	0.00012890
11.11030579	0.00037441
11.13414764	0.00042378
11.15798950	0.00036648
11.18183136	0.00032922
11.20567322	0.00023409
11.22951508	0.00006253
11.25335693	0.00031684
11.27719879	0.00074424
11.30104065	0.00082492
11.32488251	0.00077066
11.34872437	0.00059677
11.37256622	0.00017422
11.39640808	0.00016549
11.42024994	0.00014357
11.44409180	0.00023899
11.46793365	0.00037233
11.49177551	0.00042294
11.51561737	0.00031652
11.53945923	0.00022221
11.56330109	0.00017068
11.58714294	0.00007505
11.61098480	0.00007649
11.63482666	0.00024544
11.65866852	0.00041620
11.68251038	0.00044338
11.70635223	0.00051299
11.73019409	0.00035688
11.75403595	0.00017267
11.77787781	0.00012715
11.80171967	0.00007479
11.82556152	0.00010220
11.84940338	0.00007270
11.87324524	0.00024761
11.89708710	0.00043107
11.92092896	0.00078003
11.94477081	0.00390432
11.96861267	0.00737562
11.99245453	0.00832368
12.01629639	0.00844760
12.04013824	0.00687958
12.06398010	0.00298858
12.08782196	0.00050314
12.11166382	0.00028684
12.13550568	0.00032786
12.15934753	0.00031191
12.18318939	0.00033631
12.20703125	0.00046524
12.23087311	0.00054383
12.25471497	0.00083934
12.27855682	0.00115018
12.30239868	0.00119729
12.32624054	0.00122118
12.35008240	0.00111171
12.37392426	0.00083328
12.39776611	0.00066428
12.42160797	0.00053365
12.44544983	0.00039068
12.46929169	0.00033565
12.49313354	0.00031770
12.51697540	0.00021957
12.54081726	0.00018438
12.56465912	0.00029252
12.58850098	0.00042572
12.61234283	0.00031408
12.63618469	0.00020686
12.66002655	0.00049625
12.68386841	0.00069747
12.70771027	0.00079168
12.73155212	0.00056223
12.75539398	0.00023422
12.77923584	0.00013285
12.80307770	0.00011511
12.82691956	0.00007635
12.85076141	0.00008929
12.87460327	0.00009981
12.89844513	0.00040256
12.92228699	0.00180629
12.94612885	0.00636639
12.96997070	0.01064464
12.99381256	0.01135992
13.01765442	0.01116846
13.04149628	0.00872276
13.06533813	0.00352454
13.08917999	0.00055742
13.11302185	0.00020345
13.13686371	0.00028926
13.16070557	0.00033440
13.18454742	0.00040399
13.20838928	0.00042277
13.23223114	0.00039480
13.25607300	0.00062457
13.27991486	0.00083181
13.30375671	0.00076578
13.32759857	0.00059735
13.35144043	0.00040107
13.37528229	0.00030949
13.39912415	0.00035463
13.42296600	0.00025216
13.44680786	0.00008731
13.47064972	0.00013167
13.49449158	0.00013442
13.51833344	0.00011164
13.54217529	0.00016225
13.56601715	0.00029465
13.58985901	0.00037917
13.61370087	0.00032920
13.63754272	0.00022009
13.66138458	0.00004062
13.68522644	0.00027459
13.70906830	0.00049817
13.73291016	0.00050607
13.75675201	0.00045605
13.78059387	0.00046794
13.80443573	0.00048643
13.82827759	0.00043451
