Частота	Канал A
(kГц)	(В)

0.00000000	2.87461100
0.02384186	1.99693900
0.04768372	1.36248600
0.07152557	0.43387100
0.09536743	0.04021841
0.11920929	0.00021177
0.14305115	0.00061274
0.16689301	0.00007268
0.19073486	0.00042403
0.21457672	0.00036454
0.23841858	0.00080229
0.26226044	0.00075483
0.28610229	0.00110799
0.30994415	0.00069099
0.33378601	0.00091874
0.35762787	0.00053130
0.38146973	0.00080193
0.40531158	0.00051016
0.42915344	0.00068859
0.45299530	0.00034173
0.47683716	0.00038399
0.50067902	0.00035439
0.52452087	0.00031011
0.54836273	0.00046729
0.57220459	0.00035916
0.59604645	0.00044495
0.61988831	0.00020002
0.64373016	0.00035449
0.66757202	0.00090065
0.69141388	0.00096883
0.71525574	0.00132168
0.73909760	0.00087999
0.76293945	0.00064217
0.78678131	0.00025328
0.81062317	0.00018890
0.83446503	0.00015496
0.85830688	0.00016411
0.88214874	0.00016203
0.90599060	0.00032798
0.92983246	0.00035733
0.95367432	0.00151166
0.97751617	0.00260428
1.00135803	0.00278003
1.02519989	0.00280896
1.04904175	0.00175287
1.07288361	0.00051701
1.09672546	0.00035163
1.12056732	0.00054125
1.14440918	0.00060132
1.16825104	0.00047800
1.19209290	0.00047802
1.21593475	0.00038611
1.23977661	0.00070575
1.26361847	0.00103631
1.28746033	0.00123720
1.31130219	0.00121493
1.33514404	0.00114633
1.35898590	0.00087449
1.38282776	0.00050828
1.40666962	0.00031435
1.43051147	0.00025858
1.45435333	0.00015551
1.47819519	0.00001568
1.50203705	0.00004189
1.52587891	0.00008509
1.54972076	0.00016104
1.57356262	0.00030209
1.59740448	0.00045275
1.62124634	0.00058973
1.64508820	0.00058671
1.66893005	0.00071962
1.69277191	0.00085759
1.71661377	0.00081197
1.74045563	0.00056532
1.76429749	0.00023249
1.78813934	0.00037309
1.81198120	0.00061251
1.83582306	0.00064262
1.85966492	0.00066456
1.88350677	0.00050363
1.90734863	0.00044958
1.93119049	0.00130699
1.95503235	0.00352753
1.97887421	0.00472165
2.00271606	0.00489065
2.02655792	0.00466877
2.05039978	0.00299613
2.07424164	0.00075740
2.09808350	0.00009372
2.12192535	0.00018906
2.14576721	0.00026601
2.16960907	0.00039401
2.19345093	0.00031328
2.21729279	0.00029992
2.24113464	0.00006867
2.26497650	0.00068533
2.28881836	0.00114119
2.31266022	0.00111731
2.33650208	0.00099398
2.36034393	0.00061140
2.38418579	0.00022714
2.40802765	0.00014154
2.43186951	0.00017937
2.45571136	0.00038426
2.47955322	0.00053665
2.50339508	0.00076007
2.52723694	0.00090457
2.55107880	0.00100649
2.57492065	0.00078197
2.59876251	0.00051321
2.62260437	0.00027298
2.64644623	0.00029072
2.67028809	0.00033015
2.69412994	0.00030259
2.71797180	0.00027121
2.74181366	0.00017095
2.76565552	0.00015526
2.78949738	0.00034454
2.81333923	0.00043287
2.83718109	0.00051971
2.86102295	0.00049046
2.88486481	0.00026117
2.90870667	0.00019619
2.93254852	0.00184313
2.95639038	0.00522727
2.98023224	0.00699331
3.00407410	0.00721416
3.02791595	0.00688575
3.05175781	0.00426227
3.07559967	0.00123098
3.09944153	0.00019808
3.12328339	0.00011872
3.14712524	0.00011656
3.17096710	0.00008167
3.19480896	0.00006397
3.21865082	0.00003687
3.24249268	0.00013158
3.26633453	0.00062019
3.29017639	0.00090643
3.31401825	0.00102655
3.33786011	0.00106142
3.36170197	0.00085303
3.38554382	0.00058314
3.40938568	0.00049512
3.43322754	0.00025477
3.45706940	0.00025003
3.48091125	0.00036708
3.50475311	0.00042664
3.52859497	0.00043649
3.55243683	0.00022263
3.57627869	0.00007327
3.60012054	0.00019880
3.62396240	0.00018457
3.64780426	0.00009801
3.67164612	0.00030469
3.69548798	0.00053259
3.71932983	0.00069442
3.74317169	0.00063474
3.76701355	0.00048211
3.79085541	0.00027963
3.81469727	0.00022939
3.83853912	0.00036012
3.86238098	0.00044866
3.88622284	0.00050001
3.91006470	0.00081318
3.93390656	0.00321957
3.95774841	0.00747520
3.98159027	0.00956790
4.00543213	0.00962527
4.02927399	0.00899968
4.05311584	0.00545368
4.07695770	0.00154308
4.10079956	0.00021843
4.12464142	0.00019721
4.14848328	0.00023327
4.17232513	0.00024595
4.19616699	0.00020813
4.22000885	0.00027390
4.24385071	0.00037105
4.26769257	0.00073159
4.29153442	0.00103593
4.31537628	0.00108456
4.33921814	0.00097091
4.36306000	0.00059738
4.38690186	0.00006115
4.41074371	0.00023438
4.43458557	0.00024831
4.45842743	0.00017554
4.48226929	0.00018828
4.50611115	0.00016742
4.52995300	0.00016869
4.55379486	0.00028346
4.57763672	0.00016262
4.60147858	0.00009901
4.62532043	0.00027827
4.64916229	0.00046393
4.67300415	0.00053251
4.69684601	0.00042513
4.72068787	0.00044056
4.74452972	0.00047206
4.76837158	0.00042334
4.79221344	0.00033890
4.81605530	0.00022069
4.83989716	0.00014418
4.86373901	0.00024355
4.88758087	0.00030012
4.91142273	0.00076087
4.93526459	0.00377429
4.95910645	0.00881110
4.98294830	0.01107033
5.00679016	0.01131647
5.03063202	0.01058766
5.05447388	0.00626644
5.07831573	0.00184397
5.10215759	0.00054895
5.12599945	0.00041511
5.14984131	0.00028288
5.17368317	0.00016968
5.19752502	0.00013691
5.22136688	0.00010587
5.24520874	0.00040595
5.26905060	0.00086379
5.29289246	0.00124441
5.31673431	0.00120112
5.34057617	0.00090909
5.36441803	0.00031957
5.38825989	0.00023379
5.41210175	0.00036781
5.43594360	0.00020396
5.45978546	0.00015018
5.48362732	0.00023788
5.50746918	0.00022075
5.53131104	0.00016548
5.55515289	0.00006272
5.57899475	0.00004386
5.60283661	0.00009377
5.62667847	0.00021868
5.65052032	0.00026979
5.67436218	0.00023010
5.69820404	0.00004954
5.72204590	0.00021205
5.74588776	0.00039867
5.76972961	0.00057628
5.79357147	0.00064720
5.81741333	0.00055766
5.84125519	0.00041600
5.86509705	0.00024274
5.88893890	0.00009023
5.91278076	0.00081587
5.93662262	0.00457213
5.96046448	0.01033363
5.98430634	0.01280110
6.00814819	0.01294340
6.03199005	0.01170640
6.05583191	0.00651479
6.07967377	0.00149531
6.10351563	0.00016854
6.12735748	0.00058380
6.15119934	0.00080628
6.17504120	0.00088055
6.19888306	0.00075224
6.22272491	0.00049830
6.24656677	0.00047474
6.27040863	0.00092762
6.29425049	0.00105249
6.31809235	0.00088249
6.34193420	0.00061572
6.36577606	0.00025571
6.38961792	0.00035000
6.41345978	0.00030697
6.43730164	0.00011632
6.46114349	0.00019738
6.48498535	0.00031322
6.50882721	0.00047324
6.53266907	0.00044140
6.55651093	0.00035044
6.58035278	0.00030113
6.60419464	0.00031646
6.62803650	0.00047196
6.65187836	0.00062031
6.67572021	0.00065774
6.69956207	0.00057371
6.72340393	0.00033790
6.74724579	0.00002024
6.77108765	0.00023198
6.79492950	0.00041490
6.81877136	0.00048411
6.84261322	0.00051769
6.86645508	0.00048881
6.89029694	0.00036104
6.91413879	0.00059765
6.93798065	0.00496231
6.96182251	0.01118320
6.98566437	0.01345471
7.00950623	0.01346571
7.03334808	0.01185493
7.05718994	0.00608687
7.08103180	0.00111221
7.10487366	0.00019343
7.12871552	0.00025113
7.15255737	0.00015725
7.17639923	0.00008057
7.20024109	0.00006715
7.22408295	0.00029817
7.24792480	0.00068089
7.27176666	0.00101440
7.29560852	0.00103347
7.31945038	0.00084410
7.34329224	0.00062022
7.36713409	0.00027694
7.39097595	0.00007165
7.41481781	0.00013259
7.43865967	0.00026708
7.46250153	0.00029266
7.48634338	0.00030983
7.51018524	0.00028781
7.53402710	0.00018340
7.55786896	0.00009104
7.58171082	0.00010173
7.60555267	0.00020031
7.62939453	0.00035729
7.65323639	0.00049149
7.67707825	0.00052375
7.70092010	0.00038030
7.72476196	0.00022876
7.74860382	0.00037940
7.77244568	0.00047157
7.79628754	0.00033086
7.82012939	0.00017136
7.84397125	0.00021466
7.86781311	0.00019902
7.89165497	0.00022106
7.91549683	0.00098497
7.93933868	0.00539843
7.96318054	0.01159222
7.98702240	0.01397742
8.01086426	0.01411833
8.03470612	0.01232030
8.05854797	0.00631633
8.08238983	0.00137818
8.10623169	0.00045202
8.13007355	0.00042672
8.15391541	0.00030203
8.17775726	0.00005538
8.20159912	0.00019757
8.22544098	0.00030384
8.24928284	0.00040872
8.27312469	0.00065496
8.29696655	0.00080661
8.32080841	0.00085368
8.34465027	0.00081191
8.36849213	0.00060905
8.39233398	0.00030684
8.41617584	0.00008638
8.44001770	0.00005490
8.46385956	0.00012814
8.48770142	0.00028458
8.51154327	0.00031318
8.53538513	0.00017759
8.55922699	0.00003636
8.58306885	0.00009633
8.60691071	0.00009354
8.63075256	0.00014382
8.65459442	0.00038037
8.67843628	0.00041214
8.70227814	0.00036833
8.72612000	0.00020795
8.74996185	0.00014115
8.77380371	0.00025287
8.79764557	0.00027665
8.82148743	0.00025317
8.84532928	0.00013167
8.86917114	0.00019354
8.89301300	0.00021884
8.91685486	0.00124236
8.94069672	0.00614833
8.96453857	0.01238539
8.98838043	0.01433072
9.01222229	0.01420737
9.03606415	0.01211772
9.05990601	0.00583293
9.08374786	0.00103797
9.10758972	0.00021523
9.13143158	0.00014072
9.15527344	0.00020882
9.17911530	0.00023690
9.20295715	0.00027853
9.22679901	0.00024658
9.25064087	0.00028684
9.27448273	0.00052180
9.29832458	0.00077447
9.32216644	0.00097609
9.34600830	0.00101982
9.36985016	0.00086541
9.39369202	0.00070355
9.41753387	0.00053148
9.44137573	0.00031331
9.46521759	0.00018169
9.48905945	0.00016346
9.51290131	0.00012873
9.53674316	0.00010076
9.56058502	0.00017444
9.58442688	0.00031643
9.60826874	0.00043509
9.63211060	0.00045235
9.65595245	0.00058750
9.67979431	0.00061617
9.70363617	0.00061281
9.72747803	0.00045210
9.75131989	0.00015034
9.77516174	0.00031909
9.79900360	0.00037598
9.82284546	0.00024228
9.84668732	0.00006794
9.87052917	0.00020685
9.89437103	0.00034912
9.91821289	0.00145046
9.94205475	0.00619980
9.96589661	0.01188484
9.98973846	0.01348132
10.01358032	0.01359842
10.03742218	0.01161009
10.06126404	0.00558262
10.08510590	0.00107860
10.10894775	0.00016163
10.13278961	0.00032298
10.15663147	0.00041201
10.18047333	0.00047230
10.20431519	0.00031110
10.22815704	0.00006305
10.25199890	0.00015227
10.27584076	0.00023773
10.29968262	0.00020571
10.32352448	0.00004941
10.34736633	0.00022823
10.37120819	0.00037398
10.39505005	0.00041602
10.41889191	0.00029571
10.44273376	0.00017419
10.46657562	0.00010470
10.49041748	0.00006520
10.51425934	0.00016906
10.53810120	0.00031030
10.56194305	0.00043513
10.58578491	0.00028629
10.60962677	0.00005002
10.63346863	0.00015486
10.65731049	0.00023441
10.68115234	0.00028831
10.70499420	0.00035535
10.72883606	0.00034498
10.75267792	0.00050042
10.77651978	0.00053909
10.80036163	0.00033312
10.82420349	0.00022089
10.84804535	0.00016732
10.87188721	0.00020464
10.89572906	0.00029340
10.91957092	0.00144829
10.94341278	0.00609147
10.96725464	0.01122122
10.99109650	0.01255625
11.01493835	0.01251600
11.03878021	0.01029599
11.06262207	0.00464605
11.08646393	0.00074847
11.11030579	0.00017375
11.13414764	0.00035103
11.15798950	0.00036117
11.18183136	0.00026670
11.20567322	0.00009796
11.22951508	0.00026224
11.25335693	0.00035710
11.27719879	0.00046621
11.30104065	0.00053839
11.32488251	0.00054397
11.34872437	0.00043542
11.37256622	0.00034164
11.39640808	0.00026032
11.42024994	0.00022517
11.44409180	0.00027276
11.46793365	0.00034029
11.49177551	0.00033760
11.51561737	0.00027802
11.53945923	0.00019077
11.56330109	0.00020867
11.58714294	0.00018872
11.61098480	0.00012927
11.63482666	0.00043843
11.65866852	0.00067588
11.68251038	0.00062933
11.70635223	0.00045187
11.73019409	0.00012207
11.75403595	0.00030069
11.77787781	0.00026338
11.80171967	0.00003661
11.82556152	0.00022197
11.84940338	0.00026917
11.87324524	0.00023368
11.89708710	0.00020666
11.92092896	0.00114710
11.94477081	0.00544925
11.96861267	0.00994183
11.99245453	0.01102137
12.01629639	0.01101876
12.04013824	0.00886376
12.06398010	0.00379787
12.08782196	0.00060733
12.11166382	0.00018592
12.13550568	0.00022640
12.15934753	0.00009066
12.18318939	0.00012849
12.20703125	0.00028263
12.23087311	0.00040807
12.25471497	0.00052549
12.27855682	0.00055493
12.30239868	0.00054378
12.32624054	0.00057089
12.35008240	0.00072675
12.37392426	0.00083027
12.39776611	0.00067770
12.42160797	0.00037666
12.44544983	0.00013955
12.46929169	0.00023239
12.49313354	0.00037414
12.51697540	0.00032799
12.54081726	0.00029667
12.56465912	0.00037576
12.58850098	0.00032291
12.61234283	0.00002457
12.63618469	0.00041891
12.66002655	0.00084854
12.68386841	0.00103942
12.70771027	0.00102382
12.73155212	0.00073083
12.75539398	0.00032552
12.77923584	0.00016211
12.80307770	0.00014347
12.82691956	0.00014788
12.85076141	0.00011140
12.87460327	0.00023323
12.89844513	0.00039935
12.92228699	0.00147377
12.94612885	0.00509740
12.96997070	0.00866578
12.99381256	0.00935560
13.01765442	0.00911244
13.04149628	0.00703783
13.06533813	0.00270653
13.08917999	0.00015775
13.11302185	0.00038299
13.13686371	0.00037384
13.16070557	0.00027822
13.18454742	0.00028751
13.20838928	0.00027649
13.23223114	0.00026703
13.25607300	0.00032132
13.27991486	0.00034614
13.30375671	0.00017195
13.32759857	0.00008701
13.35144043	0.00014622
13.37528229	0.00023721
13.39912415	0.00029219
13.42296600	0.00021917
13.44680786	0.00012017
13.47064972	0.00017427
13.49449158	0.00030029
13.51833344	0.00040284
13.54217529	0.00043966
13.56601715	0.00034900
13.58985901	0.00022294
13.61370087	0.00014259
13.63754272	0.00049087
13.66138458	0.00085237
13.68522644	0.00114539
13.70906830	0.00120716
13.73291016	0.00080740
13.75675201	0.00038294
13.78059387	0.00022234
13.80443573	0.00020547
13.82827759	0.00023182
