Частота	Канал A
(kГц)	(В)

0.00000000	1.12570400
0.01192093	0.78096680
0.02384186	0.53088260
0.03576279	0.16609540
0.04768372	0.01157186
0.05960464	0.00318910
0.07152557	0.00113951
0.08344650	0.00076477
0.09536743	0.00116242
0.10728836	0.00209877
0.11920929	0.00238366
0.13113022	0.00190069
0.14305115	0.00087936
0.15497208	0.00051091
0.16689301	0.00065423
0.17881393	0.00126469
0.19073486	0.00170708
0.20265579	0.00157782
0.21457672	0.00140342
0.22649765	0.00095152
0.23841858	0.00027685
0.25033951	0.00237278
0.26226044	0.00356917
0.27418137	0.00363986
0.28610229	0.00360475
0.29802322	0.00320753
0.30994415	0.00413573
0.32186508	0.00931375
0.33378601	0.01273132
0.34570694	0.01302781
0.35762787	0.01303891
0.36954880	0.00921691
0.38146973	0.00346919
0.39339066	0.00080600
0.40531158	0.00014212
0.41723251	0.00105220
0.42915344	0.00176798
0.44107437	0.00146381
0.45299530	0.00068711
0.46491623	0.00049478
0.47683716	0.00118057
0.48875809	0.00207251
0.50067902	0.00261231
0.51259995	0.00232960
0.52452087	0.00173154
0.53644180	0.00089135
0.54836273	0.00052603
0.56028366	0.00177796
0.57220459	0.00252459
0.58412552	0.00256223
0.59604645	0.00257780
0.60796738	0.00203555
0.61988831	0.00147563
0.63180923	0.00782161
0.64373016	0.01183342
0.65565109	0.01175301
0.66757202	0.00994770
0.67949295	0.00524267
0.69141388	0.00017547
0.70333481	0.00102662
0.71525574	0.00057719
0.72717667	0.00237760
0.73909760	0.00315322
0.75101852	0.00253605
0.76293945	0.00147419
0.77486038	0.00093845
0.78678131	0.00063851
0.79870224	0.00098946
0.81062317	0.00172058
0.82254410	0.00157293
0.83446503	0.00162715
0.84638596	0.00120161
0.85830688	0.00029502
0.87022781	0.00135673
0.88214874	0.00197646
0.89406967	0.00249064
0.90599060	0.00255309
0.91791153	0.00233223
0.92983246	0.00116669
0.94175339	0.00213114
0.95367432	0.01839024
0.96559525	0.19448780
0.97751617	0.55678620
0.98943710	0.76970180
1.00135803	0.78703360
1.01327896	0.74753760
1.02519989	0.47559580
1.03712082	0.13303450
1.04904175	0.00645531
1.06096268	0.00376668
1.07288361	0.00255932
1.08480453	0.00183671
1.09672546	0.00105620
1.10864639	0.00191281
1.12056732	0.00269473
1.13248825	0.00261831
1.14440918	0.00214574
1.15633011	0.00141768
1.16825104	0.00017198
1.18017197	0.00115541
1.19209290	0.00189339
1.20401382	0.00186008
1.21593475	0.00202751
1.22785568	0.00183240
1.23977661	0.00083760
1.25169754	0.00074037
1.26361847	0.00173956
1.27553940	0.00325329
1.28746033	0.00531506
1.29938126	0.00609025
1.31130219	0.00716626
1.32322311	0.01033431
1.33514404	0.01099257
1.34706497	0.01013138
1.35898590	0.01027359
1.37090683	0.00755904
1.38282776	0.00376452
1.39474869	0.00199020
1.40666962	0.00036706
1.41859055	0.00143133
1.43051147	0.00228410
1.44243240	0.00221144
1.45435333	0.00193764
1.46627426	0.00166242
1.47819519	0.00095389
1.49011612	0.00081986
1.50203705	0.00146531
1.51395798	0.00154831
1.52587891	0.00187322
1.53779984	0.00188619
1.54972076	0.00106278
1.56164169	0.00012542
1.57356262	0.00083009
1.58548355	0.00179260
1.59740448	0.00313345
1.60932541	0.00334828
1.62124634	0.00162891
1.63316727	0.00360548
1.64508820	0.00591436
1.65700912	0.00550932
1.66893005	0.00290716
1.68085098	0.00163842
1.69277191	0.00452823
1.70469284	0.00502348
1.71661377	0.00261209
1.72853470	0.00071532
1.74045563	0.00253728
1.75237656	0.00287201
1.76429749	0.00295639
1.77621841	0.00295921
1.78813934	0.00185773
1.80006027	0.00055306
1.81198120	0.00043479
1.82390213	0.00072837
1.83582306	0.00120181
1.84774399	0.00110735
1.85966492	0.00061919
1.87158585	0.00038348
1.88350677	0.00066538
1.89542770	0.00143123
1.90734863	0.00233233
1.91926956	0.00311512
1.93119049	0.00161353
1.94311142	0.00074693
1.95503235	0.02375959
1.96695328	0.18715730
1.97887421	0.48106140
1.99079514	0.62790840
2.00271606	0.63635650
2.01463699	0.59142160
2.02655792	0.35061510
2.03847885	0.08759853
2.05039978	0.00324111
2.06232071	0.00323606
2.07424164	0.00313497
2.08616257	0.00336430
2.09808350	0.00230297
2.11000443	0.00106992
2.12192535	0.00048823
2.13384628	0.00092623
2.14576721	0.00170604
2.15768814	0.00189568
2.16960907	0.00105801
2.18153000	0.00007947
2.19345093	0.00069188
2.20537186	0.00150673
2.21729279	0.00226911
2.22921371	0.00228835
2.24113464	0.00157217
2.25305557	0.00065673
2.26497650	0.00057712
2.27689743	0.00287381
2.28881836	0.00617815
2.30073929	0.00749814
2.31266022	0.00726939
2.32458115	0.00690875
2.33650208	0.00471374
2.34842300	0.00278456
2.36034393	0.00314339
2.37226486	0.00318948
2.38418579	0.00294598
2.39610672	0.00269584
2.40802765	0.00150764
2.41994858	0.00071560
2.43186951	0.00084984
2.44379044	0.00109215
2.45571136	0.00155082
2.46763229	0.00200738
2.47955322	0.00162733
2.49147415	0.00105129
2.50339508	0.00054288
2.51531601	0.00060927
2.52723694	0.00142707
2.53915787	0.00162910
2.55107880	0.00108218
2.56299973	0.00041220
2.57492065	0.00050766
2.58684158	0.00201890
2.59876251	0.00367884
2.61068344	0.00413598
2.62260437	0.00373159
2.63452530	0.00356217
2.64644623	0.00264214
2.65836716	0.00320241
2.67028809	0.00579820
2.68220901	0.00699816
2.69412994	0.00721328
2.70605087	0.00711422
2.71797180	0.00451512
2.72989273	0.00153804
2.74181366	0.00020997
2.75373459	0.00096819
2.76565552	0.00177624
2.77757645	0.00215311
2.78949738	0.00165144
2.80141830	0.00098552
2.81333923	0.00037001
2.82526016	0.00058888
2.83718109	0.00167826
2.84910202	0.00224413
2.86102295	0.00219534
2.87294388	0.00174595
2.88486481	0.00116864
2.89678574	0.00112456
2.90870667	0.00234867
2.92062759	0.00303001
2.93254852	0.00248573
2.94446945	0.00305839
2.95639038	0.02380061
2.96831131	0.14720520
2.98023224	0.34148990
2.99215317	0.42276790
3.00407410	0.42590190
3.01599503	0.38600250
3.02791595	0.21334620
3.03983688	0.04898438
3.05175781	0.00305643
3.06367874	0.00078587
3.07559967	0.00176197
3.08752060	0.00243157
3.09944153	0.00170072
3.11136246	0.00118253
3.12328339	0.00057572
3.13520432	0.00034442
3.14712524	0.00147000
3.15904617	0.00198268
3.17096710	0.00195989
3.18288803	0.00159679
3.19480896	0.00115658
3.20672989	0.00075633
3.21865082	0.00168468
3.23057175	0.00211094
3.24249268	0.00216252
3.25441360	0.00238200
3.26633453	0.00156396
3.27825546	0.00138614
3.29017639	0.00458711
3.30209732	0.00575014
3.31401825	0.00385800
3.32593918	0.00054117
3.33786011	0.00333257
3.34978104	0.00484585
3.36170197	0.00350465
3.37362289	0.00009653
3.38554382	0.00284651
3.39746475	0.00334993
3.40938568	0.00212821
3.42130661	0.00099609
3.43322754	0.00028638
3.44514847	0.00071103
3.45706940	0.00158228
3.46899033	0.00183191
3.48091125	0.00141552
3.49283218	0.00121313
3.50475311	0.00079733
3.51667404	0.00061913
3.52859497	0.00147119
3.54051590	0.00176640
3.55243683	0.00192329
3.56435776	0.00205907
3.57627869	0.00155909
3.58819962	0.00004073
3.60012054	0.00165563
3.61204147	0.00313977
3.62396240	0.00622265
3.63588333	0.01020405
3.64780426	0.01098790
3.65972519	0.01146828
3.67164612	0.01207468
3.68356705	0.00927645
3.69548798	0.00678650
3.70740891	0.00620644
3.71932983	0.00435250
3.73125076	0.00262375
3.74317169	0.00168659
3.75509262	0.00060804
3.76701355	0.00090262
3.77893448	0.00126532
3.79085541	0.00109442
3.80277634	0.00099060
3.81469727	0.00081173
3.82661819	0.00026792
3.83853912	0.00087809
3.85046005	0.00152289
3.86238098	0.00189563
3.87430191	0.00230864
3.88622284	0.00212946
3.89814377	0.00087272
3.91006470	0.00059207
3.92198563	0.00173238
3.93390656	0.00324669
3.94582748	0.00545383
3.95774841	0.01869925
3.96966934	0.08242401
3.98159027	0.16960740
3.99351120	0.19891180
4.00543213	0.19939390
4.01735306	0.17569830
4.02927399	0.09112039
4.04119492	0.02096232
4.05311584	0.00368348
4.06503677	0.00117420
4.07695770	0.00152912
4.08887863	0.00230358
4.10079956	0.00232807
4.11272049	0.00236060
4.12464142	0.00188575
4.13656235	0.00109220
4.14848328	0.00067132
4.16040421	0.00090953
4.17232513	0.00099684
4.18424606	0.00111820
4.19616699	0.00095463
4.20808792	0.00066847
4.22000885	0.00133136
4.23192978	0.00193296
4.24385071	0.00256591
4.25577164	0.00335706
4.26769257	0.00303100
4.27961349	0.00130746
4.29153442	0.00108816
4.30345535	0.00154841
4.31537628	0.00182586
4.32729721	0.00727204
4.33921814	0.01033398
4.35113907	0.01144534
4.36306000	0.00961102
4.37498093	0.00382562
4.38690186	0.00140961
4.39882278	0.00283442
4.41074371	0.00264525
4.42266464	0.00236096
4.43458557	0.00191871
4.44650650	0.00067312
4.45842743	0.00049851
4.47034836	0.00115969
4.48226929	0.00154589
4.49419022	0.00197359
4.50611115	0.00180998
4.51803207	0.00085736
4.52995300	0.00050329
4.54187393	0.00114370
4.55379486	0.00193000
4.56571579	0.00273339
4.57763672	0.00246718
4.58955765	0.00143987
4.60147858	0.00073787
4.61339951	0.00195354
4.62532043	0.00711566
4.63724136	0.01305037
4.64916229	0.01427042
4.66108322	0.01383898
4.67300415	0.01189678
4.68492508	0.00629698
4.69684601	0.00291887
4.70876694	0.00306251
4.72068787	0.00304922
4.73260880	0.00301960
4.74452972	0.00245219
4.75645065	0.00102086
4.76837158	0.00068348
4.78029251	0.00100209
4.79221344	0.00117254
4.80413437	0.00160614
4.81605530	0.00164435
4.82797623	0.00107396
4.83989716	0.00087617
4.85181808	0.00064568
4.86373901	0.00031276
4.87565994	0.00129562
4.88758087	0.00156299
4.89950180	0.00129938
4.91142273	0.00101508
4.92334366	0.00038542
4.93526459	0.00203722
4.94718552	0.00412113
4.95910645	0.00457438
4.97102737	0.00463389
4.98294830	0.00439000
4.99486923	0.00288322
5.00679016	0.00291926
5.01871109	0.00420590
5.03063202	0.00441785
5.04255295	0.00453897
5.05447388	0.00412904
5.06639481	0.00209849
5.07831573	0.00075277
5.09023666	0.00096397
5.10215759	0.00137361
5.11407852	0.00212725
5.12599945	0.00213920
5.13792038	0.00141208
5.14984131	0.00072299
5.16176224	0.00066820
5.17368317	0.00161783
5.18560410	0.00251893
5.19752502	0.00258024
5.20944595	0.00193100
5.22136688	0.00129207
5.23328781	0.00029420
5.24520874	0.00140718
5.25712967	0.00299901
5.26905060	0.00331420
5.28097153	0.00346169
5.29289246	0.00353692
5.30481339	0.00358930
5.31673431	0.00721864
5.32865524	0.01205937
5.34057617	0.01311468
5.35249710	0.01355713
5.36441803	0.01193243
5.37633896	0.00602242
5.38825989	0.00139552
5.40018082	0.00096122
5.41210175	0.00184441
5.42402267	0.00251702
5.43594360	0.00218847
5.44786453	0.00110745
5.45978546	0.00064628
5.47170639	0.00038085
5.48362732	0.00086956
5.49554825	0.00175962
5.50746918	0.00200759
5.51939011	0.00187060
5.53131104	0.00161903
5.54323196	0.00105463
5.55515289	0.00051634
5.56707382	0.00127750
5.57899475	0.00181516
5.59091568	0.00209991
5.60283661	0.00213572
5.61475754	0.00071916
5.62667847	0.00582485
5.63859940	0.01169684
5.65052032	0.01301767
5.66244125	0.01180449
5.67436218	0.00816204
5.68628311	0.00234699
5.69820404	0.00125631
5.71012497	0.00028590
5.72204590	0.00173222
5.73396683	0.00342606
5.74588776	0.00342831
5.75780869	0.00215542
5.76972961	0.00103007
5.78165054	0.00017218
5.79357147	0.00090782
5.80549240	0.00159906
5.81741333	0.00158006
5.82933426	0.00111631
5.84125519	0.00079945
5.85317612	0.00012521
5.86509705	0.00089213
5.87701797	0.00186483
5.88893890	0.00216773
5.90085983	0.00238454
5.91278076	0.00228927
5.92470169	0.00123215
5.93662262	0.00113869
5.94854355	0.00262111
5.96046448	0.01066662
5.97238541	0.06135819
5.98430634	0.11458960
5.99622726	0.12807860
6.00814819	0.12739560
6.02006912	0.10093090
6.03199005	0.04049071
6.04391098	0.00235618
6.05583191	0.00397824
6.06775284	0.00252020
6.07967377	0.00118425
6.09159470	0.00039905
6.10351563	0.00089241
6.11543655	0.00186548
6.12735748	0.00200082
6.13927841	0.00156260
6.15119934	0.00128897
6.16312027	0.00056731
6.17504120	0.00092367
6.18696213	0.00199699
6.19888306	0.00230782
6.21080399	0.00241419
6.22272491	0.00227511
6.23464584	0.00124846
6.24656677	0.00061753
6.25848770	0.00203907
6.27040863	0.00325921
6.28232956	0.00520277
6.29425049	0.00675536
6.30617142	0.00704522
6.31809235	0.00912718
6.33001328	0.01100259
6.34193420	0.00983976
6.35385513	0.00946749
6.36577606	0.00836818
6.37769699	0.00486223
6.38961792	0.00250938
6.40153885	0.00124336
6.41345978	0.00038610
6.42538071	0.00155711
6.43730164	0.00173102
6.44922256	0.00140544
6.46114349	0.00109636
6.47306442	0.00031284
6.48498535	0.00075445
6.49690628	0.00157574
6.50882721	0.00171061
6.52074814	0.00152887
6.53266907	0.00142991
6.54459000	0.00090686
6.55651093	0.00021218
6.56843185	0.00109826
6.58035278	0.00169853
6.59227371	0.00280189
6.60419464	0.00370725
6.61611557	0.00244285
6.62803650	0.00128958
6.63995743	0.00486742
6.65187836	0.00572814
6.66379929	0.00388365
6.67572021	0.00121385
6.68764114	0.00376939
6.69956207	0.00559378
6.71148300	0.00438817
6.72340393	0.00130051
6.73532486	0.00105685
6.74724579	0.00175259
6.75916672	0.00187308
6.77108765	0.00200798
6.78300858	0.00148398
6.79492950	0.00060350
6.80685043	0.00110224
6.81877136	0.00146591
6.83069229	0.00137562
6.84261322	0.00143251
6.85453415	0.00108563
6.86645508	0.00036974
6.87837601	0.00049840
6.89029694	0.00063457
6.90221786	0.00143864
6.91413879	0.00216749
