Частота	Канал A
(kГц)	(В)

0.00000000	0.84091390
0.01192093	0.58439900
0.02384186	0.39908680
0.03576279	0.12748340
0.04768372	0.01247492
0.05960464	0.00084913
0.07152557	0.00064464
0.08344650	0.00061254
0.09536743	0.00034882
0.10728836	0.00043298
0.11920929	0.00072777
0.13113022	0.00103769
0.14305115	0.00096520
0.15497208	0.00082317
0.16689301	0.00037196
0.17881393	0.00041932
0.19073486	0.00114979
0.20265579	0.00122302
0.21457672	0.00131545
0.22649765	0.00126314
0.23841858	0.00100566
0.25033951	0.00059420
0.26226044	0.00103597
0.27418137	0.00132558
0.28610229	0.00291147
0.29802322	0.00424887
0.30994415	0.00610545
0.32186508	0.01020154
0.33378601	0.01194366
0.34570694	0.01036136
0.35762787	0.00891966
0.36954880	0.00539144
0.38146973	0.00146909
0.39339066	0.00138790
0.40531158	0.00121968
0.41723251	0.00186270
0.42915344	0.00226950
0.44107437	0.00202170
0.45299530	0.00164522
0.46491623	0.00127740
0.47683716	0.00062092
0.48875809	0.00065679
0.50067902	0.00136061
0.51259995	0.00175233
0.52452087	0.00178031
0.53644180	0.00162958
0.54836273	0.00099538
0.56028366	0.00018503
0.57220459	0.00102822
0.58412552	0.00179631
0.59604645	0.00270258
0.60796738	0.00314363
0.61988831	0.00209995
0.63180923	0.00704884
0.64373016	0.01140159
0.65565109	0.01336733
0.66757202	0.01525442
0.67949295	0.01240127
0.69141388	0.00746316
0.70333481	0.00519760
0.71525574	0.00292254
0.72717667	0.00116728
0.73909760	0.00177756
0.75101852	0.00156608
0.76293945	0.00134923
0.77486038	0.00139618
0.78678131	0.00094783
0.79870224	0.00072900
0.81062317	0.00109970
0.82254410	0.00115212
0.83446503	0.00112353
0.84638596	0.00116197
0.85830688	0.00116748
0.87022781	0.00155495
0.88214874	0.00160111
0.89406967	0.00107889
0.90599060	0.00097384
0.91791153	0.00109726
0.92983246	0.00111954
0.94175339	0.00145117
0.95367432	0.01858386
0.96559525	0.15474220
0.97751617	0.43463570
0.98943710	0.59797920
1.00135803	0.60962450
1.01327896	0.57858790
1.02519989	0.36849970
1.03712082	0.10409870
1.04904175	0.00689372
1.06096268	0.00081737
1.07288361	0.00079964
1.08480453	0.00092476
1.09672546	0.00057916
1.10864639	0.00043725
1.12056732	0.00048951
1.13248825	0.00055173
1.14440918	0.00052134
1.15633011	0.00043042
1.16825104	0.00024181
1.18017197	0.00015302
1.19209290	0.00035909
1.20401382	0.00049192
1.21593475	0.00038643
1.22785568	0.00025877
1.23977661	0.00027502
1.25169754	0.00092249
1.26361847	0.00143513
1.27553940	0.00138015
1.28746033	0.00145277
1.29938126	0.00188109
1.31130219	0.00313913
1.32322311	0.00544040
1.33514404	0.00628699
1.34706497	0.00550565
1.35898590	0.00482746
1.37090683	0.00314517
1.38282776	0.00181431
1.39474869	0.00136756
1.40666962	0.00070248
1.41859055	0.00087543
1.43051147	0.00113192
1.44243240	0.00119141
1.45435333	0.00149609
1.46627426	0.00148419
1.47819519	0.00090468
1.49011612	0.00043930
1.50203705	0.00126064
1.51395798	0.00171409
1.52587891	0.00167876
1.53779984	0.00150709
1.54972076	0.00091850
1.56164169	0.00043114
1.57356262	0.00068267
1.58548355	0.00060682
1.59740448	0.00166406
1.60932541	0.00230394
1.62124634	0.00322162
1.63316727	0.00856767
1.64508820	0.01223449
1.65700912	0.01384169
1.66893005	0.01528007
1.68085098	0.01202866
1.69277191	0.00729633
1.70469284	0.00476130
1.71661377	0.00248952
1.72853470	0.00249877
1.74045563	0.00293695
1.75237656	0.00221865
1.76429749	0.00125323
1.77621841	0.00084034
1.78813934	0.00099617
1.80006027	0.00103325
1.81198120	0.00086005
1.82390213	0.00013033
1.83582306	0.00094155
1.84774399	0.00156746
1.85966492	0.00157516
1.87158585	0.00161162
1.88350677	0.00164559
1.89542770	0.00111278
1.90734863	0.00141288
1.91926956	0.00137571
1.93119049	0.00089818
1.94311142	0.00263348
1.95503235	0.02344525
1.96695328	0.16281380
1.97887421	0.41309790
1.99079514	0.53678660
2.00271606	0.54182640
2.01463699	0.50248180
2.02655792	0.29739170
2.03847885	0.07372438
2.05039978	0.00244473
2.06232071	0.00218833
2.07424164	0.00150999
2.08616257	0.00110340
2.09808350	0.00054941
2.11000443	0.00114522
2.12192535	0.00147625
2.13384628	0.00123762
2.14576721	0.00080683
2.15768814	0.00064427
2.16960907	0.00034206
2.18153000	0.00064173
2.19345093	0.00063916
2.20537186	0.00021313
2.21729279	0.00026513
2.22921371	0.00060096
2.24113464	0.00099168
2.25305557	0.00097692
2.26497650	0.00092753
2.27689743	0.00070439
2.28881836	0.00038708
2.30073929	0.00024442
2.31266022	0.00033570
2.32458115	0.00064496
2.33650208	0.00068005
2.34842300	0.00082067
2.36034393	0.00092377
2.37226486	0.00081498
2.38418579	0.00069445
2.39610672	0.00086414
2.40802765	0.00088728
2.41994858	0.00092281
2.43186951	0.00090232
2.44379044	0.00079925
2.45571136	0.00058360
2.46763229	0.00062012
2.47955322	0.00061958
2.49147415	0.00062233
2.50339508	0.00066344
2.51531601	0.00065682
2.52723694	0.00075372
2.53915787	0.00080485
2.55107880	0.00071104
2.56299973	0.00096981
2.57492065	0.00103452
2.58684158	0.00118147
2.59876251	0.00189812
2.61068344	0.00223448
2.62260437	0.00254994
2.63452530	0.00653809
2.64644623	0.00914178
2.65836716	0.01058829
2.67028809	0.01167310
2.68220901	0.00901386
2.69412994	0.00594240
2.70605087	0.00424736
2.71797180	0.00218296
2.72989273	0.00164975
2.74181366	0.00208370
2.75373459	0.00170100
2.76565552	0.00143554
2.77757645	0.00125411
2.78949738	0.00079571
2.80141830	0.00091766
2.81333923	0.00158622
2.82526016	0.00203885
2.83718109	0.00210549
2.84910202	0.00190041
2.86102295	0.00105016
2.87294388	0.00095270
2.88486481	0.00153314
2.89678574	0.00135579
2.90870667	0.00167035
2.92062759	0.00202690
2.93254852	0.00240313
2.94446945	0.00489793
2.95639038	0.02743918
2.96831131	0.15571270
2.98023224	0.35692150
2.99215317	0.43999730
3.00407410	0.44089930
3.01599503	0.39708200
3.02791595	0.21707670
3.03983688	0.04674008
3.05175781	0.00144532
3.06367874	0.00240919
3.07559967	0.00188402
3.08752060	0.00155823
3.09944153	0.00076228
3.11136246	0.00053700
3.12328339	0.00055764
3.13520432	0.00091786
3.14712524	0.00116288
3.15904617	0.00103809
3.17096710	0.00027927
3.18288803	0.00111782
3.19480896	0.00178401
3.20672989	0.00149629
3.21865082	0.00084996
3.23057175	0.00076319
3.24249268	0.00148020
3.25441360	0.00238723
3.26633453	0.00256417
3.27825546	0.00214672
3.29017639	0.00261909
3.30209732	0.00323755
3.31401825	0.00476604
3.32593918	0.00688763
3.33786011	0.00665091
3.34978104	0.00553210
3.36170197	0.00441115
3.37362289	0.00212673
3.38554382	0.00092978
3.39746475	0.00085881
3.40938568	0.00034949
3.42130661	0.00049405
3.43322754	0.00064752
3.44514847	0.00059768
3.45706940	0.00047820
3.46899033	0.00035130
3.48091125	0.00027445
3.49283218	0.00026324
3.50475311	0.00016723
3.51667404	0.00044092
3.52859497	0.00080713
3.54051590	0.00100446
3.55243683	0.00110277
3.56435776	0.00088881
3.57627869	0.00063786
3.58819962	0.00057230
3.60012054	0.00082233
3.61204147	0.00095999
3.62396240	0.00195500
3.63588333	0.00382582
3.64780426	0.00478591
3.65972519	0.00538558
3.67164612	0.00570115
3.68356705	0.00420184
3.69548798	0.00276660
3.70740891	0.00191008
3.71932983	0.00103481
3.73125076	0.00095736
3.74317169	0.00102168
3.75509262	0.00113080
3.76701355	0.00143391
3.77893448	0.00133305
3.79085541	0.00088242
3.80277634	0.00104452
3.81469727	0.00143430
3.82661819	0.00136925
3.83853912	0.00104760
3.85046005	0.00089753
3.86238098	0.00036909
3.87430191	0.00028540
3.88622284	0.00072107
3.89814377	0.00085039
3.91006470	0.00127846
3.92198563	0.00117058
3.93390656	0.00115926
3.94582748	0.00354665
3.95774841	0.02468792
3.96966934	0.12807430
3.98159027	0.26935310
3.99351120	0.31731940
4.00543213	0.31647810
4.01735306	0.27569540
4.02927399	0.13865590
4.04119492	0.02544744
4.05311584	0.00214901
4.06503677	0.00208177
4.07695770	0.00176927
4.08887863	0.00171397
4.10079956	0.00126119
4.11272049	0.00101487
4.12464142	0.00108146
4.13656235	0.00103630
4.14848328	0.00111825
4.16040421	0.00110983
4.17232513	0.00081552
4.18424606	0.00096600
4.19616699	0.00113974
4.20808792	0.00147370
4.22000885	0.00206087
4.23192978	0.00184983
4.24385071	0.00105934
4.25577164	0.00135514
4.26769257	0.00155170
4.27961349	0.00194748
4.29153442	0.00394052
4.30345535	0.00561085
4.31537628	0.00863669
4.32729721	0.01205500
4.33921814	0.01147210
4.35113907	0.00976509
4.36306000	0.00784997
4.37498093	0.00364736
4.38690186	0.00122833
4.39882278	0.00137025
4.41074371	0.00138373
4.42266464	0.00138330
4.43458557	0.00073683
4.44650650	0.00016007
4.45842743	0.00079501
4.47034836	0.00107328
4.48226929	0.00120639
4.49419022	0.00124104
4.50611115	0.00089265
4.51803207	0.00068665
4.52995300	0.00076233
4.54187393	0.00056514
4.55379486	0.00032558
4.56571579	0.00050422
4.57763672	0.00045801
4.58955765	0.00029789
4.60147858	0.00059656
4.61339951	0.00088118
4.62532043	0.00065337
4.63724136	0.00030635
4.64916229	0.00057416
4.66108322	0.00090184
4.67300415	0.00108467
4.68492508	0.00058952
4.69684601	0.00034229
4.70876694	0.00016485
4.72068787	0.00015875
4.73260880	0.00034072
4.74452972	0.00030246
4.75645065	0.00032045
4.76837158	0.00049731
4.78029251	0.00069662
4.79221344	0.00093676
4.80413437	0.00093381
4.81605530	0.00073545
4.82797623	0.00030111
4.83989716	0.00043867
4.85181808	0.00097455
4.86373901	0.00127932
4.87565994	0.00134839
4.88758087	0.00106672
4.89950180	0.00056897
4.91142273	0.00096892
4.92334366	0.00142447
4.93526459	0.00154741
4.94718552	0.00306809
4.95910645	0.01944269
4.97102737	0.08687740
4.98294830	0.16711240
4.99486923	0.18902350
5.00679016	0.18721640
5.01871109	0.15602880
5.03063202	0.07119053
5.04255295	0.01037461
5.05447388	0.00208839
5.06639481	0.00112344
5.07831573	0.00135760
5.09023666	0.00163381
5.10215759	0.00157654
5.11407852	0.00130400
5.12599945	0.00082114
5.13792038	0.00086660
5.14984131	0.00166280
5.16176224	0.00209384
5.17368317	0.00165862
5.18560410	0.00098507
5.19752502	0.00068954
5.20944595	0.00110677
5.22136688	0.00140998
5.23328781	0.00133153
5.24520874	0.00176682
5.25712967	0.00260482
5.26905060	0.00215377
5.28097153	0.00217919
5.29289246	0.00494566
5.30481339	0.00704096
5.31673431	0.01110731
5.32865524	0.01491291
5.34057617	0.01385887
5.35249710	0.01200109
5.36441803	0.00919738
5.37633896	0.00392015
5.38825989	0.00254195
5.40018082	0.00239682
5.41210175	0.00155127
5.42402267	0.00126760
5.43594360	0.00070788
5.44786453	0.00102491
5.45978546	0.00159352
5.47170639	0.00149916
5.48362732	0.00114669
5.49554825	0.00102798
5.50746918	0.00090502
5.51939011	0.00082774
5.53131104	0.00134730
5.54323196	0.00138815
5.55515289	0.00112088
5.56707382	0.00112138
5.57899475	0.00108763
5.59091568	0.00123541
5.60283661	0.00181562
5.61475754	0.00165698
5.62667847	0.00317091
5.63859940	0.00646313
5.65052032	0.00783905
5.66244125	0.00866296
5.67436218	0.00788981
5.68628311	0.00461514
5.69820404	0.00275029
5.71012497	0.00211445
5.72204590	0.00122914
5.73396683	0.00102176
5.74588776	0.00054184
5.75780869	0.00014181
5.76972961	0.00031620
5.78165054	0.00029757
5.79357147	0.00050533
5.80549240	0.00077981
5.81741333	0.00070957
5.82933426	0.00051933
5.84125519	0.00037670
5.85317612	0.00020065
5.86509705	0.00022747
5.87701797	0.00031061
5.88893890	0.00049786
5.90085983	0.00085096
5.91278076	0.00126875
5.92470169	0.00132666
5.93662262	0.00087177
5.94854355	0.00099985
5.96046448	0.00855851
5.97238541	0.03539859
5.98430634	0.06298173
5.99622726	0.06886192
6.00814819	0.06781993
6.02006912	0.05384592
6.03199005	0.02198413
6.04391098	0.00182707
6.05583191	0.00177146
6.06775284	0.00120741
6.07967377	0.00061536
6.09159470	0.00041169
6.10351563	0.00082926
6.11543655	0.00103456
6.12735748	0.00131924
6.13927841	0.00147642
6.15119934	0.00116721
6.16312027	0.00083886
6.17504120	0.00102938
6.18696213	0.00148342
6.19888306	0.00131774
6.21080399	0.00068577
6.22272491	0.00076704
6.23464584	0.00100190
6.24656677	0.00114558
6.25848770	0.00195233
6.27040863	0.00192288
6.28232956	0.00269818
6.29425049	0.00515119
6.30617142	0.00714087
6.31809235	0.01133999
6.33001328	0.01475531
6.34193420	0.01331358
6.35385513	0.01104099
6.36577606	0.00765559
6.37769699	0.00331414
6.38961792	0.00318576
6.40153885	0.00243485
6.41345978	0.00138125
6.42538071	0.00194263
6.43730164	0.00182676
6.44922256	0.00103168
6.46114349	0.00113436
6.47306442	0.00132715
6.48498535	0.00152828
6.49690628	0.00150400
6.50882721	0.00126775
6.52074814	0.00114055
6.53266907	0.00135835
6.54459000	0.00145226
6.55651093	0.00109622
6.56843185	0.00106430
6.58035278	0.00095710
6.59227371	0.00125253
6.60419464	0.00218906
6.61611557	0.00219715
6.62803650	0.00590103
6.63995743	0.01070988
6.65187836	0.01259036
6.66379929	0.01423727
6.67572021	0.01304060
6.68764114	0.00816594
6.69956207	0.00504042
6.71148300	0.00289904
6.72340393	0.00111638
6.73532486	0.00207899
6.74724579	0.00203657
6.75916672	0.00134933
6.77108765	0.00107998
6.78300858	0.00074610
6.79492950	0.00026944
6.80685043	0.00066739
6.81877136	0.00068936
6.83069229	0.00045891
6.84261322	0.00019020
6.85453415	0.00057134
6.86645508	0.00093693
6.87837601	0.00074532
6.89029694	0.00049868
6.90221786	0.00072742
6.91413879	0.00111363
