T,V1,V2,V3
-8.90100E-03,-1.14522612E+00,+468.59252E-03,-39.24044997E+00
-8.88800E-03,-1.18040200E+00,+1.17211012E+00,-37.98416853E+00
-8.87500E-03,-1.14522612E+00,+770.10006E-03,-39.24044997E+00
-8.86200E-03,-1.18040200E+00,+1.27261263E+00,-39.99421883E+00
-8.84900E-03,-1.17035175E+00,+971.10509E-03,-39.24044997E+00
-8.83600E-03,-1.14522612E+00,+1.17211012E+00,-38.23542482E+00
-8.82300E-03,-1.14522612E+00,+1.27261263E+00,-37.98416853E+00
-8.81000E-03,-1.18542713E+00,+1.27261263E+00,-37.98416853E+00
-8.79700E-03,-1.18542713E+00,+1.27261263E+00,-39.24044997E+00
-8.78400E-03,-1.18542713E+00,+1.17211012E+00,-37.98416853E+00
-8.77100E-03,-1.20050250E+00,+1.27261263E+00,-37.98416853E+00
-8.75800E-03,-1.18542713E+00,+1.97613022E+00,-39.74296254E+00
-8.74500E-03,-1.18542713E+00,+1.77512520E+00,-38.73793739E+00
-8.73200E-03,-1.22060300E+00,+1.27261263E+00,-37.73291224E+00
-8.71900E-03,-1.18542713E+00,+1.77512520E+00,-39.24044997E+00
-8.70600E-03,-1.18542713E+00,+1.97613022E+00,-37.98416853E+00
-8.69300E-03,-1.18542713E+00,+1.07160760E+00,-37.98416853E+00
-8.68000E-03,-1.22562813E+00,+1.97613022E+00,-38.23542482E+00
-8.66700E-03,-1.20050250E+00,+1.77512520E+00,-37.98416853E+00
-8.65400E-03,-1.22562813E+00,+2.07663274E+00,-37.73291224E+00
-8.64100E-03,-1.21055275E+00,+1.27261263E+00,-37.98416853E+00
-8.62800E-03,-1.22562813E+00,+1.37311515E+00,-37.98416853E+00
-8.61500E-03,-1.22562813E+00,+2.07663274E+00,-37.98416853E+00
-8.60200E-03,-1.22562813E+00,+2.07663274E+00,-36.22537452E+00
-8.58900E-03,-1.26582913E+00,+2.07663274E+00,-37.98416853E+00
-8.57600E-03,-1.22562813E+00,+2.78015033E+00,-38.23542482E+00
-8.56300E-03,-1.24070351E+00,+2.57914531E+00,-35.97411823E+00
-8.55000E-03,-1.26582913E+00,+2.07663274E+00,-36.22537452E+00
-8.53700E-03,-1.25075376E+00,+2.88065284E+00,-37.98416853E+00
-8.52400E-03,-1.23065326E+00,+2.88065284E+00,-35.97411823E+00
-8.51100E-03,-1.28090451E+00,+2.88065284E+00,-36.72788709E+00
-8.49800E-03,-1.26582913E+00,+2.88065284E+00,-37.73291224E+00
-8.48500E-03,-1.25075376E+00,+3.38316541E+00,-37.98416853E+00
-8.47200E-03,-1.26582913E+00,+2.88065284E+00,-37.73291224E+00
-8.45900E-03,-1.26582913E+00,+3.18216038E+00,-36.72788709E+00
-8.44600E-03,-1.23065326E+00,+3.58417044E+00,-37.73291224E+00
-8.43300E-03,-1.26582913E+00,+2.88065284E+00,-35.97411823E+00
-8.42000E-03,-1.23065326E+00,+2.88065284E+00,-36.22537452E+00
-8.40700E-03,-1.26582913E+00,+2.88065284E+00,-36.72788709E+00
-8.39400E-03,-1.26582913E+00,+2.98115536E+00,-37.98416853E+00
-8.38100E-03,-1.25075376E+00,+3.18216038E+00,-35.97411823E+00
-8.36800E-03,-1.26582913E+00,+2.98115536E+00,-35.97411823E+00
-8.35500E-03,-1.24070351E+00,+3.18216038E+00,-37.23039967E+00
-8.34200E-03,-1.26582913E+00,+3.68467295E+00,-37.98416853E+00
-8.32900E-03,-1.29095476E+00,+3.48366792E+00,-35.97411823E+00
-8.31600E-03,-1.26582913E+00,+3.78517547E+00,-37.98416853E+00
-8.30300E-03,-1.26582913E+00,+3.88567798E+00,-35.97411823E+00
-8.29000E-03,-1.27085426E+00,+4.38819054E+00,-35.97411823E+00
-8.27700E-03,-1.26582913E+00,+4.48869306E+00,-35.97411823E+00
-8.26400E-03,-1.26582913E+00,+3.78517547E+00,-34.21532422E+00
-8.25100E-03,-1.26582913E+00,+3.38316541E+00,-35.22034937E+00
-8.23800E-03,-1.30100501E+00,+4.38819054E+00,-35.97411823E+00
-8.22500E-03,-1.28090451E+00,+4.48869306E+00,-37.23039967E+00
-8.21200E-03,-1.27085426E+00,+4.38819054E+00,-35.97411823E+00
-8.19900E-03,-1.29095476E+00,+3.68467295E+00,-34.71783680E+00
-8.18600E-03,-1.26582913E+00,+3.78517547E+00,-35.97411823E+00
-8.17300E-03,-1.29095476E+00,+4.48869306E+00,-35.97411823E+00
-8.16000E-03,-1.26582913E+00,+4.48869306E+00,-35.97411823E+00
-8.14700E-03,-1.26582913E+00,+4.28768803E+00,-34.71783680E+00
-8.13400E-03,-1.26582913E+00,+4.48869306E+00,-35.72286194E+00
-8.12100E-03,-1.26582913E+00,+4.18718552E+00,-34.71783680E+00
-8.10800E-03,-1.26080401E+00,+3.78517547E+00,-35.97411823E+00
-8.09500E-03,-1.27587939E+00,+3.68467295E+00,-35.22034937E+00
-8.08200E-03,-1.26582913E+00,+3.88567798E+00,-34.21532422E+00
-8.06900E-03,-1.25075376E+00,+4.48869306E+00,-33.96406794E+00
-8.05600E-03,-1.26582913E+00,+4.48869306E+00,-35.72286194E+00
-8.04300E-03,-1.25577888E+00,+3.98618049E+00,-34.71783680E+00
-8.03000E-03,-1.26582913E+00,+5.29271317E+00,-35.72286194E+00
-8.01700E-03,-1.25075376E+00,+4.79020060E+00,-35.97411823E+00
-8.00400E-03,-1.26582913E+00,+3.78517547E+00,-35.72286194E+00
-7.99100E-03,-1.25075376E+00,+3.98618049E+00,-33.96406794E+00
-7.97800E-03,-1.26582913E+00,+4.48869306E+00,-33.96406794E+00
-7.96500E-03,-1.24070351E+00,+4.18718552E+00,-33.96406794E+00
-7.95200E-03,-1.26582913E+00,+4.38819054E+00,-33.96406794E+00
-7.93900E-03,-1.26582913E+00,+4.48869306E+00,-33.96406794E+00
-7.92600E-03,-1.22562813E+00,+3.88567798E+00,-33.96406794E+00
-7.91300E-03,-1.24070351E+00,+4.48869306E+00,-33.96406794E+00
-7.90000E-03,-1.22562813E+00,+4.48869306E+00,-33.71281165E+00
-7.88700E-03,-1.22562813E+00,+4.99120563E+00,-35.22034937E+00
-7.87400E-03,-1.22562813E+00,+3.78517547E+00,-33.96406794E+00
-7.86100E-03,-1.24070351E+00,+4.48869306E+00,-33.96406794E+00
-7.84800E-03,-1.22562813E+00,+3.78517547E+00,-33.96406794E+00
-7.83500E-03,-1.22562813E+00,+3.68467295E+00,-33.96406794E+00
-7.82200E-03,-1.26080401E+00,+3.68467295E+00,-33.96406794E+00
-7.80900E-03,-1.20050250E+00,+3.68467295E+00,-33.96406794E+00
-7.79600E-03,-1.26080401E+00,+3.78517547E+00,-33.96406794E+00
-7.78300E-03,-1.22562813E+00,+4.18718552E+00,-33.21029908E+00
-7.77000E-03,-1.22562813E+00,+3.68467295E+00,-33.96406794E+00
-7.75700E-03,-1.22562813E+00,+4.48869306E+00,-33.21029908E+00
-7.74400E-03,-1.22060300E+00,+3.68467295E+00,-32.20527393E+00
-7.73100E-03,-1.20050250E+00,+3.38316541E+00,-33.96406794E+00
-7.71800E-03,-1.18542713E+00,+3.58417044E+00,-33.96406794E+00
-7.70500E-03,-1.21055275E+00,+3.68467295E+00,-33.96406794E+00
-7.69200E-03,-1.19045225E+00,+3.68467295E+00,-33.96406794E+00
-7.67900E-03,-1.18542713E+00,+3.38316541E+00,-31.95401764E+00
-7.66600E-03,-1.22060300E+00,+2.78015033E+00,-33.96406794E+00
-7.65300E-03,-1.18542713E+00,+3.18216038E+00,-32.70778650E+00
-7.64000E-03,-1.18040200E+00,+4.28768803E+00,-33.71281165E+00
-7.62700E-03,-1.16030150E+00,+2.07663274E+00,-33.96406794E+00
-7.61400E-03,-1.14522612E+00,+2.17713525E+00,-31.95401764E+00
-7.60100E-03,-1.17035175E+00,+2.37814028E+00,-33.96406794E+00
-7.58800E-03,-1.18040200E+00,+2.78015033E+00,-32.20527393E+00
-7.57500E-03,-1.14522612E+00,+2.37814028E+00,-31.95401764E+00
-7.56200E-03,-1.14522612E+00,+2.88065284E+00,-31.95401764E+00
-7.54900E-03,-1.17035175E+00,+2.07663274E+00,-31.95401764E+00
-7.53600E-03,-1.14522612E+00,+2.07663274E+00,-31.95401764E+00
-7.52300E-03,-1.18542713E+00,+2.37814028E+00,-31.95401764E+00
-7.51000E-03,-1.14522612E+00,+1.47361766E+00,-32.20527393E+00
-7.49700E-03,-1.10502512E+00,+2.88065284E+00,-31.95401764E+00
-7.48400E-03,-1.14020100E+00,+2.17713525E+00,-31.95401764E+00
-7.47100E-03,-1.13015074E+00,+2.88065284E+00,-32.70778650E+00
-7.45800E-03,-1.10502512E+00,+2.07663274E+00,-31.95401764E+00
-7.44500E-03,-1.13015074E+00,+2.07663274E+00,-33.21029908E+00
-7.43200E-03,-1.10502512E+00,+1.27261263E+00,-31.95401764E+00
-7.41900E-03,-1.10502512E+00,+1.57412017E+00,-31.20024878E+00
-7.40600E-03,-1.10502512E+00,+1.27261263E+00,-31.95401764E+00
-7.39300E-03,-1.10502512E+00,+1.47361766E+00,-31.95401764E+00
-7.38000E-03,-1.06984924E+00,+2.07663274E+00,-31.95401764E+00
-7.36700E-03,-1.08994974E+00,+1.57412017E+00,-31.20024878E+00
-7.35400E-03,-1.06482411E+00,+1.37311515E+00,-31.95401764E+00
-7.34100E-03,-1.08994974E+00,+1.77512520E+00,-31.95401764E+00
-7.32800E-03,-1.06482411E+00,+2.07663274E+00,-30.19522363E+00
-7.31500E-03,-1.06482411E+00,+1.27261263E+00,-31.20024878E+00
-7.30200E-03,-1.06482411E+00,+1.27261263E+00,-31.95401764E+00
-7.28900E-03,-1.06482411E+00,+770.10006E-03,-31.95401764E+00
-7.27600E-03,-1.06482411E+00,+1.27261263E+00,-30.19522363E+00
-7.26300E-03,-1.02462311E+00,+1.27261263E+00,-31.95401764E+00
-7.25000E-03,-1.02964823E+00,+1.17211012E+00,-31.95401764E+00
-7.23700E-03,-1.06482411E+00,+971.10509E-03,-29.94396734E+00
-7.22400E-03,-1.02964823E+00,+1.17211012E+00,-31.95401764E+00
-7.21100E-03,-1.00954773E+00,+971.10509E-03,-31.20024878E+00
-7.19800E-03,-1.01959798E+00,+569.09504E-03,-30.19522363E+00
-7.18500E-03,-1.00954773E+00,+1.27261263E+00,-29.94396734E+00
-7.17200E-03,-1.01959798E+00,+569.09504E-03,-31.70276135E+00
-7.15900E-03,-999.49748E-03,+1.27261263E+00,-30.69773620E+00
-7.14600E-03,-989.44723E-03,+1.27261263E+00,-31.70276135E+00
-7.13300E-03,-974.37185E-03,+971.10509E-03,-29.94396734E+00
-7.12000E-03,-984.42210E-03,-134.42255E-03,-30.19522363E+00
-7.10700E-03,-959.29647E-03,+1.27261263E+00,-30.69773620E+00
-7.09400E-03,-944.22110E-03,+1.17211012E+00,-29.94396734E+00
-7.08100E-03,-944.22110E-03,+770.10006E-03,-31.20024878E+00
-7.06800E-03,-949.24622E-03,-234.92507E-03,-31.70276135E+00
-7.05500E-03,-944.22110E-03,-33.92004E-03,-29.94396734E+00
-7.04200E-03,-944.22110E-03,+468.59252E-03,-30.19522363E+00
-7.02900E-03,-944.22110E-03,+971.10509E-03,-29.94396734E+00
-7.01600E-03,-939.19597E-03,+569.09504E-03,-30.19522363E+00
-7.00300E-03,-944.22110E-03,+468.59252E-03,-29.94396734E+00
-6.99000E-03,-904.02009E-03,-234.92507E-03,-29.94396734E+00
-6.97700E-03,-893.96984E-03,+468.59252E-03,-29.94396734E+00
-6.96400E-03,-863.81909E-03,+468.59252E-03,-29.94396734E+00
-6.95100E-03,-888.94472E-03,-33.92004E-03,-29.94396734E+00
-6.93800E-03,-898.99497E-03,+468.59252E-03,-29.94396734E+00
-6.92500E-03,-863.81909E-03,+669.59755E-03,-28.68768590E+00
-6.91200E-03,-863.81909E-03,+468.59252E-03,-29.94396734E+00
-6.89900E-03,-863.81909E-03,+770.10006E-03,-29.94396734E+00
-6.88600E-03,-863.81909E-03,+368.09001E-03,-29.94396734E+00
-6.87300E-03,-823.61808E-03,-33.92004E-03,-29.94396734E+00
-6.86000E-03,-858.79396E-03,-234.92507E-03,-29.94396734E+00
-6.84700E-03,-823.61808E-03,+267.58750E-03,-29.94396734E+00
-6.83400E-03,-823.61808E-03,+468.59252E-03,-29.69271105E+00
-6.82100E-03,-823.61808E-03,-33.92004E-03,-28.68768590E+00
-6.80800E-03,-823.61808E-03,-234.92507E-03,-28.18517333E+00
-6.79500E-03,-798.49246E-03,+167.08499E-03,-29.19019848E+00
-6.78200E-03,-823.61808E-03,+468.59252E-03,-29.69271105E+00
-6.76900E-03,-798.49246E-03,+167.08499E-03,-27.93391705E+00
-6.75600E-03,-783.41708E-03,+468.59252E-03,-28.18517333E+00
-6.74300E-03,-783.41708E-03,-335.42758E-03,-29.19019848E+00
-6.73000E-03,-783.41708E-03,+368.09001E-03,-28.18517333E+00
-6.71700E-03,-768.34170E-03,+267.58750E-03,-29.19019848E+00
-6.70400E-03,-748.24120E-03,+468.59252E-03,-29.69271105E+00
-6.69100E-03,-743.21608E-03,-335.42758E-03,-27.93391705E+00
-6.67800E-03,-738.19095E-03,-234.92507E-03,-27.93391705E+00
-6.66500E-03,-743.21608E-03,-335.42758E-03,-29.19019848E+00
-6.65200E-03,-708.04020E-03,+468.59252E-03,-27.93391705E+00
-6.63900E-03,-728.14070E-03,+468.59252E-03,-27.93391705E+00
-6.62600E-03,-738.19095E-03,+368.09001E-03,-27.93391705E+00
-6.61300E-03,-703.01507E-03,-33.92004E-03,-28.68768590E+00
-6.60000E-03,-703.01507E-03,+468.59252E-03,-26.17512304E+00
-6.58700E-03,-687.93969E-03,-33.92004E-03,-27.93391705E+00
-6.57400E-03,-703.01507E-03,-335.42758E-03,-27.93391705E+00
-6.56100E-03,-677.88944E-03,-335.42758E-03,-27.93391705E+00
-6.54800E-03,-697.98994E-03,+468.59252E-03,-27.93391705E+00
-6.53500E-03,-662.81407E-03,+167.08499E-03,-27.93391705E+00
-6.52200E-03,-662.81407E-03,-335.42758E-03,-27.93391705E+00
-6.50900E-03,-647.73869E-03,+167.08499E-03,-27.93391705E+00
-6.49600E-03,-657.78894E-03,+368.09001E-03,-27.93391705E+00
-6.48300E-03,-622.61306E-03,-335.42758E-03,-27.93391705E+00
-6.47000E-03,-587.43718E-03,-234.92507E-03,-27.68266076E+00
-6.45700E-03,-622.61306E-03,+468.59252E-03,-27.93391705E+00
-6.44400E-03,-617.58794E-03,+468.59252E-03,-26.17512304E+00
-6.43100E-03,-557.28643E-03,+468.59252E-03,-27.93391705E+00
-6.41800E-03,-617.58794E-03,-234.92507E-03,-27.93391705E+00
-6.40500E-03,-582.41206E-03,-335.42758E-03,-27.93391705E+00
-6.39200E-03,-577.38693E-03,-335.42758E-03,-27.93391705E+00
-6.37900E-03,-567.33668E-03,+468.59252E-03,-27.18014819E+00
-6.36600E-03,-542.21105E-03,+468.59252E-03,-27.68266076E+00
-6.35300E-03,-542.21105E-03,+267.58750E-03,-27.93391705E+00
-6.34000E-03,-542.21105E-03,-335.42758E-03,-27.68266076E+00
-6.32700E-03,-502.01005E-03,+167.08499E-03,-27.93391705E+00
-6.31400E-03,-502.01005E-03,+368.09001E-03,-25.92386675E+00
-6.30100E-03,-502.01005E-03,-33.92004E-03,-27.93391705E+00
-6.28800E-03,-502.01005E-03,-234.92507E-03,-25.92386675E+00
-6.27500E-03,-476.88442E-03,-335.42758E-03,-25.92386675E+00
-6.26200E-03,-466.83417E-03,-335.42758E-03,-27.68266076E+00
-6.24900E-03,-502.01005E-03,-335.42758E-03,-25.92386675E+00
-6.23600E-03,-496.98492E-03,-938.44266E-03,-25.92386675E+00
-6.22300E-03,-486.93467E-03,+167.08499E-03,-27.18014819E+00
-6.21000E-03,-461.80904E-03,+368.09001E-03,-27.68266076E+00
-6.19700E-03,-461.80904E-03,-335.42758E-03,-27.18014819E+00
-6.18400E-03,-456.78392E-03,-335.42758E-03,-27.68266076E+00
-6.17100E-03,-421.60804E-03,-335.42758E-03,-25.92386675E+00
-6.15800E-03,-381.40703E-03,+368.09001E-03,-25.92386675E+00
-6.14500E-03,-406.53266E-03,+468.59252E-03,-25.92386675E+00
-6.13200E-03,-416.58291E-03,+1.07160760E+00,-25.92386675E+00
-6.11900E-03,-381.40703E-03,+1.27261263E+00,-27.93391705E+00
-6.10600E-03,-381.40703E-03,+2.07663274E+00,-25.92386675E+00
-6.09300E-03,-381.40703E-03,+2.57914531E+00,-25.92386675E+00
-6.08000E-03,-376.38191E-03,+10.82035140E+00,-24.16507274E+00
-6.06700E-03,-356.28141E-03,+32.83040182E+00,-25.92386675E+00
-6.05400E-03,-376.38191E-03,+66.59924631E+00,-25.92386675E+00
-6.04100E-03,-366.33166E-03,+95.14196010E+00,-27.18014819E+00
-6.02800E-03,-346.23115E-03,+72.02638203E+00,-25.92386675E+00
-6.01500E-03,-341.20603E-03,+52.22738690E+00,-25.92386675E+00
-6.00200E-03,-341.20603E-03,+42.37814059E+00,-25.92386675E+00
-5.98900E-03,-316.08040E-03,+31.32286412E+00,-25.92386675E+00
-5.97600E-03,-336.18090E-03,+27.00125605E+00,-24.16507274E+00
-5.96300E-03,-301.00502E-03,+21.17211027E+00,-25.92386675E+00
-5.95000E-03,-301.00502E-03,+16.54899466E+00,-24.16507274E+00
-5.93700E-03,-275.87940E-03,+14.13693434E+00,-25.17009789E+00
-5.92400E-03,-260.80402E-03,+11.82537653E+00,-25.92386675E+00
-5.91100E-03,-260.80402E-03,+9.61432124E+00,-25.92386675E+00
-5.89800E-03,-255.77889E-03,+8.50879359E+00,-26.17512304E+00
-5.88500E-03,-245.72864E-03,+7.70477349E+00,-24.66758531E+00
-5.87200E-03,-255.77889E-03,+6.90075338E+00,-23.91381645E+00
-5.85900E-03,-220.60302E-03,+6.59924584E+00,-23.91381645E+00
-5.84600E-03,-260.80402E-03,+6.09673327E+00,-25.92386675E+00
-5.83300E-03,-220.60302E-03,+6.09673327E+00,-25.17009789E+00
-5.82000E-03,-220.60302E-03,+6.09673327E+00,-23.91381645E+00
-5.80700E-03,-195.47739E-03,+6.09673327E+00,-25.17009789E+00
-5.79400E-03,-145.22613E-03,+5.39321568E+00,-25.67261046E+00
-5.78100E-03,-165.32663E-03,+5.29271317E+00,-25.92386675E+00
-5.76800E-03,-180.40201E-03,+5.19221065E+00,-25.67261046E+00
-5.75500E-03,-165.32663E-03,+4.99120563E+00,-25.92386675E+00
-5.74200E-03,-170.35176E-03,+4.48869306E+00,-23.91381645E+00
-5.72900E-03,-140.20101E-03,+4.48869306E+00,-23.91381645E+00
-5.71600E-03,-140.20101E-03,+3.68467295E+00,-23.91381645E+00
-5.70300E-03,-140.20101E-03,+3.18216038E+00,-23.91381645E+00
-5.69000E-03,-105.02513E-03,+2.98115536E+00,-25.67261046E+00
-5.67700E-03,-125.12563E-03,+2.88065284E+00,-23.91381645E+00
-5.66400E-03,-100.00000E-03,+2.88065284E+00,-23.91381645E+00
-5.65100E-03,-100.00000E-03,+2.27763777E+00,-25.17009789E+00
-5.63800E-03,-100.00000E-03,+2.78015033E+00,-23.91381645E+00
-5.62500E-03,-59.79900E-03,+2.07663274E+00,-25.17009789E+00
-5.61200E-03,-54.77387E-03,+2.78015033E+00,-23.91381645E+00
-5.59900E-03,-59.79900E-03,+1.57412017E+00,-23.91381645E+00
-5.58600E-03,-54.77387E-03,+1.37311515E+00,-23.91381645E+00
-5.57300E-03,-34.67337E-03,+971.10509E-03,-23.91381645E+00
-5.56000E-03,-59.79900E-03,+1.17211012E+00,-23.91381645E+00
-5.54700E-03,-19.59799E-03,+1.27261263E+00,-23.91381645E+00
-5.53400E-03,-19.59799E-03,+569.09504E-03,-23.91381645E+00
-5.52100E-03,-4.52262E-03,+770.10006E-03,-23.91381645E+00
-5.50800E-03,-19.59799E-03,+1.27261263E+00,-23.91381645E+00
-5.49500E-03,+20.60301E-03,+770.10006E-03,-23.91381645E+00
-5.48200E-03,+20.60301E-03,-134.42255E-03,-23.91381645E+00
-5.46900E-03,+20.60301E-03,+468.59252E-03,-23.91381645E+00
-5.45600E-03,+25.62814E-03,+569.09504E-03,-22.15502244E+00
-5.44300E-03,+45.72864E-03,+971.10509E-03,-23.16004759E+00
-5.43000E-03,+25.62814E-03,+368.09001E-03,-23.66256016E+00
-5.41700E-03,+60.80402E-03,-33.92004E-03,-23.91381645E+00
-5.40400E-03,+60.80402E-03,+368.09001E-03,-23.91381645E+00
-5.39100E-03,+60.80402E-03,-335.42758E-03,-23.16004759E+00
-5.37800E-03,+95.97990E-03,+468.59252E-03,-21.90376616E+00
-5.36500E-03,+101.00502E-03,+468.59252E-03,-22.65753501E+00
-5.35200E-03,+60.80402E-03,+468.59252E-03,-22.15502244E+00
-5.33900E-03,+101.00502E-03,-335.42758E-03,-21.40125358E+00
-5.32600E-03,+101.00502E-03,-234.92507E-03,-21.90376616E+00
-5.31300E-03,+101.00502E-03,-33.92004E-03,-21.90376616E+00
-5.30000E-03,+141.20603E-03,+468.59252E-03,-21.90376616E+00
-5.28700E-03,+141.20603E-03,-33.92004E-03,-22.65753501E+00
-5.27400E-03,+141.20603E-03,-234.92507E-03,-23.66256016E+00
-5.26100E-03,+141.20603E-03,+468.59252E-03,-21.90376616E+00
-5.24800E-03,+141.20603E-03,-335.42758E-03,-22.15502244E+00
-5.23500E-03,+181.40703E-03,+167.08499E-03,-23.91381645E+00
-5.22200E-03,+141.20603E-03,-335.42758E-03,-23.41130387E+00
-5.20900E-03,+181.40703E-03,-335.42758E-03,-21.90376616E+00
-5.19600E-03,+181.40703E-03,+368.09001E-03,-23.41130387E+00
-5.18300E-03,+181.40703E-03,-335.42758E-03,-20.64748472E+00
-5.17000E-03,+181.40703E-03,-335.42758E-03,-21.90376616E+00
-5.15700E-03,+206.53266E-03,+468.59252E-03,-21.90376616E+00
-5.14400E-03,+181.40703E-03,+368.09001E-03,-21.90376616E+00
-5.13100E-03,+246.73366E-03,-134.42255E-03,-21.90376616E+00
-5.11800E-03,+256.78391E-03,-234.92507E-03,-21.90376616E+00
-5.10500E-03,+236.68341E-03,+167.08499E-03,-21.90376616E+00
-5.09200E-03,+221.60804E-03,-335.42758E-03,-21.90376616E+00
-5.07900E-03,+246.73366E-03,-536.43261E-03,-21.90376616E+00
-5.06600E-03,+261.80904E-03,-234.92507E-03,-21.90376616E+00
-5.05300E-03,+246.73366E-03,-335.42758E-03,-20.64748472E+00
-5.04000E-03,+261.80904E-03,-335.42758E-03,-21.90376616E+00
-5.02700E-03,+276.88442E-03,-335.42758E-03,-21.90376616E+00
-5.01400E-03,+296.98492E-03,-234.92507E-03,-21.65250987E+00
-5.00100E-03,+286.93467E-03,-33.92004E-03,-21.14999730E+00
-4.98800E-03,+266.83417E-03,-234.92507E-03,-19.89371586E+00
-4.97500E-03,+286.93467E-03,-335.42758E-03,-19.89371586E+00
-4.96200E-03,+302.01004E-03,+468.59252E-03,-21.90376616E+00
-4.94900E-03,+302.01004E-03,-335.42758E-03,-20.64748472E+00
-4.93600E-03,+307.03517E-03,-335.42758E-03,-20.14497215E+00
-4.92300E-03,+317.08542E-03,-335.42758E-03,-21.90376616E+00
-4.91000E-03,+342.21105E-03,-335.42758E-03,-19.89371586E+00
-4.89700E-03,+342.21105E-03,+468.59252E-03,-21.14999730E+00
-4.88400E-03,+307.03517E-03,-234.92507E-03,-19.89371586E+00
-4.87100E-03,+342.21105E-03,+167.08499E-03,-20.64748472E+00
-4.85800E-03,+342.21105E-03,+1.17211012E+00,-20.14497215E+00
-4.84500E-03,+367.33668E-03,+468.59252E-03,-21.14999730E+00
-4.83200E-03,+342.21105E-03,+1.27261263E+00,-20.14497215E+00
-4.81900E-03,+382.41205E-03,+1.77512520E+00,-19.89371586E+00
-4.80600E-03,+377.38693E-03,+6.09673327E+00,-19.89371586E+00
-4.79300E-03,+382.41205E-03,+29.91582894E+00,-18.63743442E+00
-4.78000E-03,+347.23617E-03,+77.65452278E+00,-19.89371586E+00
-4.76700E-03,+382.41205E-03,+87.60427160E+00,-19.89371586E+00
-4.75400E-03,+417.58793E-03,+58.45854273E+00,-18.13492185E+00
-4.74100E-03,+357.28643E-03,+44.99120594E+00,-19.89371586E+00
-4.72800E-03,+382.41205E-03,+29.31281385E+00,-19.89371586E+00
-4.71500E-03,+422.61306E-03,+25.09170830E+00,-19.89371586E+00
-4.70200E-03,+422.61306E-03,+17.35301477E+00,-19.89371586E+00
-4.68900E-03,+407.53768E-03,+14.94095445E+00,-19.89371586E+00
-4.67600E-03,+422.61306E-03,+11.02135643E+00,-19.89371586E+00
-4.66300E-03,+412.56281E-03,+10.11683381E+00,-18.63743442E+00
-4.65000E-03,+427.63818E-03,+8.50879359E+00,-19.89371586E+00
-4.63700E-03,+422.61306E-03,+8.00628102E+00,-19.89371586E+00
-4.62400E-03,+457.78894E-03,+7.00125589E+00,-19.89371586E+00
-4.61100E-03,+447.73869E-03,+6.90075338E+00,-19.13994700E+00
-4.59800E-03,+422.61306E-03,+6.80025086E+00,-18.13492185E+00
-4.58500E-03,+447.73869E-03,+6.39824081E+00,-19.89371586E+00
-4.57200E-03,+462.81406E-03,+6.90075338E+00,-19.89371586E+00
-4.55900E-03,+462.81406E-03,+5.79522573E+00,-19.89371586E+00
-4.54600E-03,+462.81406E-03,+5.29271317E+00,-21.65250987E+00
-4.53300E-03,+462.81406E-03,+4.48869306E+00,-17.88366556E+00
-4.52000E-03,+427.63818E-03,+3.78517547E+00,-19.64245957E+00
-4.50700E-03,+462.81406E-03,+3.68467295E+00,-19.89371586E+00
-4.49400E-03,+462.81406E-03,+2.88065284E+00,-18.13492185E+00
-4.48100E-03,+437.68843E-03,+3.48366792E+00,-18.63743442E+00
-4.46800E-03,+467.83919E-03,+2.17713525E+00,-19.64245957E+00
-4.45500E-03,+487.93969E-03,+2.07663274E+00,-18.63743442E+00
-4.44200E-03,+538.19095E-03,+2.07663274E+00,-17.88366556E+00
-4.42900E-03,+487.93969E-03,+2.37814028E+00,-19.13994700E+00
-4.41600E-03,+538.19095E-03,+1.37311515E+00,-19.89371586E+00
-4.40300E-03,+528.14070E-03,+2.07663274E+00,-18.63743442E+00
-4.39000E-03,+543.21607E-03,+1.97613022E+00,-19.89371586E+00
-4.37700E-03,+518.09044E-03,+1.47361766E+00,-19.89371586E+00
-4.36400E-03,+503.01507E-03,+1.27261263E+00,-17.88366556E+00
-4.35100E-03,+503.01507E-03,+1.27261263E+00,-17.88366556E+00
-4.33800E-03,+578.39195E-03,+1.17211012E+00,-17.88366556E+00
-4.32500E-03,+518.09044E-03,+770.10006E-03,-17.88366556E+00
-4.31200E-03,+543.21607E-03,+569.09504E-03,-19.64245957E+00
-4.29900E-03,+543.21607E-03,+971.10509E-03,-17.88366556E+00
-4.28600E-03,+538.19095E-03,+468.59252E-03,-17.88366556E+00
-4.27300E-03,+543.21607E-03,+971.10509E-03,-17.88366556E+00
-4.26000E-03,+508.04019E-03,+468.59252E-03,-17.88366556E+00
-4.24700E-03,+543.21607E-03,+1.27261263E+00,-19.13994700E+00
-4.23400E-03,+543.21607E-03,+468.59252E-03,-17.88366556E+00
-4.22100E-03,+543.21607E-03,+468.59252E-03,-19.13994700E+00
-4.20800E-03,+543.21607E-03,+468.59252E-03,-16.12487155E+00
-4.19500E-03,+543.21607E-03,+468.59252E-03,-17.12989670E+00
-4.18200E-03,+573.36683E-03,+569.09504E-03,-17.88366556E+00
-4.16900E-03,+543.21607E-03,+468.59252E-03,-17.88366556E+00
-4.15600E-03,+583.41708E-03,-134.42255E-03,-16.12487155E+00
-4.14300E-03,+583.41708E-03,+468.59252E-03,-17.88366556E+00
-4.13000E-03,+543.21607E-03,-134.42255E-03,-16.12487155E+00
