condA,rel_error,success
8.99613927920969,7.041448289554419e-17,True
7.106472181099281,1.2442074644359832e-16,True
91.39888803236174,,False
6.20796999250638,2.9525723928214687e-16,True
23.31530269594889,4.31686645248049e-15,True
5.758887992570841,2.5823056896193577e-16,True
192.61404352739285,,False
11.754971114816867,3.5279148539597403e-15,True
4352.224353142717,,False
58.44068776130417,5.0917835519828e-13,True
28.741758517518033,1.5412307165978144e-13,True
38.318892574655905,1.9039890086562785e-13,True
20.54114857467826,5.836162291421736e-15,True
26.514300877916064,6.77351089523172e-14,True
131.96740257156765,,False
20.4869590686942,4.50052212450352e-14,True
281.01393869510804,,False
22.737132635186125,3.731378077105283e-14,True
78.6540913202779,1.8974722571450145e-11,True
11.331427206443896,9.154267014086515e-16,True
3.6268491801264413,0.0,True
85.73438654714744,3.4725142600495184e-11,True
15.165695026836852,2.1949819526232736e-16,True
742.2316646806635,,False
7.373032212360628,1.4451662962669521e-16,True
15.712310549741131,5.393357335536554e-15,True
3552.198619017098,,False
10.304005064219485,2.3233066246453173e-16,True
212.80525102938813,,False
4.507363582210029,1.550614240917613e-16,True
78.21475948206408,6.732146833729245e-11,True
43.93521010536054,1.690455960072756e-13,True
27.708269922802923,5.307461460140422e-15,True
341.3094430693131,,False
35.201607355005095,1.9237450243337996e-13,True
32.36584914401073,1.0333297274940658e-14,True
1026.160756346431,,False
21.378639279255797,6.178443852249079e-15,True
2438.5942396387513,,False
29.47585069927338,2.280829859701406e-13,True
21.712688059072605,1.48235368781843e-15,True
26.809677108836514,9.304370727277674e-14,True
67.47344781032206,6.441270225507371e-11,True
11.794118827499409,2.936268618033634e-16,True
21.972179751926312,3.7917281604210364e-16,True
106.11922722749442,,False
4.577454373786762,2.3439328739243374e-16,True
148.28087989220649,,False
94.497970861278,4.3585132907413276e-11,True
24.95368088101962,6.307712424884895e-16,True
17.521066596721802,8.818522578596433e-15,True
5.963434693110569,3.5057089555479215e-16,True
1.802167989442006,3.590110684904741e-17,True
324.3760815454077,,False
8.252894808484712,0.0,True
13.84985507168264,8.164283287157253e-16,True
9.500238047280169,0.0,True
20.991750932100306,7.535304554667952e-15,True
77.95166532765658,5.330405223078238e-11,True
22.83003387280207,1.8427264621226815e-14,True
20.17145759670215,2.2579791648936645e-14,True
4.70234323470588,1.2091652417629835e-17,True
47688.617944374535,,False
18.637725614257306,2.380106751291116e-14,True
850.7525596832143,,False
25.827104490131326,1.6844081669400664e-14,True
56.64956028848634,6.076509868829805e-12,True
119.34358392535587,,False
26.424840215710734,3.372116190080885e-14,True
178.14464742120276,,False
51.94640789284762,7.759489170462532e-13,True
24420.105867426675,,False
15.481693750397206,3.477959544137235e-15,True
10.896862671295086,8.138919883710967e-17,True
20.892327077628945,3.4932040348441003e-15,True
28.098062764731353,1.812590120831173e-15,True
475.27498665824817,,False
16.349906350046986,4.176133971969224e-15,True
102.94935258824974,3.8500074456637755e-11,True
12.148053879294123,5.995444510660262e-16,True
143.94034319585046,,False
21.52703032258864,5.726254915655135e-15,True
1206.4313962340873,,False
16.967867574810555,8.2949026863639e-15,True
3.606649376462041,4.0168295087662686e-17,True
16.44147730341192,2.993774907011701e-14,True
2.5603563555446986,3.2281152658547804e-17,True
127.96496485349283,,False
85.58780270884463,,False
43.17601062865315,6.520702030320943e-13,True
385.3983763648295,,False
130.02771053043702,,False
6.718203418436984,2.414303431402089e-16,True
80.4159971502505,4.6252605355864854e-11,True
1071.0830044888528,,False
23.27441714576879,4.718837775671987e-14,True
11.293634476321772,3.761892811404391e-16,True
6.729099807883887,1.3434369237178101e-17,True
555.0846461526481,,False
25.921332766425095,2.1458680882682942e-13,True
20.53409266746144,2.026827966332695e-14,True
2288.4307780093113,,False
17.51572019795797,3.574287206413483e-15,True
920.4464937372935,,False
43.438180216850455,3.958580352253787e-13,True
16.640589440967705,0.0,True
77.49143086844562,2.422229257075028e-11,True
19416.116502208028,,False
29.609928911239454,6.051564498820126e-15,True
13.240495073800156,4.448462937605998e-16,True
162.82947062745575,,False
24.834999427889553,1.8206877026507537e-15,True
8895.726951637651,,False
1183.7073698100417,,False
2968.2714754460094,,False
15.700917974900312,3.0815430834590768e-15,True
38.89632552731464,5.325882586676754e-13,True
96.7664269853297,5.461080286879188e-12,True
28.98601364074005,1.8098429451975204e-14,True
4.438456888954876,0.0,True
48.22399682847535,1.3064934996666246e-12,True
110.71003178587243,4.314744808774936e-11,True
16.437684892452086,3.6042197259330095e-15,True
398.71802024746887,,False
2.8321543861004934,6.493310731437833e-17,True
853.3378060681146,,False
33.75206500494938,3.022035434901781e-14,True
673.1943182282546,,False
5.304219828427431,1.3105137271958333e-16,True
7.263279827779195,1.308022996580677e-16,True
35.69518550027286,1.9940659047675714e-14,True
353.05356347098206,,False
6.72091864087143,5.83660349424252e-17,True
30.08766920616084,2.39906197181106e-14,True
117.59160651712057,,False
128.86161776253024,8.241032976924111e-11,True
8.95583080920109,1.8807017023276676e-16,True
20.319645071235456,3.585844418966446e-14,True
14.958736040118147,4.9027534818233664e-15,True
233.26750156702582,,False
144.96507769235592,,False
73.56706569088163,1.49545203747964e-12,True
13811.653335879344,,False
1.7133481779572977,1.811047873840675e-17,True
14.022013538389379,1.4501370927235648e-17,True
15.35542401469677,1.1068076559458229e-14,True
9.210086134146337,1.508263736869701e-16,True
27.476754291830257,4.434627009221359e-15,True
42.55550650654924,5.874101546751811e-13,True
11.611919757538319,2.888903782386692e-16,True
27.260961221480336,1.606442111551585e-15,True
455.6559226938542,,False
30.628060478003466,3.1374316621834213e-15,True
29.378602744378888,6.918615296981892e-14,True
114.79061213129485,,False
85.76073523847265,5.004442508123466e-11,True
714.4449053527454,,False
23.0945372351612,8.154425485214469e-15,True
14.758407392123233,5.484900498812361e-16,True
2.7857721821418076,1.6409678440669785e-17,True
73.97560994819479,4.616214173418988e-11,True
19.09785064343653,1.298297082583989e-14,True
30.091175233054642,2.273155958322628e-13,True
44.22294807053423,1.0672871635146977e-12,True
7.748637134899566,0.0,True
13.690159326138,7.507142442063101e-15,True
2.1949259713246234,1.8597231176324174e-17,True
21.518841518230133,7.861886649654034e-14,True
27.868221037319103,2.9042446644250777e-14,True
6.48652802598747,7.111320780923847e-17,True
95.66767523780284,,False
55.62687494960289,1.1758009424866602e-12,True
9.49280995307381,0.0,True
20.195900043729086,2.625045983291237e-14,True
5.819813874078246,0.0,True
8.591615739219739,2.1221455648680633e-16,True
14.117653045804879,7.359901330863093e-17,True
556.83842437812,,False
55.08628034032969,2.731220325942845e-13,True
1.3397409215016078,5.721891577178423e-18,True
10.750498581764308,6.472612253280414e-17,True
10.902819494552853,3.454048202268443e-17,True
447.6644097302569,,False
6.670597102560148,0.0,True
10.486655647499878,2.537653845644986e-16,True
45.96146054205156,1.1280058264411695e-13,True
10.935496910335585,2.4210570096267106e-16,True
1552.5214168879822,,False
7.8910770903598415,2.4816628432687843e-16,True
45.09048594033395,4.543166872346627e-13,True
44.262873770735844,2.8789714980097567e-14,True
13.602298881622255,3.560992673636854e-15,True
64.36333016205094,1.280720351542826e-11,True
13.809516578435124,1.4746589858724528e-16,True
72.41561259187118,5.2509401684230106e-12,True
1036.412710580167,,False
15.13758940534175,4.073037405326682e-15,True
11.60308083369763,6.484908949709377e-16,True
42.92819341864692,2.9591951463225947e-12,True
2248.3795373162557,,False
93.75846729645318,4.038391061727515e-11,True
4.717598376085773,6.231342970406332e-17,True
26.10167188115939,2.0727229577665028e-13,True
61.41984589190355,6.391273315618914e-13,True
144.52319198323792,,False
32.99441331947092,4.172933508660843e-14,True
10.135295768601551,1.0524733726015151e-16,True
135.11820454659144,,False
14.967077399452648,1.4053501800379813e-15,True
29.674590033707574,7.59166655381915e-14,True
59.85931201348978,8.199053906892241e-14,True
17.19296230929352,1.2117101688551389e-14,True
216.8909779151583,,False
11.424226004423156,5.545308463882618e-16,True
1131.2496349027915,,False
7375.099691683576,,False
1401.1755041782274,,False
4.436701318804873,0.0,True
10.59291680910334,6.391709619337236e-17,True
24.2899351821927,1.802159473307475e-14,True
14.32808179485655,7.83350869056699e-16,True
13.314759758872807,5.03725884571361e-16,True
24.441437331574743,2.1674093862342407e-15,True
247.7778263673051,,False
717.7477206132548,,False
14.571549817119436,3.615495695291227e-15,True
4.628469961937238,0.0,True
23326.962402092835,,False
1.6776904361724108,2.2720023061943383e-16,True
53.217893001583505,1.3304728445751884e-11,True
119.95748842867924,,False
19.367689789036966,2.9321608084710544e-16,True
14.110178089230756,1.2523426964961544e-15,True
7.59276160524756,2.5887598822732536e-17,True
29001.34560810745,,False
3.0111102625088875,3.164495308445263e-17,True
53.6047070738886,4.008138244611005e-13,True
12.2083520997753,6.270765159771398e-16,True
180.00289935124235,,False
1229.2742607233272,,False
36.11135357681572,1.1738460435625512e-13,True
9.898219104666197,1.437789446391387e-15,True
191.0281170285335,,False
1065.914099188577,,False
22.368468707828246,1.0731198767685308e-14,True
6.377990658467807,1.642793556393723e-16,True
1119.6458608907008,,False
62.128903645302735,1.3634948994855712e-11,True
553.2083382625607,,False
94.01759341202347,,False
142.7057664436,,False
21.535562194547285,8.357036153248431e-16,True
38.39713234005325,2.956073099555473e-14,True
284.14715256598026,,False
14.475032758846934,3.1997088065404964e-16,True
31.808367922396545,1.820739921083174e-15,True
789.0422681109222,,False
9670.426643406066,,False
4.041159462560573,4.774290800085097e-17,True
17.891903827884512,2.1800341396277516e-16,True
5.61952044770669,0.0,True
474.97879101036295,,False
96.02962326972421,9.831721701504018e-12,True
9.832159744945466,2.0814414376184744e-16,True
935.5671015419105,,False
31.97618179229105,3.1599929499733266e-14,True
73.27068293284553,6.052808823847234e-12,True
120.52536379067783,,False
39.1115274658896,1.3282471439956578e-12,True
61.85109379376281,5.412767936722182e-13,True
55.37217708779353,3.2456979394790646e-12,True
67.500856286174,9.904258557475442e-12,True
436.7968354346658,,False
24.313987087963145,1.7657983187381365e-13,True
228.40560437623964,,False
40.27084104834011,2.3456864294048866e-14,True
6.905214036833264,2.835362286186847e-16,True
10.89477439874754,1.3948132313008015e-16,True
93.35626315955238,1.3849424319525275e-11,True
1.9620186724888826,0.0,True
809.4167244095299,,False
3816.63550113492,,False
1656.779289273141,,False
15.922720328215703,2.63548038848024e-15,True
1087.1320479736441,,False
661.4419144751085,,False
8.106763880169355,1.7670880195023456e-16,True
135.35580167662775,,False
70.41710784882206,1.3330411851348074e-11,True
1644.685908504242,,False
21573.481404438255,,False
60.51764715882308,1.239962544439203e-13,True
12.695062305870565,1.3471466131510982e-15,True
2.227200847462665,2.2201390850297932e-16,True
3659.5629595658015,,False
240.6242558586554,,False
223.16699124244872,,False
8.502859557446932,3.819703153013767e-16,True
25.105804749915357,3.7569120183082214e-14,True
62.33192012049656,1.458043095030109e-13,True
22.358886181114972,1.0931439229601812e-15,True
12637.878844903336,,False
4561.891441048835,,False
31.804621333754984,4.631534455789814e-14,True
14525.833459555599,,False
41.20963028141334,1.8436543792941023e-13,True
213.03447769411878,,False
10.165618087930568,3.980883864510863e-16,True
17.399146695013627,5.075386990868871e-15,True
71.43001915320075,3.912607632511318e-12,True
42.776055105371256,7.220284687222902e-13,True
14.783017760556213,5.124058230464057e-16,True
36371.319740391955,,False
222.06051663235988,,False
25.116844891914322,1.7638405541697248e-14,True
5.68846989250637,3.327687126665175e-17,True
396750.53055607004,,False
579.988590744178,,False
5225.89280198653,,False
49.99646690120948,7.240183038961483e-13,True
6.218245971153095,2.900095403277225e-16,True
15.301594680244817,6.035123862468858e-15,True
6.773733701319805,2.550466457374764e-16,True
110.14174748696648,3.4859299951480355e-12,True
2065.546956913818,,False
5.909990209319756,3.1886781381517533e-16,True
9.690737550922872,6.960861569176494e-16,True
125391.33332295911,,False
563.006103159352,,False
335.27673389698333,,False
38.315908059727064,2.7038066280688968e-15,True
66.14032707729338,2.9359879980896074e-11,True
4917.934444071015,,False
18.812105513797555,1.6228630235357223e-16,True
14.985318066548404,2.1245709363964774e-15,True
5.87824312002128,0.0,True
12.181657133409885,1.9277395483370723e-15,True
98.05027547219032,4.4181588099412054e-11,True
7.129218367856647,0.0,True
9.63768384749045,4.1741279680461724e-16,True
7.4653987147097824,5.655725377728935e-16,True
62.627697949027635,2.3079116585917334e-11,True
594.4906836799364,,False
673.8232143025725,,False
4.655620463220827,1.0897153083758678e-16,True
375.24799490033325,,False
1361.4468931733763,,False
15.507642421115987,8.068748701924944e-15,True
160.19496427966845,,False
14.754970407061386,5.004587737046283e-16,True
122.86334661385975,,False
25.569055399127638,2.5300258407320765e-15,True
1063.210287109905,,False
5.617175405385019,1.2274691852804182e-16,True
15.239342162454761,0.0,True
126.04180838078761,1.3919654167949976e-12,True
65.82793748912901,2.3020267110729145e-12,True
794.565625494565,,False
2924.6704929923553,,False
851.0987873695929,,False
271.34312963441835,,False
734630.2115341763,,False
6.9725346543266244,8.006697787805624e-18,True
8.52355585316626,1.8484795868251806e-16,True
412.85593908525595,,False
26.564596203155602,3.606458139751797e-14,True
182.00588217267602,,False
15.68522384399959,2.029767738025595e-16,True
34.77213877561136,5.568921366976089e-13,True
378.1289601086908,,False
14.950148306579061,1.0221852194220629e-14,True
8.152902883224048,2.4782937326615467e-16,True
16.547655185894353,4.596065486874822e-15,True
12.450814859930627,1.4677533165168772e-15,True
29.2294592561042,6.242371293433471e-14,True
54.55360239702318,3.9066027286108156e-13,True
38.81693928241049,6.7255281245379245e-15,True
41.86332357740321,8.198129104851666e-14,True
16.111389995131873,1.267932206460343e-16,True
19.90986062762967,3.873080849266021e-16,True
323.92337844069834,,False
95.36781383739643,,False
2.6543706298828593,3.3705643975409594e-17,True
10.573780653327953,9.361024284411613e-16,True
41.25040503606874,1.9452206124148598e-12,True
53.28133785680308,1.3106630825868232e-12,True
4.199524082487726,7.645701504850072e-18,True
3.4321909824269055,9.34684442285838e-17,True
941.5501585352295,,False
108.60034577356758,,False
570.0898601444114,,False
26.036016877868665,5.984885355345509e-16,True
1718.1671951654573,,False
155.18774952519126,,False
34.70643079054147,2.2150288247274792e-13,True
12.343292044642254,1.69897287697134e-17,True
112237.51449483876,,False
38.67772865143205,2.631101062545132e-14,True
29.139031219154273,3.015142894746865e-13,True
10.981642273759139,3.1378980281347523e-16,True
37.77440037220555,5.138036037297876e-13,True
1.5350603260723505,2.2006410958719016e-17,True
69437.33091947324,,False
11.228317351180156,2.0033847176938844e-15,True
4104.517812837035,,False
167.40999251832758,,False
9.647920400632126,9.127830872603824e-16,True
12.562385611926132,4.701412980401946e-15,True
9.176943917685147,9.192156848889433e-16,True
66.31814163828673,1.7930123612165326e-11,True
4.116708508918802,6.630140780017864e-17,True
17.09194979919124,3.0932450075056136e-15,True
85.45078766744588,6.802882913528048e-12,True
26.776742965214748,2.508905444322073e-14,True
28.47232882579237,5.838691643289567e-14,True
41.35039101408097,1.1437308860658626e-12,True
17.462908571539064,6.5401189685513505e-15,True
857.8613385522006,,False
6.792199296987499,0.0,True
11.45945804429546,4.0914704888118717e-16,True
17.966712300589016,4.485978962280105e-15,True
161.08069483240376,,False
175.11220593097113,,False
8.72144869988318,1.2020307836924455e-17,True
7.4559380499399746,2.4438800794227795e-16,True
4.902134013055704,3.1941100448047663e-16,True
24.40145524578754,2.551690419014742e-15,True
3.799065984667303,1.670758680839604e-16,True
12.922875043529034,5.521995272018731e-16,True
6.011001866508017,1.318070698397579e-16,True
47.95625919275622,8.714856224261182e-12,True
1.9025869603110865,0.0,True
24.768278050462634,1.0280648637002133e-15,True
328.2890710881064,,False
262.1230823850036,,False
56.401462401877446,7.082115003327013e-12,True
121.2482138853987,,False
177.1205916199926,7.795575051634457e-11,True
28.67115114779892,2.2694547574992783e-15,True
12.62074828777938,3.1263487654309593e-15,True
44.325560935751085,2.2095489940002714e-13,True
6.943605977344211,4.3202740769167645e-16,True
218.39233011148121,,False
25.209973298832914,1.8755997623536896e-15,True
3.6466498696679532,7.964946365543612e-18,True
4.823791031641325,2.5485409513816485e-17,True
1143311.062189005,,False
5.058724107800156,1.4696638559104497e-16,True
115.666261373164,,False
4.23415371134695,8.04921001154021e-17,True
95771.26334845966,,False
144.1231067680785,,False
40.84891342301375,2.473865365988211e-13,True
752.058875523495,,False
663.521466998101,,False
40.88911618747654,1.299450876087433e-12,True
11.821281774115088,6.94340611974748e-18,True
75.31794360136028,3.782106603654896e-13,True
14.23481854986283,1.7210150560228734e-16,True
38.70641938910068,1.210398967193468e-13,True
257.04112479312374,,False
24.81355001785322,6.400007725944767e-14,True
174.36017594415506,,False
9.209615694596149,5.929028590230388e-17,True
5.483559917085205,1.548785734021896e-17,True
21.612406132395236,3.161694909359343e-14,True
10.484066258623988,8.424938385512881e-16,True
238.38912753800426,,False
7177.81781171462,,False
115.50169044079425,7.330077864914168e-12,True
2797.8618455292863,,False
5.896358886840628,1.5807942236364436e-16,True
140.16586685110985,,False
6.382521874788517,0.0,True
27.774500457317945,1.1941102075729083e-13,True
90.20160064720339,9.459013680256609e-12,True
698.9483117948954,,False
5.7921046638503055,9.661346814036156e-18,True
45.133329970012326,1.0813798218807573e-12,True
76.78622104554762,3.004372047808612e-14,True
26.300458892647377,1.9870369133790139e-13,True
34.16394841120709,5.52381522429986e-13,True
12.262361351703325,8.25691261618323e-16,True
35.909557266093735,1.341921894059132e-13,True
87.76479600837344,,False
5.023003460118096,5.707665360418108e-17,True
8.861690903534614,6.328812231428324e-17,True
9.76095177618195,1.584471909269407e-16,True
256.6470829684007,,False
3.106338740281305,4.527355749145246e-17,True
39.288847506582854,5.767697967346806e-13,True
10.955120510028587,1.6947502823349424e-16,True
65.28184799201236,3.6263798929316993e-12,True
13.915389380382202,2.2763681679903986e-16,True
332.508895213294,,False
239.22678881253483,,False
382.9697444137028,,False
4.696251541937012,6.226844585453553e-17,True
62.660340105664744,1.6739401010803287e-11,True
14.90749156978148,4.498421675653933e-15,True
4.083288299215738,2.3539325685493328e-17,True
122.60657228946438,,False
20.261664874490947,3.455704748609176e-15,True
5.330237865240172,9.668179714536303e-17,True
41.65665391042749,1.5604355501898879e-13,True
21.404327937089175,5.799769494633957e-15,True
25.991329384238934,2.5782415439113423e-15,True
41.95539489328951,1.1530849280818583e-12,True
21.347897480514558,1.435233321721992e-14,True
5.268883763170577,1.6222043836146298e-16,True
17.56307607358147,5.138370307113955e-15,True
199.4826610503272,,False
9.080605975164156,6.335378039235833e-16,True
123.32517602929576,,False
3.217708285269654,4.5291612924654713e-17,True
1788.4150102647359,,False
58.68376496213005,2.164270766772193e-11,True
3463.1932121530904,,False
44.86168788681729,1.8745589809195577e-13,True
25.109751217096175,3.3240578782126437e-16,True
127.27785745955444,,False
12.412806213405936,1.058407102423828e-15,True
40.501032186756504,3.4760545715181704e-15,True
266.21133001882407,,False
978.9684306225486,,False
43.65639345879922,3.2345107587298784e-14,True
1056.0556789001416,,False
23.14835210072609,5.316657248889877e-14,True
26.893759401493345,4.299446043908454e-14,True
6668.995668354078,,False
18.62782669004982,6.613221109685329e-15,True
3.9141369232856515,1.5186491524494323e-16,True
14.954964726079636,1.4051446465039738e-16,True
6.4777232685419035,1.343328984195343e-16,True
317.44502975179626,,False
13.45092077653352,4.913889159805381e-15,True
68.06494682385468,9.606842758287207e-12,True
5.830621643626331,0.0,True
3.2638196775667754,7.193821839789442e-17,True
10.509083363477826,8.336761182027097e-16,True
1516.202182855213,,False
989.3735455193056,,False
11.593460176548925,3.916290625012222e-16,True
53.561159859775145,3.84366425976139e-12,True
43.89684193047956,4.647525192107535e-13,True
119.69615729742907,4.86152560437619e-13,True
7.527376407698118,1.3636265668090746e-16,True
13.275358411341665,2.3516737647244256e-15,True
11786.904547987508,,False
297.51970046060836,,False
662.994418095236,,False
6.304683962729841,2.1045795476016047e-17,True
1.968731837731086,2.836047374805422e-16,True
65.7452102876868,8.833011792296838e-13,True
67.48797946270383,7.88827193990354e-13,True
26.87780501798213,2.1858834571153432e-14,True
55.6422266583303,8.475380914927058e-14,True
1004.4139677733642,,False
6.610284653672895,4.686745242209901e-16,True
9.79485062907716,1.4323120739327865e-16,True
47.095028917359855,2.1203696609903378e-13,True
30.261720292374427,1.3178431921776329e-14,True
26.804312503192463,8.625335704164473e-15,True
4.979039121791968,1.9107280427072103e-17,True
89.70345155128375,,False
1033.8305390892851,,False
7.180725324394993,6.28626597419804e-17,True
5.866355251815337,1.3092956972713163e-16,True
13.64232445219139,2.3916201958899366e-16,True
265.6363882485977,,False
10394.89064453889,,False
41.30677051470493,7.780615785796072e-13,True
2745.3738651762383,,False
8.433842056945295,1.5319747284127517e-16,True
24.683058830704418,1.0657116593199988e-15,True
20.856624584110087,9.711603380389242e-15,True
349.5372140871235,,False
6.759070626712468,4.123112630986469e-18,True
27.25436715812147,2.0509519608856024e-14,True
16.610533936774736,1.833012706259092e-16,True
12.990224985621527,7.54033660462234e-15,True
78.7552738313879,2.0217494320393914e-12,True
18.819643835532265,5.781653412622868e-16,True
41.0773723667016,1.2173665604033224e-13,True
16.718623982640793,1.484175601666538e-14,True
8.723948375548286,0.0,True
3.6754000758906384,6.469735016058729e-17,True
16314.482912394595,,False
33.204302282010104,4.788696101601003e-14,True
21.679178724399197,1.603124359857803e-14,True
15.996835988440752,6.12506622188886e-16,True
85.02117063110313,,False
833.7701430372321,,False
15.6373864345945,6.202707961828265e-15,True
38.30811939937879,3.9410097886996895e-13,True
111.70191853109364,,False
6.464426193815659,0.0,True
57.241934954766826,3.1114634323035938e-12,True
97.85750420715318,,False
4608.903576489112,,False
15.253691572460351,3.0614522598558823e-15,True
5.8232800253687165,3.666890258396046e-17,True
95.9795384160721,,False
139.56673507668398,,False
48.0123371633586,6.43470345541274e-13,True
23.164225700732995,5.074727039050858e-15,True
219.42566328709248,,False
62.282039810715496,4.2564322745533455e-12,True
156.2328813213376,,False
223.395748616843,,False
9.44723475861068,0.0,True
614.497222494568,,False
6.68926115718277,4.638931091134432e-16,True
21.017904114249887,2.297411204811012e-16,True
126.08545801537642,,False
3.882351240161334,6.799024048614678e-17,True
312.0551855721338,,False
14.881064823106966,2.6136268211275836e-15,True
5.43358189772291,2.9755656822594124e-16,True
5908.71794484433,,False
30.40702732841664,1.3738389895293043e-13,True
25.35395383426929,6.669722373676629e-16,True
437.06305788046825,,False
44.767178457175724,1.9597285369910268e-13,True
133.67948700690783,,False
461.5298281744855,,False
526.3567219754852,,False
54.11854268305455,1.4283028309511205e-12,True
20.558212922004607,3.837616043227111e-15,True
2412.9785729251576,,False
3.2428710952233444,4.646236957807147e-17,True
158.77987277710997,,False
12.339785411248679,8.914803739437461e-17,True
509.6696059618238,,False
1.7650551565720054,0.0,True
142.90480420685955,,False
40.470554230125614,1.888496612007424e-14,True
7.054218645622121,1.0434886804006424e-16,True
5.9739087482603495,2.526449237939055e-16,True
247.54971624427048,,False
6.217921799755862,1.0000977857945113e-16,True
2.3054388109148456,0.0,True
7.962563227943421,5.441293529977251e-16,True
75.77058159512436,3.430376191909329e-11,True
41394.32194590568,,False
2.379860245041525,4.8474859912748356e-17,True
579.8703280651246,,False
206.38632057432127,,False
37.16771467733324,1.345007466805144e-13,True
18.876042755270223,5.996740635378925e-16,True
59.299221408051594,7.441875734233061e-14,True
2.447520217547359,2.0902974110573503e-17,True
38536.006887454685,,False
62.31028512883423,5.613203334249659e-12,True
24.944057121036312,5.996618726354541e-14,True
43.348404670175874,2.737747961449566e-12,True
61.44370307039326,2.063691679108122e-12,True
6.545720845721009,3.6463792183851136e-16,True
6.30032558164795,1.703849766153298e-16,True
3.552498508355523,0.0,True
96.3402684428581,,False
9.934055800409512,1.7576916299997735e-16,True
2.229461242057037,0.0,True
8.504191580223738,1.0447958438569078e-16,True
1054.6806604277147,,False
103.06151188919804,3.0175898133441426e-11,True
14.8380800622489,8.144413242008869e-15,True
23.914145504453387,4.323127928328743e-14,True
209.50039756412815,,False
493.25596674893734,,False
3.149238655738419,2.792082362015363e-17,True
229.42847774372052,,False
79.37107963201753,,False
198.46204721819964,,False
42051.19206528168,,False
22.49875231948127,4.71442544908142e-14,True
193.64480156714035,,False
13.316373541740761,0.0,True
27.663933636899614,3.3011655683213434e-15,True
878.5253925575938,,False
10.969439400047008,5.969980535461964e-18,True
11.027823933631934,3.4774429519272614e-16,True
13.2224349401111,2.357154446710472e-16,True
4.1729461458040955,3.2713094170070634e-16,True
10.454998142010833,4.114779754311569e-16,True
45.63846597207918,4.1750166182358763e-13,True
34.122244094017375,3.8727428268584146e-14,True
11.374920703781036,2.178309448771991e-16,True
367.2531424696253,,False
32.17123425951336,2.2872228477072974e-16,True
301.6067424624802,,False
678.2474075950697,,False
1546.4413472720632,,False
2455.6540524772054,,False
8.445613970171378,0.0,True
124.19425162970344,,False
4.846439913785099,7.058014554317234e-17,True
7.211572487242719,2.8651705740567364e-16,True
4.007837027758868,6.723945184986848e-17,True
93.77021524673384,2.2788166025675344e-11,True
27.62771720265365,2.296981905576758e-15,True
434.61439263569116,,False
63.47837140979674,1.7303844071599222e-12,True
24.793751284355466,1.0569847404883908e-13,True
8109.008787860643,,False
3140.9896705882243,,False
220.06475183435296,,False
7.103377014859528,2.4043748256881227e-16,True
17.878099479196962,1.52617933504001e-14,True
53.69412583363246,2.005776319515769e-13,True
71.11870018132859,5.568490931570016e-12,True
