lambda I
739.1298413787094 -242.54703832752602
739.2307302884194 -218.54703832752602
739.3316040927887 -338.547038327526
739.4324627831737 -298.547038327526
739.5333063509312 -258.547038327526
739.6341347874176 -186.54703832752602
739.7349480839895 -98.54703832752602
739.8357462320034 -90.54703832752602
739.936529222816 -82.54703832752602
740.0372970477837 -98.54703832752602
740.1380496982632 -130.54703832752602
740.2387871656109 -162.54703832752602
740.3395094411836 -154.54703832752602
740.4402165163376 -150.54703832752602
740.5409083824296 -146.54703832752602
740.6415850308161 -170.54703832752602
740.7422464528538 -134.54703832752602
740.842892639899 -98.54703832752602
740.9435235833085 -210.54703832752602
741.0441392744389 -282.547038327526
741.1447397046464 -250.54703832752602
741.2453248652879 -218.54703832752602
741.3458947477199 -266.547038327526
741.4464493432987 -226.54703832752602
741.5469886433813 -186.54703832752602
741.6475126393238 -170.54703832752602
741.7480213224832 -222.54703832752602
741.8485146842157 -274.547038327526
741.9489927158781 -266.547038327526
742.0494554088268 -270.547038327526
742.1499027544185 -274.547038327526
742.2503347440096 -202.54703832752602
742.3507513689567 -122.54703832752602
742.4511526206165 -346.547038327526
742.5515384903454 -154.54703832752602
742.6519089695 53.452961672473975
742.752264049437 -162.54703832752602
742.8526037215128 -130.54703832752602
742.952927977084 -138.54703832752602
743.0532368075071 -38.547038327526025
743.1535302041386 -182.54703832752602
743.2538081583355 -114.54703832752602
743.3540706614538 -290.547038327526
743.4543177048503 -274.547038327526
743.5545492798816 -258.547038327526
743.6547653779041 -162.54703832752602
743.7549659902746 -82.54703832752602
743.8551511083496 -146.54703832752602
743.9553207234856 -178.54703832752602
744.055474827039 -130.54703832752602
744.1556134103665 -138.54703832752602
744.2557364648248 -90.54703832752602
744.3558439817702 -186.54703832752602
744.4559359525595 -170.54703832752602
744.5560123685491 -154.54703832752602
744.6560732210957 -98.54703832752602
744.7561185015556 -282.547038327526
744.8561482012856 -474.547038327526
744.9561623116422 -354.547038327526
745.0561608239819 -226.54703832752602
745.1561437296614 -42.547038327526025
745.256111020037 -122.54703832752602
745.3560626864656 -202.54703832752602
745.4559987203036 -190.54703832752602
745.5559191129074 -178.54703832752602
745.6558238556338 -234.54703832752602
745.7557129398391 -174.54703832752602
745.8555863568802 -114.54703832752602
745.9554440981134 -170.54703832752602
746.0552861548953 -162.54703832752602
746.1551125185827 -154.54703832752602
746.2549231805317 -170.54703832752602
746.3547181320993 -162.54703832752602
746.4544973646417 -154.54703832752602
746.5542608695157 -154.54703832752602
746.6540086380779 -34.547038327526025
746.7537406616846 -162.54703832752602
746.8534569316927 -26.547038327526025
746.9531574394584 -18.547038327526025
747.0528421763386 9.452961672473975
747.1525111336895 37.452961672473975
747.252164302868 5.452961672473975
747.3518016752305 73.45296167247398
747.4514232421335 141.45296167247398
747.5510289949336 53.452961672473975
747.6506189249874 29.452961672473975
747.7501930236515 5.452961672473975
747.8497512822826 29.452961672473975
747.9492936922368 -50.547038327526025
748.048820244871 -50.547038327526025
748.1483309315416 -82.54703832752602
748.2478257436053 5.452961672473975
748.3473046724187 -38.547038327526025
748.4467677093382 -82.54703832752602
748.5462148457204 -90.54703832752602
748.645646072922 21.452961672473975
748.7450613822992 -10.547038327526025
748.8444607652091 93.45296167247398
748.9438442130078 45.452961672473975
749.0432117170519 -14.547038327526025
749.1425632686983 -74.54703832752602
749.2418988593032 -2.5470383275260247
749.3412184802233 -114.54703832752602
749.4405221228153 -18.547038327526025
749.5398097784355 -30.547038327526025
749.6390814384406 -42.547038327526025
749.7383370941872 29.452961672473975
749.8375767370317 21.452961672473975
749.9368003583307 29.452961672473975
750.036007949441 37.452961672473975
750.1351995017188 37.452961672473975
750.234375006521 33.452961672473975
750.3335344552039 29.452961672473975
750.4326778391242 29.452961672473975
750.5318051496383 69.45296167247398
750.6309163781029 -10.547038327526025
750.7300115158746 21.452961672473975
750.8290905543098 -18.547038327526025
750.9281534847653 -26.547038327526025
751.0272002985973 -34.547038327526025
751.1262309871628 61.452961672473975
751.225245541818 69.45296167247398
751.3242439539196 53.452961672473975
751.4232262148241 37.452961672473975
751.5221923158881 93.45296167247398
751.6211422484682 85.45296167247398
751.720076003921 77.45296167247398
751.8189935736029 101.45296167247398
751.9178949488705 101.45296167247398
752.0167801210805 101.45296167247398
752.1156490815894 -2.5470383275260247
752.2145018217536 77.45296167247398
752.3133383329298 -2.5470383275260247
752.4121586064746 109.45296167247398
752.5109626337445 -10.547038327526025
752.6097504060959 -2.5470383275260247
752.7085219148858 5.452961672473975
752.8072771514702 -50.547038327526025
752.906016107206 -2.5470383275260247
753.0047387734498 45.452961672473975
753.103445141558 53.452961672473975
753.2021352028872 173.45296167247398
753.300808948794 133.45296167247398
753.399466370635 61.452961672473975
753.4981074597666 53.452961672473975
753.5967322075455 45.452961672473975
753.6953406053282 109.45296167247398
753.7939326444713 61.452961672473975
753.8925083163313 45.452961672473975
753.9910676122647 29.452961672473975
754.0896105236282 85.45296167247398
754.1881370417783 69.45296167247398
754.2866471580717 181.45296167247398
754.3851408638646 117.45296167247398
754.483618150514 161.45296167247398
754.5820790093761 205.45296167247398
754.6805234318077 125.45296167247398
754.7789514091653 97.45296167247398
754.8773629328053 69.45296167247398
754.9757579940845 101.45296167247398
755.0741365843593 133.45296167247398
755.1724986949863 213.45296167247398
755.270844317322 117.45296167247398
755.3691734427231 93.45296167247398
755.4674860625461 69.45296167247398
755.5657821681474 85.45296167247398
755.6640617508838 45.452961672473975
755.7623248021117 61.452961672473975
755.8605713131877 -10.547038327526025
755.9588012754687 -18.547038327526025
756.0570146803105 69.45296167247398
756.1552115190703 17.452961672473975
756.2533917831045 105.45296167247398
756.3515554637695 61.452961672473975
756.4497025524221 93.45296167247398
756.5478330404187 85.45296167247398
756.6459469191158 85.45296167247398
756.7440441798701 81.45296167247398
756.8421248140381 77.45296167247398
756.9401888129763 181.45296167247398
757.0382361680415 85.45296167247398
757.13626687059 157.45296167247398
757.2342809119784 85.45296167247398
757.3322782835634 93.45296167247398
757.4302589767015 101.45296167247398
757.5282229827492 53.452961672473975
757.6261702930631 85.45296167247398
757.7241008989996 117.45296167247398
757.8220147919155 77.45296167247398
757.9199119631674 149.45296167247398
758.0177924041116 101.45296167247398
758.1156561061047 53.452961672473975
758.2135030605034 53.452961672473975
758.3113332586643 205.45296167247398
758.4091466919438 173.45296167247398
758.5069433516985 45.452961672473975
758.6047232292849 173.45296167247398
758.7024863160598 53.452961672473975
758.8002326033795 85.45296167247398
758.8979620826007 165.45296167247398
758.9956747450799 153.45296167247398
759.0933705821737 141.45296167247398
759.1910495852386 197.45296167247398
759.2887117456312 109.45296167247398
759.3863570547081 173.45296167247398
759.4839855038258 149.45296167247398
759.5815970843408 125.45296167247398
759.6791917876099 157.45296167247398
759.7767696049893 133.45296167247398
759.874330527836 37.452961672473975
759.9718745475061 37.452961672473975
760.0694016553564 141.45296167247398
760.1669118427435 189.45296167247398
760.2644051010238 129.45296167247398
760.361881421554 69.45296167247398
760.4593407956907 61.452961672473975
760.5567832147902 205.45296167247398
760.6542086702095 165.45296167247398
760.7516171533046 165.45296167247398
760.8490086554325 165.45296167247398
760.9463831679495 141.45296167247398
761.0437406822124 205.45296167247398
761.1410811895776 213.45296167247398
761.2384046814016 141.45296167247398
761.335711149041 109.45296167247398
761.4330005838525 125.45296167247398
761.5302729771926 141.45296167247398
761.6275283204177 181.45296167247398
761.7247666048845 237.45296167247398
761.8219878219496 297.452961672474
761.9191919629695 357.452961672474
762.0163790193008 269.452961672474
762.1135489823 285.452961672474
762.2107018433237 301.452961672474
762.3078375937282 221.45296167247398
762.4049562248706 269.452961672474
762.502057728107 233.45296167247398
762.5991420947942 197.45296167247398
762.6962093162886 237.45296167247398
762.7932593839469 237.45296167247398
762.8902922891255 237.45296167247398
762.9873080231812 173.45296167247398
763.0843065774703 253.45296167247398
763.1812879433495 317.452961672474
763.2782521121753 293.452961672474
763.3751990753043 317.452961672474
763.4721288240931 293.452961672474
763.5690413498982 285.452961672474
763.6659366440762 413.452961672474
763.7628146979836 461.452961672474
763.8596755029769 397.452961672474
763.9565190504129 381.452961672474
764.0533453316478 405.452961672474
764.1501543380385 437.452961672474
764.2469460609415 429.452961672474
764.3437204917132 453.452961672474
764.4404776217102 477.452961672474
764.5372174422891 469.452961672474
764.6339399448066 445.452961672474
764.730645120619 461.452961672474
764.8273329610831 489.452961672474
764.9240034575553 517.452961672474
765.020656601392 549.452961672474
765.1172923839501 421.452961672474
765.2139107965861 413.452961672474
765.3105118306564 381.452961672474
765.4070954775177 477.452961672474
765.5036617285265 573.452961672474
765.6002105750392 645.452961672474
765.6967420084127 493.452961672474
765.7932560200032 541.452961672474
765.8897526011676 505.452961672474
765.9862317432622 469.452961672474
766.0826934376438 517.452961672474
766.1791376756686 469.452961672474
766.2755644486936 605.452961672474
766.3719737480749 725.452961672474
766.4683655651695 645.452961672474
766.5647398913336 621.452961672474
766.661096717924 717.452961672474
766.7574360362971 773.452961672474
766.8537578378096 685.452961672474
766.9500621138179 685.452961672474
767.0463488556786 689.452961672474
767.1426180547485 693.452961672474
767.2388697023838 765.452961672474
767.3351037899414 669.452961672474
767.4313203087775 581.452961672474
767.5275192502489 733.452961672474
767.6237006057122 781.452961672474
767.7198643665238 781.452961672474
767.8160105240403 781.452961672474
767.9121390696183 701.452961672474
768.0082499946144 909.452961672474
768.104343290385 829.452961672474
768.2004189482868 741.452961672474
768.2964769596763 821.452961672474
768.3925173159101 709.452961672474
768.4885400083448 733.452961672474
768.5845450283368 869.452961672474
768.6805323672428 773.452961672474
768.7765020164194 749.452961672474
768.8724539672229 901.452961672474
768.9683882110102 885.452961672474
769.0643047391376 725.452961672474
769.1602035429618 829.452961672474
769.2560846138392 757.452961672474
769.3519479431267 869.452961672474
769.4477935221805 813.452961672474
769.5436213423573 701.452961672474
769.6394313950135 869.452961672474
769.735223671506 797.452961672474
769.8309981631912 717.452961672474
769.9267548614255 733.452961672474
770.0224937575656 661.452961672474
770.1182148429682 605.452961672474
770.2139181089894 717.452961672474
770.3096035469864 637.452961672474
770.4052711483153 621.452961672474
770.5009209043327 725.452961672474
770.5965528063955 621.452961672474
770.6921668458597 641.452961672474
770.7877630140823 661.452961672474
770.8833413024197 573.452961672474
770.9789017022285 541.452961672474
771.0744442048652 517.452961672474
771.1699688016865 485.452961672474
771.2654754840488 461.452961672474
771.3609642433087 493.452961672474
771.4564350708229 529.452961672474
771.5518879579477 397.452961672474
771.6473228960398 437.452961672474
771.7427398764559 317.452961672474
771.8381388905522 381.452961672474
771.9335199296856 333.452961672474
772.0288829852126 253.45296167247398
772.1242280484896 309.452961672474
772.2195551108732 237.45296167247398
772.3148641637201 173.45296167247398
772.4101551983869 133.45296167247398
772.5054282062299 93.45296167247398
772.6006831786057 21.452961672473975
772.6959201068711 77.45296167247398
772.7911389823824 133.45296167247398
772.8863397964964 213.45296167247398
772.9815225405695 101.45296167247398
773.0766872059583 -26.547038327526025
773.1718337840191 61.452961672473975
773.266962266109 109.45296167247398
773.3620726435842 5.452961672473975
773.4571649078013 29.452961672473975
773.5522390501168 -30.547038327526025
773.6472950618875 53.452961672473975
773.7423329344698 -2.5470383275260247
773.8373526592202 -2.5470383275260247
773.9323542274952 -82.54703832752602
774.0273376306517 -66.54703832752602
774.1223028600459 -54.547038327526025
774.2172499070346 -42.547038327526025
774.3121787629741 5.452961672473975
774.4070894192213 -50.547038327526025
774.5019818671325 -34.547038327526025
774.5968560980643 -18.547038327526025
774.6917121033734 -98.54703832752602
774.7865498744162 -78.54703832752602
774.8813694025494 -58.547038327526025
774.9761706791294 -146.54703832752602
775.0709536955129 -242.54703832752602
775.1657184430562 -154.54703832752602
775.2604649131163 -274.547038327526
775.3551930970494 -258.547038327526
775.4499029862121 -130.54703832752602
775.5445945719612 -130.54703832752602
775.639267845653 -162.54703832752602
775.7339227986442 -194.54703832752602
775.8285594222913 -250.54703832752602
775.9231777079508 -218.54703832752602
776.0177776469794 -186.54703832752602
776.1123592307335 -258.547038327526
776.2069224505699 -202.54703832752602
776.301467297845 -90.54703832752602
776.3959937639153 -66.54703832752602
776.4905018401373 -146.54703832752602
776.5849915178678 -242.54703832752602
776.6794627884633 -234.54703832752602
776.7739156432802 -266.547038327526
776.8683500736753 -298.547038327526
776.9627660710049 -274.547038327526
777.0571636266258 -346.547038327526
777.1515427318943 -418.547038327526
777.2459033781672 -274.547038327526
777.3402455568009 -98.54703832752602
777.4345692591521 -146.54703832752602
777.5288744765774 -250.54703832752602
777.623161200433 -230.54703832752602
777.7174294220757 -210.54703832752602
777.8116791328622 -226.54703832752602
777.9059103241489 -346.547038327526
778.0001229872922 -266.547038327526
778.094317113649 -418.547038327526
778.1884926945758 -258.547038327526
778.2826497214289 -338.547038327526
778.376788185565 -138.54703832752602
778.4709080783407 -130.54703832752602
778.5650093911125 -90.54703832752602
778.6590921152372 -50.547038327526025
778.7531562420709 -170.54703832752602
778.8472017629705 -306.547038327526
778.9412286692925 -450.547038327526
779.0352369523935 -330.547038327526
779.1292266036298 -210.54703832752602
779.2231976143582 -122.54703832752602
779.3171499759353 -210.54703832752602
779.4110836797175 -274.547038327526
779.5049987170615 -250.54703832752602
779.5988950793237 -322.547038327526
779.6927727578609 -170.54703832752602
779.7866317440294 -290.547038327526
779.8804720291859 -410.547038327526
779.9742936046869 -378.547038327526
780.0680964618889 -322.547038327526
780.1618805921487 -266.547038327526
780.2556459868226 -346.547038327526
780.3493926372672 -314.547038327526
780.4431205348392 -282.547038327526
780.536829670895 -242.54703832752602
780.6305200367915 -138.54703832752602
780.7241916238847 -170.54703832752602
780.8178444235316 -202.54703832752602
780.9114784270887 -210.54703832752602
781.0050936259124 -166.54703832752602
781.0986900113593 -122.54703832752602
781.192267574786 -242.54703832752602
781.285826307549 -170.54703832752602
781.379366201005 -98.54703832752602
781.4728872465105 -210.54703832752602
781.566389435422 -338.547038327526
781.6598727590961 -338.547038327526
781.7533372088893 -338.547038327526
781.8467827761583 -226.54703832752602
781.9402094522595 -386.547038327526
782.0336172285496 -546.547038327526
782.127006096385 -378.547038327526
782.2203760471224 -334.547038327526
782.3137270721184 -290.547038327526
782.4070591627294 -266.547038327526
782.500372310312 -286.547038327526
782.5936665062227 -306.547038327526
782.6869417418183 -274.547038327526
782.7801980084552 -322.547038327526
782.8734352974899 -298.547038327526
782.966653600279 -274.547038327526
783.0598529081792 -266.547038327526
783.1530332125468 -242.54703832752602
783.2461945047386 -218.54703832752602
783.339336776111 -306.547038327526
783.4324600180207 -218.54703832752602
783.5255642218241 -366.547038327526
783.6186493788779 -274.547038327526
783.7117154805386 -194.54703832752602
783.8047625181628 -318.547038327526
783.8977904831069 -442.547038327526
783.9907993667276 -458.547038327526
784.0837891603815 -394.547038327526
784.176759855425 -330.547038327526
784.2697114432149 -314.547038327526
784.3626439151076 -358.547038327526
784.4555572624596 -402.547038327526
784.5484514766275 -298.547038327526
784.641326548968 -210.54703832752602
784.7341824708375 -182.54703832752602
784.8270192335925 -154.54703832752602
784.91983682859 -66.54703832752602
785.0126352471859 -386.547038327526
785.1054144807373 -306.547038327526
785.1981745206004 -498.547038327526
785.290915358132 -434.547038327526
785.3836369846886 -398.547038327526
785.4763393916267 -362.547038327526
785.5690225703026 -410.547038327526
785.6616865120735 -402.547038327526
785.7543312082955 -394.547038327526
785.8469566503253 -330.547038327526
785.9395628295194 -258.547038327526
786.0321497372345 -186.54703832752602
786.1247173648269 -298.547038327526
786.2172657036533 -194.54703832752602
786.3097947450703 -162.54703832752602
786.4023044804345 -130.54703832752602
786.4947949011023 -146.54703832752602
786.5872659984303 -206.54703832752602
786.6797177637752 -266.547038327526
786.7721501884934 -350.547038327526
786.8645632639416 -286.547038327526
786.9569569814761 -354.547038327526
787.0493313324538 -338.547038327526
787.1416863082311 -234.54703832752602
787.2340219001644 -130.54703832752602
787.3263380996106 -170.54703832752602
787.4186348979259 -154.54703832752602
787.5109122864671 -138.54703832752602
787.6031702565908 -298.547038327526
787.6954087996534 -386.547038327526
787.7876279070115 -342.547038327526
787.8798275700217 -298.547038327526
787.9720077800405 -354.547038327526
788.0641685284245 -298.547038327526
788.1563098065302 -242.54703832752602
788.2484316057142 -314.547038327526
788.3405339173331 -310.547038327526
788.4326167327436 -306.547038327526
788.5246800433018 -274.547038327526
788.6167238403648 -234.54703832752602
788.7087481152887 -254.54703832752602
788.8007528594304 -274.547038327526
788.8927380641462 -282.547038327526
788.984703720793 -170.54703832752602
789.076649820727 -58.547038327526025
789.1685763553048 -122.54703832752602
789.2604833158832 -150.54703832752602
789.3523706938188 -178.54703832752602
789.4442384804677 13.452961672473975
789.5360866671869 -322.547038327526
789.6279152453327 -354.547038327526
789.7197242062617 -410.547038327526
789.8115135413307 -418.547038327526
789.9032832418959 -330.547038327526
789.9950332993142 -242.54703832752602
790.086763704942 -178.54703832752602
790.1784744501358 -234.54703832752602
790.2701655262521 -258.547038327526
790.3618369246477 -282.547038327526
790.453488636679 -274.547038327526
790.5451206537026 -254.54703832752602
790.6367329670751 -234.54703832752602
790.728325568153 -394.547038327526
790.8198984482929 -554.547038327526
790.9114515988513 -442.547038327526
791.0029850111847 -338.547038327526
791.0944986766499 -234.54703832752602
791.1859925866032 -146.54703832752602
791.2774667324013 -266.547038327526
791.3689211054008 -250.54703832752602
791.4603556969581 -234.54703832752602
791.5517704984298 -306.547038327526
791.6431655011727 -330.547038327526
791.734540696543 -374.547038327526
791.8258960758975 -418.547038327526
791.9172316305927 -354.547038327526
792.008547351985 -262.547038327526
792.0998432314314 -170.54703832752602
792.1911192602879 -194.54703832752602
792.2823754299113 -250.54703832752602
792.3736117316583 -214.54703832752602
792.4648281568855 -178.54703832752602
792.5560246969491 -138.54703832752602
792.6472013432059 -158.54703832752602
792.7383580870123 -178.54703832752602
792.8294949197251 -210.54703832752602
792.9206118327008 -378.547038327526
793.0117088172958 -362.547038327526
793.1027858648669 -346.547038327526
793.1938429667704 -314.547038327526
793.284880114363 -254.54703832752602
793.375897299001 -194.54703832752602
793.4668945120416 -394.547038327526
793.5578717448407 -202.54703832752602
793.6488289887552 -282.547038327526
793.7397662351416 -254.54703832752602
793.8306834753564 -226.54703832752602
793.9215807007562 -298.547038327526
794.0124579026975 -290.547038327526
794.1033150725368 -282.547038327526
794.194152201631 -314.547038327526
794.2849692813363 -274.547038327526
794.3757663030095 -234.54703832752602
794.466543258007 -186.54703832752602
794.5573001376854 -234.54703832752602
794.6480369334013 -314.547038327526
794.7387536365111 -274.547038327526
794.8294502383717 -234.54703832752602
794.9201267303392 -258.547038327526
795.0107831037706 -270.547038327526
795.1014193500222 -282.547038327526
795.1920354604506 -234.54703832752602
795.2826314264124 -162.54703832752602
795.3732072392642 -138.54703832752602
795.4637628903623 -194.54703832752602
795.5542983710636 -274.547038327526
795.6448136727247 -266.547038327526
795.7353087867017 -258.547038327526
795.8257837043516 -370.547038327526
795.9162384170307 -266.547038327526
796.0066729160957 -370.547038327526
796.0970871929032 -458.547038327526
796.1874812388096 -250.54703832752602
796.2778550451715 -402.547038327526
796.3682086033456 -194.54703832752602
796.4585419046882 -186.54703832752602
796.5488549405561 -242.54703832752602
796.6391477023058 -298.547038327526
796.7294201812938 -298.547038327526
796.8196723688767 -234.54703832752602
796.909904256411 -162.54703832752602
797.0001158352534 -186.54703832752602
797.0903070967604 -210.54703832752602
797.1804780322884 -254.54703832752602
797.2706286331943 -298.547038327526
797.3607588908342 -322.547038327526
797.450868796565 -290.547038327526
797.5409583417432 -370.547038327526
797.6310275177253 -402.547038327526
797.721076315868 -322.547038327526
797.8111047275275 -290.547038327526
797.9011127440608 -302.547038327526
797.9911003568243 -314.547038327526
798.0810675571744 -234.54703832752602
798.1710143364678 -194.54703832752602
798.2609406860611 -314.547038327526
798.3508465973107 -514.547038327526
798.4407320615734 -370.547038327526
798.5305970702055 -74.54703832752602
798.6204416145638 -122.54703832752602
798.7102656860046 -114.54703832752602
798.8000692758848 -146.54703832752602
798.8898523755605 -250.54703832752602
798.9796149763887 -354.547038327526
799.0693570697257 -274.547038327526
799.1590786469282 -262.547038327526
799.2487796993527 -250.54703832752602
799.3384602183557 -298.547038327526
799.4281201952938 -298.547038327526
799.5177596215236 -242.54703832752602
799.6073784884017 -354.547038327526
799.6969767872845 -218.54703832752602
799.7865545095286 -106.54703832752602
799.8761116464908 -274.547038327526
799.9656481895274 -394.547038327526
800.055164129995 -338.547038327526
800.1446594592501 -314.547038327526
800.2341341686495 -290.547038327526
800.3235882495495 -410.547038327526
800.4130216933069 -290.547038327526
800.502434491278 -302.547038327526
800.5918266348195 -314.547038327526
800.681198115288 -402.547038327526
800.77054892404 -114.54703832752602
800.8598790524321 -90.54703832752602
800.9491884918208 -190.54703832752602
801.0384772335626 -290.547038327526
801.1277452690142 -370.547038327526
801.2169925895321 -474.547038327526
801.306219186473 -226.54703832752602
801.3954250511931 -74.54703832752602
801.4846101750493 -170.54703832752602
801.573774549398 -194.54703832752602
801.6629181655959 -394.547038327526
801.7520410149993 -322.547038327526
801.8411430889649 21.452961672473975
801.9302243788495 -146.54703832752602
802.0192848760092 -386.547038327526
802.108324571801 -258.547038327526
802.1973434575812 -114.54703832752602
802.2863415247064 -58.547038327526025
802.3753187645331 -202.54703832752602
802.464275168418 -266.547038327526
802.5532107277174 -442.547038327526
802.6421254337884 -402.547038327526
802.7310192779871 -242.54703832752602
802.8198922516701 -250.54703832752602
802.908744346194 -198.54703832752602
802.9975755529155 -146.54703832752602
803.0863858631909 -98.54703832752602
803.175175268377 -138.54703832752602
803.2639437598302 53.452961672473975
803.3526913289072 -210.54703832752602
803.4414179669645 -442.547038327526
803.5301236653588 -450.547038327526
803.6188084154462 -242.54703832752602
803.7074722085838 -210.54703832752602
803.7961150361277 -306.547038327526
803.8847368894349 -210.54703832752602
803.9733377598617 -330.547038327526
804.0619176387647 -234.54703832752602
804.1504765175004 -226.54703832752602
804.2390143874254 -162.54703832752602
804.3275312398963 -194.54703832752602
804.4160270662697 -258.547038327526
804.504501857902 -154.54703832752602
804.59295560615 -254.54703832752602
804.68138830237 -170.54703832752602
804.7697999379188 -194.54703832752602
804.8581905041527 -222.54703832752602
804.9465599924285 -250.54703832752602
805.0349083941026 -282.547038327526
805.1232357005317 -234.54703832752602
805.2115419030722 -234.54703832752602
805.2998269930807 -266.547038327526
805.3880909619139 -394.547038327526
805.4763338009282 -354.547038327526
805.5645555014802 -234.54703832752602
805.6527560549264 -74.54703832752602
805.7409354526236 -122.54703832752602
805.8290936859281 -86.54703832752602
805.9172307461965 -50.547038327526025
806.0053466247855 -82.54703832752602
806.0934413130515 -274.547038327526
806.1815148023512 -242.54703832752602
806.269567084041 -338.547038327526
806.3575981494776 -362.547038327526
806.4456079900176 -334.547038327526
806.5335965970173 -306.547038327526
806.6215639618335 -242.54703832752602
806.7095100758227 -298.547038327526
806.7974349303414 -242.54703832752602
806.8853385167462 -170.54703832752602
806.9732208263938 -198.54703832752602
807.0610818506404 -114.54703832752602
807.148921580843 -146.54703832752602
807.2367400083579 -238.54703832752602
807.3245371245415 -162.54703832752602
807.4123129207508 -242.54703832752602
807.500067388342 -138.54703832752602
807.5878005186718 -202.54703832752602
807.6755123030968 -266.547038327526
807.7632027329734 -258.547038327526
807.8508717996582 -242.54703832752602
807.938519494508 -226.54703832752602
808.026145808879 -322.547038327526
808.113750734128 -306.547038327526
808.2013342616116 -210.54703832752602
808.2888963826861 -202.54703832752602
808.3764370887084 -226.54703832752602
808.4639563710347 -250.54703832752602
808.5514542210218 -146.54703832752602
808.6389306300262 -138.54703832752602
808.7263855894043 -154.54703832752602
808.8138190905131 -170.54703832752602
808.9012311247086 -130.54703832752602
808.9886216833478 -130.54703832752602
809.0759907577869 -250.54703832752602
809.1633383393829 -242.54703832752602
809.2506644194921 -234.54703832752602
809.3379689894707 -242.54703832752602
809.425252040676 -250.54703832752602
809.5125135644641 -250.54703832752602
809.5997535521916 -330.547038327526
809.686971995215 -250.54703832752602
809.7741688848912 -170.54703832752602
809.8613442125763 -218.54703832752602
809.9484979696273 -330.547038327526
810.0356301474004 -402.547038327526
810.1227407372523 -290.547038327526
810.2098297305396 -338.547038327526
810.2968971186187 -386.547038327526
810.3839428928464 -370.547038327526
810.4709670445792 -346.547038327526
810.5579695651735 -322.547038327526
810.644950445986 -290.547038327526
810.7319096783732 -334.547038327526
810.8188472536916 -378.547038327526
810.9057631632979 -410.547038327526
810.9926573985487 -370.547038327526
811.0795299508003 -330.547038327526
811.1663808114096 -386.547038327526
811.2532099717328 -298.547038327526
811.3400174231266 -210.54703832752602
811.4268031569477 -290.547038327526
811.5135671645525 -410.547038327526
811.6003094372976 -318.547038327526
811.6870299665396 -370.547038327526
811.773728743635 -258.547038327526
811.8604057599405 -218.54703832752602
811.9470610068125 -266.547038327526
812.0336944756075 -314.547038327526
812.1203061576823 -274.547038327526
812.2068960443933 -178.54703832752602
812.293464127097 -82.54703832752602
812.38001039715 -74.54703832752602
812.4665348459091 -130.54703832752602
812.5530374647306 -250.54703832752602
812.6395182449711 -258.547038327526
812.7259771779871 -346.547038327526
812.8124142551354 -370.547038327526
812.8988294677723 -298.547038327526
812.9852228072544 -354.547038327526
813.0715942649384 -338.547038327526
813.1579438321809 -178.54703832752602
813.2442715003382 -106.54703832752602
813.330577260767 -178.54703832752602
813.4168611048239 -386.547038327526
813.5031230238653 -482.547038327526
813.589363009248 -418.547038327526
813.6755810523284 -130.54703832752602
813.7617771444632 -50.547038327526025
813.8479512770087 -258.547038327526
813.9341034413217 -362.547038327526
814.0202336287587 -258.547038327526
814.1063418306761 -226.54703832752602
814.1924280384308 -266.547038327526
814.278492243379 -378.547038327526
814.3645344368773 -362.547038327526
814.4505546102826 -154.54703832752602
814.5365527549511 -226.54703832752602
814.6225288622396 -346.547038327526
814.7084829235043 -386.547038327526
814.7944149301022 -358.547038327526
814.8803248733898 -330.547038327526
814.9662127447234 -202.54703832752602
815.0520785354596 -218.54703832752602
815.1379222369551 -234.54703832752602
815.2237438405665 -170.54703832752602
815.3095433376501 -98.54703832752602
815.3953207195627 -194.54703832752602
815.4810759776608 -410.547038327526
815.566809103301 -442.547038327526
815.6525200878397 -90.54703832752602
815.7382089226336 -202.54703832752602
815.8238755990392 -250.54703832752602
815.9095201084131 -298.547038327526
815.9951424421118 -298.547038327526
816.080742591492 -274.547038327526
816.1663205479101 -378.547038327526
816.2518763027226 -298.547038327526
816.3374098472864 -254.54703832752602
816.4229211729577 -210.54703832752602
816.5084102710932 -354.547038327526
816.5938771330495 -306.547038327526
816.679321750183 -310.547038327526
816.7647441138505 -314.547038327526
816.8501442154085 -354.547038327526
816.9355220462134 -274.547038327526
817.0208775976218 -198.54703832752602
817.1062108609904 -266.547038327526
817.1915218276756 -170.54703832752602
817.276810489034 -290.547038327526
817.3620768364223 -250.54703832752602
817.4473208611969 -346.547038327526
817.5325425547144 -386.547038327526
817.6177419083313 -394.547038327526
817.7029189134043 -402.547038327526
817.7880735612899 -426.547038327526
817.8732058433446 -282.547038327526
817.9583157509251 -170.54703832752602
818.0434032753877 -58.547038327526025
818.1284684080894 -10.547038327526025
818.2135111403862 -418.547038327526
818.2985314636351 -482.547038327526
818.3835293691925 -306.547038327526
818.4685048484149 -290.547038327526
818.5534578926589 -122.54703832752602
818.6383884932811 -98.54703832752602
818.7232966416381 -162.54703832752602
818.8081823290864 -258.547038327526
818.8930455469824 -290.547038327526
818.9778862866831 -290.547038327526
819.0627045395446 -322.547038327526
819.1475002969236 -282.547038327526
819.2322735501768 -242.54703832752602
819.3170242906606 -282.547038327526
819.4017525097315 -338.547038327526
819.4864581987464 -506.547038327526
819.5711413490615 -314.547038327526
819.6558019520335 -58.547038327526025
819.7404399990189 -218.54703832752602
