lambda I
682.9948116549829 -109.13937282229972
683.1025635617436 -229.13937282229972
683.2103050046915 -229.13937282229972
683.3180359751825 -229.13937282229972
683.4257564645736 -197.13937282229972
683.5334664642213 -177.13937282229972
683.6411659654821 -157.13937282229972
683.7488549597126 -165.13937282229972
683.8565334382693 -133.13937282229972
683.9642013925087 -101.13937282229972
684.0718588137875 -157.13937282229972
684.1795056934621 -157.13937282229972
684.2871420228893 -157.13937282229972
684.3947677934254 -197.13937282229972
684.5023829964273 -213.13937282229972
684.6099876232512 -229.13937282229972
684.7175816652538 -237.13937282229972
684.8251651137916 -213.13937282229972
684.9327379602213 -205.13937282229972
685.0403001958994 -69.13937282229972
685.1478518121824 -165.13937282229972
685.2553928004269 -37.13937282229972
685.3629231519894 -13.13937282229972
685.4704428582265 -173.13937282229972
685.5779519104949 -221.13937282229972
685.685450300151 -53.13937282229972
685.7929380185514 -53.13937282229972
685.9004150570526 -141.13937282229972
686.0078814070113 -141.13937282229972
686.1153370597838 -141.13937282229972
686.222782006727 -197.13937282229972
686.3302162391972 -85.13937282229972
686.4376397485511 -93.13937282229972
686.5450525261451 -101.13937282229972
686.6524545633359 -125.13937282229972
686.7598458514801 -165.13937282229972
686.8672263819342 -157.13937282229972
686.9745961460548 -149.13937282229972
687.0819551351983 -181.13937282229972
687.1893033407214 -125.13937282229972
687.2966407539806 -101.13937282229972
687.4039673663325 -141.13937282229972
687.5112831691337 -69.13937282229972
687.6185881537406 -125.13937282229972
687.7258823115098 -181.13937282229972
687.833165633798 -193.13937282229972
687.9404381119618 -205.13937282229972
688.0476997373576 -181.13937282229972
688.1549505013419 -157.13937282229972
688.2621903952714 -165.13937282229972
688.3694194105026 -197.13937282229972
688.4766375383921 -141.13937282229972
688.5838447702965 -129.13937282229972
688.6910410975722 -117.13937282229972
688.7982265115759 -125.13937282229972
688.9054010036641 -125.13937282229972
689.0125645651934 -125.13937282229972
689.1197171875203 -77.13937282229972
689.2268588620014 -165.13937282229972
689.3339895799933 -165.13937282229972
689.4411093328524 -93.13937282229972
689.5482181119355 -85.13937282229972
689.655315908599 -77.13937282229972
689.7624027141994 -77.13937282229972
689.8694785200935 -117.13937282229972
689.9765433176376 -157.13937282229972
690.0835970981884 -149.13937282229972
690.1906398531025 -149.13937282229972
690.2976715737362 -133.13937282229972
690.4046922514465 -181.13937282229972
690.5117018775895 -165.13937282229972
690.6187004435221 -93.13937282229972
690.7256879406007 -93.13937282229972
690.8326643601818 -105.13937282229972
690.939629693622 -117.13937282229972
691.046583932278 -109.13937282229972
691.1535270675063 -173.13937282229972
691.2604590906634 -109.13937282229972
691.3673799931059 -173.13937282229972
691.4742897661903 -173.13937282229972
691.5811884012732 -117.13937282229972
691.6880758897112 -125.13937282229972
691.7949522228607 -117.13937282229972
691.9018173920784 -109.13937282229972
692.008671388721 -101.13937282229972
692.1155142041448 -109.13937282229972
692.2223458297065 -101.13937282229972
692.3291662567625 -5.13937282229972
692.4359754766695 -13.13937282229972
692.5427734807841 -65.13937282229972
692.6495602604629 -117.13937282229972
692.7563358070622 -125.13937282229972
692.8631001119386 -125.13937282229972
692.969853166449 -125.13937282229972
693.0765949619497 -69.13937282229972
693.1833254897972 -221.13937282229972
693.2900447413482 -221.13937282229972
693.3967527079592 -181.13937282229972
693.5034493809867 -141.13937282229972
693.6101347517874 -165.13937282229972
693.7168088117178 -109.13937282229972
693.8234715521345 -101.13937282229972
693.9301229643938 -93.13937282229972
694.0367630398526 -21.13937282229972
694.1433917698674 -61.13937282229972
694.2500091457946 -101.13937282229972
694.356615158991 -133.13937282229972
694.4632098008127 -129.13937282229972
694.5697930626168 -125.13937282229972
694.6763649357596 -141.13937282229972
694.7829254115975 -173.13937282229972
694.8894744814875 -181.13937282229972
694.9960121367857 -237.13937282229972
695.102538368849 -197.13937282229972
695.2090531690337 -77.13937282229972
695.3155565286966 -205.13937282229972
695.422048439194 -61.13937282229972
695.5285288918827 2.8606271777002803
695.6349978781191 -141.13937282229972
695.7414553892598 -205.13937282229972
695.8479014166614 -181.13937282229972
695.9543359516805 -157.13937282229972
696.0607589856736 -181.13937282229972
696.1671705099972 -181.13937282229972
696.2735705160079 -181.13937282229972
696.3799589950623 -165.13937282229972
696.486335938517 -141.13937282229972
696.5927013377284 -125.13937282229972
696.6990551840531 -109.13937282229972
696.8053974688478 -157.13937282229972
696.911728183469 -125.13937282229972
697.0180473192731 -61.13937282229972
697.1243548676168 -69.13937282229972
697.2306508198568 -101.13937282229972
697.3369351673493 -101.13937282229972
697.4432079014513 -101.13937282229972
697.549469013519 -109.13937282229972
697.655718494909 -141.13937282229972
697.7619563369781 -157.13937282229972
697.8681825310827 -133.13937282229972
697.9743970685793 -69.13937282229972
698.0805999408245 -61.13937282229972
698.1867911391749 -53.13937282229972
698.2929706549871 -117.13937282229972
698.3991384796175 -189.13937282229972
698.5052946044228 -141.13937282229972
698.6114390207597 -277.1393728222997
698.7175717199843 -173.13937282229972
698.8236926934536 -69.13937282229972
698.929801932524 -109.13937282229972
699.0358994285519 -77.13937282229972
699.1419851728942 -61.13937282229972
699.2480591569072 -45.13937282229972
699.3541213719475 -77.13937282229972
699.4601718093718 -141.13937282229972
699.5662104605365 -157.13937282229972
699.6722373167983 -125.13937282229972
699.7782523695134 -85.13937282229972
699.8842556100388 -101.13937282229972
699.990247029731 -121.13937282229972
700.0962266199464 -141.13937282229972
700.2021943720415 -117.13937282229972
700.3081502773731 -125.13937282229972
700.4140943272976 -133.13937282229972
700.5200265131715 -117.13937282229972
700.6259468263515 -181.13937282229972
700.7318552581941 -173.13937282229972
700.8377518000559 -185.13937282229972
700.9436364432934 -197.13937282229972
701.0495091792632 -157.13937282229972
701.1553699993218 -149.13937282229972
701.2612188948258 -149.13937282229972
701.3670558571318 -173.13937282229972
701.4728808775965 -197.13937282229972
701.578693947576 -237.13937282229972
701.6844950584273 -45.13937282229972
701.7902842015067 -77.13937282229972
701.8960613681709 -105.13937282229972
702.0018265497765 -133.13937282229972
702.10757973768 -149.13937282229972
702.2133209232378 -97.13937282229972
702.3190500978067 -149.13937282229972
702.4247672527431 -93.13937282229972
702.5304723794036 -101.13937282229972
702.6361654691448 -189.13937282229972
702.7418465133233 -165.13937282229972
702.8475155032954 -141.13937282229972
702.9531724304181 -101.13937282229972
703.0588172860477 -149.13937282229972
703.1644500615406 -181.13937282229972
703.2700707482536 -61.13937282229972
703.3756793375433 -213.13937282229972
703.481275820766 -93.13937282229972
703.5868601892785 -101.13937282229972
703.6924324344373 -237.13937282229972
703.7979925475987 -53.13937282229972
703.9035405201197 -189.13937282229972
704.0090763433566 -237.13937282229972
704.1146000086661 -197.13937282229972
704.2201115074046 -221.13937282229972
704.3256108309287 -245.13937282229972
704.4310979705949 -213.13937282229972
704.53657291776 -133.13937282229972
704.6420356637803 -145.13937282229972
704.7474862000126 -157.13937282229972
704.8529245178132 -229.13937282229972
704.9583506085389 -185.13937282229972
705.063764463546 -141.13937282229972
705.1691660741914 -53.13937282229972
705.2745554318312 -221.13937282229972
705.3799325278225 -101.13937282229972
705.4852973535213 -349.1393728222997
705.5906499002847 -341.1393728222997
705.6959901594688 -261.1393728222997
705.8013181224304 -181.13937282229972
705.9066337805261 -277.1393728222997
706.0119371251124 -229.13937282229972
706.1172281475457 -181.13937282229972
706.2225068391828 -309.1393728222997
706.3277731913801 -141.13937282229972
706.4330271954942 -157.13937282229972
706.5382688428817 -109.13937282229972
706.6434981248991 -133.13937282229972
706.7487150329031 -157.13937282229972
706.85391955825 -197.13937282229972
706.9591116922967 -61.13937282229972
707.0642914263993 -205.13937282229972
707.1694587519148 -69.13937282229972
707.2746136601997 -117.13937282229972
707.3797561426103 -73.13937282229972
707.4848861905033 -29.13937282229972
707.5900037952354 -37.13937282229972
707.6951089481629 -81.13937282229972
707.8002016406425 -125.13937282229972
707.9052818640308 -173.13937282229972
708.0103496096842 -189.13937282229972
708.1154048689596 -209.13937282229972
708.2204476332131 -229.13937282229972
708.3254778938015 -237.13937282229972
708.4304956420815 -213.13937282229972
708.5355008694094 -189.13937282229972
708.6404935671419 -197.13937282229972
708.7454737266354 -185.13937282229972
708.8504413392467 -173.13937282229972
708.9553963963322 -125.13937282229972
709.0603388892484 -117.13937282229972
709.1652688093521 -237.13937282229972
709.2701861479998 -253.13937282229972
709.3750908965478 -233.13937282229972
709.4799830463528 -213.13937282229972
709.5848625887716 -181.13937282229972
709.6897295151605 -109.13937282229972
709.794583816876 -113.13937282229972
709.8994254852748 -117.13937282229972
710.0042545117135 -93.13937282229972
710.1090708875485 -97.13937282229972
710.2138746041365 -101.13937282229972
710.318665652834 -173.13937282229972
710.4234440249977 -93.13937282229972
710.5282097119839 -61.13937282229972
710.6329627051493 -149.13937282229972
710.7377029958504 -197.13937282229972
710.842430575444 -101.13937282229972
710.9471454352863 -117.13937282229972
711.0518475667341 -137.13937282229972
711.1565369611438 -157.13937282229972
711.2612136098721 -221.13937282229972
711.3658775042757 -221.13937282229972
711.4705286357107 -205.13937282229972
711.575166995534 -189.13937282229972
711.679792575102 -213.13937282229972
711.7844053657716 -173.13937282229972
711.8890053588989 -133.13937282229972
711.9935925458407 -109.13937282229972
712.0981669179534 -117.13937282229972
712.202728466594 -113.13937282229972
712.3072771831185 -109.13937282229972
712.4118130588837 -85.13937282229972
712.5163360852462 -125.13937282229972
712.6208462535625 10.86062717770028
712.7253435551892 -109.13937282229972
712.8298279814828 -129.13937282229972
712.9342995238 -149.13937282229972
713.0387581734972 -109.13937282229972
713.143203921931 -205.13937282229972
713.2476367604579 -189.13937282229972
713.3520566804348 -173.13937282229972
713.4564636732177 -165.13937282229972
713.5608577301635 -177.13937282229972
713.6652388426288 -189.13937282229972
713.76960700197 -197.13937282229972
713.8739621995439 -229.13937282229972
713.9783044267067 -261.1393728222997
714.0826336748153 -149.13937282229972
714.186949935226 -217.13937282229972
714.2912531992955 -285.1393728222997
714.3955434583803 -181.13937282229972
714.499820703837 -181.13937282229972
714.6040849270222 -181.13937282229972
714.7083361192924 -221.13937282229972
714.8125742720041 -189.13937282229972
714.916799376514 -349.1393728222997
715.0210114241785 -197.13937282229972
715.1252104063543 -213.13937282229972
715.2293963143978 -229.13937282229972
715.3335691396658 -101.13937282229972
715.4377288735147 -113.13937282229972
715.5418755073011 -125.13937282229972
715.6460090323815 -93.13937282229972
715.7501294401125 -117.13937282229972
715.8542367218506 -105.13937282229972
715.9583308689525 -93.13937282229972
716.0624118727746 -93.13937282229972
716.1664797246738 -125.13937282229972
716.2705344160061 -157.13937282229972
716.3745759381284 -93.13937282229972
716.4786042823973 -221.13937282229972
716.5826194401692 -85.13937282229972
716.6866214028008 -213.13937282229972
716.7906101616486 -213.13937282229972
716.8945857080691 -145.13937282229972
716.998548033419 -77.13937282229972
717.1024971290547 -245.13937282229972
717.2064329863327 -117.13937282229972
717.31035559661 -197.13937282229972
717.4142649512427 -269.1393728222997
717.5181610415874 -265.1393728222997
717.622043859001 -261.1393728222997
717.7259133948396 -253.13937282229972
717.8297696404601 -197.13937282229972
717.9336125872189 -141.13937282229972
718.0374422264726 -181.13937282229972
718.1412585495779 -133.13937282229972
718.245061547891 -133.13937282229972
718.3488512127689 -133.13937282229972
718.4526275355678 -21.13937282229972
718.5563905076444 -73.13937282229972
718.6601401203554 -125.13937282229972
718.7638763650572 -53.13937282229972
718.8675992331063 -57.13937282229972
718.9713087158594 -61.13937282229972
719.075004804673 -69.13937282229972
719.1786874909036 -165.13937282229972
719.2823567659078 -85.13937282229972
719.3860126210423 -189.13937282229972
719.4896550476635 -245.13937282229972
719.5932840371279 -193.13937282229972
719.6968995807922 -141.13937282229972
719.800501670013 -197.13937282229972
719.9040902961467 -177.13937282229972
720.0076654505499 -157.13937282229972
720.1112271245793 -189.13937282229972
720.2147753095912 -133.13937282229972
720.3183099969425 -181.13937282229972
720.4218311779895 -133.13937282229972
720.5253388440889 -161.13937282229972
720.628832986597 -189.13937282229972
720.7323135968707 -237.13937282229972
720.8357806662664 -109.13937282229972
720.9392341861405 -125.13937282229972
721.04267414785 -141.13937282229972
721.1461005427511 -21.13937282229972
721.2495133622003 -57.13937282229972
721.3529125975545 -93.13937282229972
721.45629824017 -125.13937282229972
721.5596702814034 -65.13937282229972
721.6630287126112 -5.13937282229972
721.7663735251501 -61.13937282229972
721.8697047103767 -85.13937282229972
721.9730222596475 -109.13937282229972
722.076326164319 -117.13937282229972
722.1796164157475 -117.13937282229972
722.2828930052901 -117.13937282229972
722.3861559243031 -149.13937282229972
722.489405164143 -205.13937282229972
722.5926407161664 -197.13937282229972
722.69586257173 -189.13937282229972
722.7990707221901 -269.1393728222997
722.9022651589036 -221.13937282229972
723.0054458732266 -173.13937282229972
723.1086128565161 -261.1393728222997
723.2117661001283 -281.1393728222997
723.3149055954201 -301.1393728222997
723.4180313337478 -221.13937282229972
723.521143306468 -193.13937282229972
723.6242415049376 -165.13937282229972
723.7273259205126 -93.13937282229972
723.8303965445499 -69.13937282229972
723.933453368406 -109.13937282229972
724.0364963834375 -149.13937282229972
724.1395255810008 -85.13937282229972
724.2425409524527 -9.13937282229972
724.3455424891496 66.86062717770028
724.4485301824479 -21.13937282229972
724.5515040237045 -1.1393728222997197
724.654464004276 18.86062717770028
724.7574101155185 -101.13937282229972
724.8603423487889 -237.13937282229972
724.9632606954436 -241.13937282229972
725.0661651468394 -245.13937282229972
725.1690556943327 -237.13937282229972
725.2719323292799 -249.13937282229972
725.3747950430379 -261.1393728222997
725.477643826963 -133.13937282229972
725.5804786724118 -201.13937282229972
725.683299570741 -57.13937282229972
725.786106513307 -109.13937282229972
725.8888994914664 -109.13937282229972
725.9916784965759 -97.13937282229972
726.0944435199918 -85.13937282229972
726.1971945530709 -13.13937282229972
726.2999315871696 -37.13937282229972
726.4026546136445 -61.13937282229972
726.5053636238522 -117.13937282229972
726.6080586091492 -113.13937282229972
726.7107395608922 -109.13937282229972
726.8134064704376 -77.13937282229972
726.916059329142 -181.13937282229972
727.0186981283621 -53.13937282229972
727.121322859454 -157.13937282229972
727.2239335137749 -145.13937282229972
727.326530082681 -133.13937282229972
727.4291125575289 -165.13937282229972
727.5316809296751 -229.13937282229972
727.6342351904763 -193.13937282229972
727.736775331289 -157.13937282229972
727.8393013434696 -173.13937282229972
727.9418132183749 -197.13937282229972
728.0443109473615 -221.13937282229972
728.1467945217856 -189.13937282229972
728.2492639330042 -233.13937282229972
728.3517191723735 -277.1393728222997
728.4541602312503 -213.13937282229972
728.556587100991 -125.13937282229972
728.6589997729523 -261.1393728222997
728.7613982384905 -1861.1393728222993
728.8637824889626 -1685.1393728222993
728.9661525157246 -37.13937282229972
729.0685083101337 -133.13937282229972
729.1708498635459 -125.13937282229972
729.273177167318 -81.13937282229972
729.3754902128065 -37.13937282229972
729.4777889913681 -29.13937282229972
729.5800734943592 -73.13937282229972
729.6823437131364 -117.13937282229972
729.7845996390564 -149.13937282229972
729.8868412634756 -189.13937282229972
729.9890685777506 -109.13937282229972
730.0912815732379 -113.13937282229972
730.1934802412941 -117.13937282229972
730.2956645732758 -169.13937282229972
730.3978345605394 -221.13937282229972
730.4999901944418 -245.13937282229972
730.6021314663393 -145.13937282229972
730.7042583675885 -45.13937282229972
730.806370889546 -69.13937282229972
730.9084690235683 -69.13937282229972
731.0105527610119 -101.13937282229972
731.1126220932335 -133.13937282229972
731.2146770115897 -77.13937282229972
731.3167175074369 -117.13937282229972
731.4187435721317 -157.13937282229972
731.5207551970308 -141.13937282229972
731.6227523734906 -157.13937282229972
731.7247350928676 -157.13937282229972
731.8267033465186 -157.13937282229972
731.9286571258 -133.13937282229972
732.0305964220682 -21.13937282229972
732.1325212266802 -53.13937282229972
732.2344315309922 -53.13937282229972
732.3363273263608 -53.13937282229972
732.4382086041427 -109.13937282229972
732.5400753556944 -125.13937282229972
732.6419275723723 -85.13937282229972
732.7437652455333 -93.13937282229972
732.8455883665335 -101.13937282229972
732.94739692673 -85.13937282229972
733.049190917479 -109.13937282229972
733.1509703301369 -85.13937282229972
733.2527351560608 -109.13937282229972
733.3544853866068 -61.13937282229972
733.4562210131318 -85.13937282229972
733.557942026992 -137.13937282229972
733.659648419544 -189.13937282229972
733.7613401821447 -205.13937282229972
733.8630173061505 -189.13937282229972
733.9646797829179 -173.13937282229972
734.0663276038033 -141.13937282229972
734.1679607601635 -145.13937282229972
734.269579243355 -149.13937282229972
734.3711830447344 -101.13937282229972
734.4727721556582 -117.13937282229972
734.574346567483 -261.1393728222997
734.6759062715653 -277.1393728222997
734.7774512592616 -85.13937282229972
