lambda I
734.9804970509228 -214.05923344947723
735.0819978376009 -238.05923344947723
735.1834838733191 -270.05923344947723
735.2849551494343 -302.05923344947723
735.3864116573029 -318.05923344947723
735.4878533882816 -302.05923344947723
735.5892803337267 -286.05923344947723
735.6906924849951 -286.05923344947723
735.792089833443 -246.05923344947723
735.8934723704273 -222.05923344947723
735.9948400873043 -230.05923344947723
736.0961929754308 -238.05923344947723
736.197531026163 -246.05923344947723
736.2988542308578 -230.05923344947723
736.4001625808717 -166.05923344947723
736.5014560675611 -162.05923344947723
736.6027346822827 -158.05923344947723
736.703998416393 -150.05923344947723
736.8052472612486 -138.05923344947723
736.906481208206 -126.05923344947723
737.0077002486217 -166.05923344947723
737.1089043738526 -190.05923344947723
737.2100935752549 -214.05923344947723
737.3112678441852 -150.05923344947723
737.4124271720001 -130.05923344947723
737.5135715500563 -110.05923344947723
737.6147009697103 -222.05923344947723
737.7158154223184 -310.05923344947723
737.8169148992376 -278.05923344947723
737.9179993918241 -246.05923344947723
738.0190688914347 -238.05923344947723
738.1201233894257 -142.05923344947723
738.2211628771538 -278.05923344947723
738.3221873459756 -150.05923344947723
738.4231967872477 -214.05923344947723
738.5241911923265 -278.05923344947723
738.6251705525688 -294.05923344947723
738.7261348593308 -174.05923344947723
738.8270841039694 -270.05923344947723
738.9280182778409 -174.05923344947723
739.0289373723022 -142.05923344947723
739.1298413787094 -170.05923344947723
739.2307302884194 -198.05923344947723
739.3316040927887 -246.05923344947723
739.4324627831737 -238.05923344947723
739.5333063509312 -206.05923344947723
739.6341347874176 -174.05923344947723
739.7349480839895 -190.05923344947723
739.8357462320034 -150.05923344947723
739.936529222816 -166.05923344947723
740.0372970477837 -186.05923344947723
740.1380496982632 -206.05923344947723
740.2387871656109 -206.05923344947723
740.3395094411836 -278.05923344947723
740.4402165163376 -242.05923344947723
740.5409083824296 -206.05923344947723
740.6415850308161 -286.05923344947723
740.7422464528538 -206.05923344947723
740.842892639899 -198.05923344947723
740.9435235833085 -262.05923344947723
741.0441392744389 -198.05923344947723
741.1447397046464 -302.05923344947723
741.2453248652879 -230.05923344947723
741.3458947477199 -54.05923344947723
741.4464493432987 -278.05923344947723
741.5469886433813 -110.05923344947723
741.6475126393238 -126.05923344947723
741.7480213224832 -214.05923344947723
741.8485146842157 -250.05923344947723
741.9489927158781 -286.05923344947723
742.0494554088268 -302.05923344947723
742.1499027544185 -262.05923344947723
742.2503347440096 -222.05923344947723
742.3507513689567 -262.05923344947723
742.4511526206165 -270.05923344947723
742.5515384903454 -230.05923344947723
742.6519089695 -182.05923344947723
742.752264049437 -214.05923344947723
742.8526037215128 -246.05923344947723
742.952927977084 -206.05923344947723
743.0532368075071 -118.05923344947723
743.1535302041386 -110.05923344947723
743.2538081583355 -102.05923344947723
743.3540706614538 -126.05923344947723
743.4543177048503 -270.05923344947723
743.5545492798816 -262.05923344947723
743.6547653779041 -158.05923344947723
743.7549659902746 -246.05923344947723
743.8551511083496 -110.05923344947723
743.9553207234856 -158.05923344947723
744.055474827039 -142.05923344947723
744.1556134103665 -126.05923344947723
744.2557364648248 -134.05923344947723
744.3558439817702 -182.05923344947723
744.4559359525595 -230.05923344947723
744.5560123685491 -246.05923344947723
744.6560732210957 -278.05923344947723
744.7561185015556 -482.05923344947723
744.8561482012856 -686.0592334494772
744.9561623116422 -614.0592334494772
745.0561608239819 -414.05923344947723
745.1561437296614 -214.05923344947723
745.256111020037 -206.05923344947723
745.3560626864656 -242.05923344947723
745.4559987203036 -278.05923344947723
745.5559191129074 -326.05923344947723
745.6558238556338 -254.05923344947723
745.7557129398391 -278.05923344947723
745.8555863568802 -166.05923344947723
745.9554440981134 -110.05923344947723
746.0552861548953 -146.05923344947723
746.1551125185827 -182.05923344947723
746.2549231805317 -174.05923344947723
746.3547181320993 -254.05923344947723
746.4544973646417 -246.05923344947723
746.5542608695157 -238.05923344947723
746.6540086380779 -166.05923344947723
746.7537406616846 -214.05923344947723
746.8534569316927 -230.05923344947723
746.9531574394584 -302.05923344947723
747.0528421763386 -206.05923344947723
747.1525111336895 -134.05923344947723
747.252164302868 -174.05923344947723
747.3518016752305 -170.05923344947723
747.4514232421335 -166.05923344947723
747.5510289949336 -142.05923344947723
747.6506189249874 -158.05923344947723
747.7501930236515 -222.05923344947723
747.8497512822826 -246.05923344947723
747.9492936922368 -242.05923344947723
748.048820244871 -238.05923344947723
748.1483309315416 -222.05923344947723
748.2478257436053 -234.05923344947723
748.3473046724187 -246.05923344947723
748.4467677093382 -126.05923344947723
748.5462148457204 -150.05923344947723
748.645646072922 -122.05923344947723
748.7450613822992 -94.05923344947723
748.8444607652091 -158.05923344947723
748.9438442130078 -158.05923344947723
749.0432117170519 -158.05923344947723
749.1425632686983 -238.05923344947723
749.2418988593032 -286.05923344947723
749.3412184802233 -262.05923344947723
749.4405221228153 -238.05923344947723
749.5398097784355 -118.05923344947723
749.6390814384406 -78.05923344947723
749.7383370941872 -134.05923344947723
749.8375767370317 -190.05923344947723
749.9368003583307 -186.05923344947723
750.036007949441 -182.05923344947723
750.1351995017188 -206.05923344947723
750.234375006521 -214.05923344947723
750.3335344552039 -166.05923344947723
750.4326778391242 -238.05923344947723
750.5318051496383 -182.05923344947723
750.6309163781029 -222.05923344947723
750.7300115158746 -222.05923344947723
750.8290905543098 -166.05923344947723
750.9281534847653 -142.05923344947723
751.0272002985973 -118.05923344947723
751.1262309871628 -166.05923344947723
751.225245541818 -114.05923344947723
751.3242439539196 -230.05923344947723
751.4232262148241 -190.05923344947723
751.5221923158881 -190.05923344947723
751.6211422484682 -222.05923344947723
751.720076003921 -254.05923344947723
751.8189935736029 -246.05923344947723
751.9178949488705 -158.05923344947723
752.0167801210805 -158.05923344947723
752.1156490815894 -122.05923344947723
752.2145018217536 -86.05923344947723
752.3133383329298 -142.05923344947723
752.4121586064746 -126.05923344947723
752.5109626337445 -174.05923344947723
752.6097504060959 -206.05923344947723
752.7085219148858 -238.05923344947723
752.8072771514702 -198.05923344947723
752.906016107206 -158.05923344947723
753.0047387734498 -170.05923344947723
753.103445141558 -182.05923344947723
753.2021352028872 -190.05923344947723
753.300808948794 -158.05923344947723
753.399466370635 -182.05923344947723
753.4981074597666 -182.05923344947723
753.5967322075455 -182.05923344947723
753.6953406053282 -214.05923344947723
753.7939326444713 -186.05923344947723
753.8925083163313 -158.05923344947723
753.9910676122647 -190.05923344947723
754.0896105236282 -198.05923344947723
754.1881370417783 -202.05923344947723
754.2866471580717 -206.05923344947723
754.3851408638646 -182.05923344947723
754.483618150514 -206.05923344947723
754.5820790093761 -174.05923344947723
754.6805234318077 -118.05923344947723
754.7789514091653 -150.05923344947723
754.8773629328053 -142.05923344947723
754.9757579940845 -134.05923344947723
755.0741365843593 -94.05923344947723
755.1724986949863 -46.05923344947723
755.270844317322 -46.05923344947723
755.3691734427231 -190.05923344947723
755.4674860625461 -246.05923344947723
755.5657821681474 -150.05923344947723
755.6640617508838 -110.05923344947723
755.7623248021117 -230.05923344947723
755.8605713131877 -118.05923344947723
755.9588012754687 -262.05923344947723
756.0570146803105 -206.05923344947723
756.1552115190703 -258.05923344947723
756.2533917831045 -310.05923344947723
756.3515554637695 -238.05923344947723
756.4497025524221 -210.05923344947723
756.5478330404187 -182.05923344947723
756.6459469191158 -182.05923344947723
756.7440441798701 -142.05923344947723
756.8421248140381 -126.05923344947723
756.9401888129763 -110.05923344947723
757.0382361680415 -14.059233449477233
757.13626687059 -78.05923344947723
757.2342809119784 -142.05923344947723
757.3322782835634 -222.05923344947723
757.4302589767015 -254.05923344947723
757.5282229827492 -246.05923344947723
757.6261702930631 -238.05923344947723
757.7241008989996 -214.05923344947723
757.8220147919155 -202.05923344947723
757.9199119631674 -190.05923344947723
758.0177924041116 -206.05923344947723
758.1156561061047 -218.05923344947723
758.2135030605034 -230.05923344947723
758.3113332586643 -158.05923344947723
758.4091466919438 -198.05923344947723
758.5069433516985 -238.05923344947723
758.6047232292849 -166.05923344947723
758.7024863160598 -166.05923344947723
758.8002326033795 -166.05923344947723
758.8979620826007 -150.05923344947723
758.9956747450799 -214.05923344947723
759.0933705821737 -214.05923344947723
759.1910495852386 -6.059233449477233
759.2887117456312 -30.059233449477233
759.3863570547081 -238.05923344947723
759.4839855038258 -174.05923344947723
759.5815970843408 -198.05923344947723
759.6791917876099 -222.05923344947723
759.7767696049893 -110.05923344947723
759.874330527836 -190.05923344947723
759.9718745475061 -222.05923344947723
760.0694016553564 -174.05923344947723
760.1669118427435 -126.05923344947723
760.2644051010238 -158.05923344947723
760.361881421554 -158.05923344947723
760.4593407956907 -158.05923344947723
760.5567832147902 -174.05923344947723
760.6542086702095 -206.05923344947723
760.7516171533046 -238.05923344947723
760.8490086554325 -142.05923344947723
760.9463831679495 -174.05923344947723
761.0437406822124 -206.05923344947723
761.1410811895776 -94.05923344947723
761.2384046814016 -78.05923344947723
761.335711149041 -98.05923344947723
761.4330005838525 -118.05923344947723
761.5302729771926 -102.05923344947723
761.6275283204177 -70.05923344947723
761.7247666048845 -38.05923344947723
761.8219878219496 -134.05923344947723
761.9191919629695 -134.05923344947723
762.0163790193008 -86.05923344947723
762.1135489823 -78.05923344947723
762.2107018433237 -70.05923344947723
762.3078375937282 -38.05923344947723
762.4049562248706 -86.05923344947723
762.502057728107 -134.05923344947723
762.5991420947942 -86.05923344947723
762.6962093162886 -110.05923344947723
762.7932593839469 -78.05923344947723
762.8902922891255 -130.05923344947723
762.9873080231812 -182.05923344947723
763.0843065774703 -118.05923344947723
763.1812879433495 -114.05923344947723
763.2782521121753 -110.05923344947723
763.3751990753043 -118.05923344947723
763.4721288240931 -86.05923344947723
763.5690413498982 -98.05923344947723
763.6659366440762 -110.05923344947723
763.7628146979836 -62.05923344947723
763.8596755029769 -78.05923344947723
763.9565190504129 -94.05923344947723
764.0533453316478 -46.05923344947723
764.1501543380385 -126.05923344947723
764.2469460609415 -78.05923344947723
764.3437204917132 -214.05923344947723
764.4404776217102 -86.05923344947723
764.5372174422891 -118.05923344947723
764.6339399448066 -150.05923344947723
764.730645120619 -118.05923344947723
764.8273329610831 -142.05923344947723
764.9240034575553 -86.05923344947723
765.020656601392 -14.059233449477233
765.1172923839501 -62.05923344947723
765.2139107965861 -198.05923344947723
765.3105118306564 -150.05923344947723
765.4070954775177 -162.05923344947723
765.5036617285265 -174.05923344947723
765.6002105750392 -118.05923344947723
765.6967420084127 -166.05923344947723
765.7932560200032 -94.05923344947723
765.8897526011676 41.94076655052277
765.9862317432622 -78.05923344947723
766.0826934376438 -58.05923344947723
766.1791376756686 -38.05923344947723
766.2755644486936 1.940766550522767
766.3719737480749 -38.05923344947723
766.4683655651695 -118.05923344947723
766.5647398913336 -150.05923344947723
766.661096717924 -14.059233449477233
766.7574360362971 73.94076655052277
766.8537578378096 -78.05923344947723
766.9500621138179 -126.05923344947723
767.0463488556786 -150.05923344947723
767.1426180547485 -78.05923344947723
767.2388697023838 -22.059233449477233
767.3351037899414 -158.05923344947723
767.4313203087775 -286.05923344947723
767.5275192502489 -94.05923344947723
767.6237006057122 1.940766550522767
767.7198643665238 -134.05923344947723
767.8160105240403 -86.05923344947723
767.9121390696183 -62.05923344947723
768.0082499946144 -38.05923344947723
768.104343290385 -22.059233449477233
768.2004189482868 -22.059233449477233
768.2964769596763 -66.05923344947723
768.3925173159101 -110.05923344947723
768.4885400083448 -46.05923344947723
768.5845450283368 -70.05923344947723
768.6805323672428 -110.05923344947723
768.7765020164194 -126.05923344947723
768.8724539672229 -14.059233449477233
768.9683882110102 81.94076655052277
769.0643047391376 -78.05923344947723
769.1602035429618 -62.05923344947723
769.2560846138392 -78.05923344947723
769.3519479431267 -70.05923344947723
769.4477935221805 -62.05923344947723
769.5436213423573 -142.05923344947723
769.6394313950135 -14.059233449477233
769.735223671506 -62.05923344947723
769.8309981631912 -86.05923344947723
769.9267548614255 -110.05923344947723
770.0224937575656 -166.05923344947723
770.1182148429682 -94.05923344947723
770.2139181089894 -118.05923344947723
770.3096035469864 -142.05923344947723
770.4052711483153 -78.05923344947723
770.5009209043327 -46.05923344947723
770.5965528063955 -62.05923344947723
770.6921668458597 -74.05923344947723
770.7877630140823 -86.05923344947723
770.8833413024197 -110.05923344947723
770.9789017022285 -54.05923344947723
771.0744442048652 -78.05923344947723
771.1699688016865 -30.059233449477233
771.2654754840488 -70.05923344947723
771.3609642433087 1.940766550522767
771.4564350708229 -78.05923344947723
771.5518879579477 -58.05923344947723
771.6473228960398 -38.05923344947723
771.7427398764559 -118.05923344947723
771.8381388905522 -54.05923344947723
771.9335199296856 -78.05923344947723
772.0288829852126 -54.05923344947723
772.1242280484896 -46.05923344947723
772.2195551108732 -38.05923344947723
772.3148641637201 -70.05923344947723
772.4101551983869 -114.05923344947723
772.5054282062299 -158.05923344947723
772.6006831786057 -110.05923344947723
772.6959201068711 9.940766550522767
772.7911389823824 -62.05923344947723
772.8863397964964 -62.05923344947723
772.9815225405695 -62.05923344947723
773.0766872059583 -158.05923344947723
773.1718337840191 9.940766550522767
773.266962266109 -46.05923344947723
773.3620726435842 -30.059233449477233
773.4571649078013 -30.059233449477233
773.5522390501168 -14.059233449477233
773.6472950618875 45.94076655052277
773.7423329344698 105.94076655052277
773.8373526592202 17.940766550522767
773.9323542274952 -126.05923344947723
774.0273376306517 -70.05923344947723
774.1223028600459 -14.059233449477233
774.2172499070346 41.94076655052277
774.3121787629741 105.94076655052277
774.4070894192213 -30.059233449477233
774.5019818671325 -126.05923344947723
774.5968560980643 57.94076655052277
774.6917121033734 41.94076655052277
774.7865498744162 25.940766550522767
774.8813694025494 9.940766550522767
774.9761706791294 -70.05923344947723
775.0709536955129 -6.059233449477233
775.1657184430562 -30.059233449477233
775.2604649131163 -42.05923344947723
775.3551930970494 -54.05923344947723
775.4499029862121 -22.059233449477233
775.5445945719612 9.940766550522767
775.639267845653 113.94076655052277
775.7339227986442 113.94076655052277
775.8285594222913 -14.059233449477233
775.9231777079508 -22.059233449477233
776.0177776469794 -18.059233449477233
776.1123592307335 -14.059233449477233
776.2069224505699 -54.05923344947723
776.301467297845 -22.059233449477233
776.3959937639153 73.94076655052277
776.4905018401373 105.94076655052277
776.5849915178678 -6.059233449477233
776.6794627884633 -38.05923344947723
776.7739156432802 -34.05923344947723
776.8683500736753 -30.059233449477233
776.9627660710049 9.940766550522767
777.0571636266258 73.94076655052277
777.1515427318943 65.94076655052277
777.2459033781672 57.94076655052277
777.3402455568009 73.94076655052277
777.4345692591521 129.94076655052277
777.5288744765774 105.94076655052277
777.623161200433 133.94076655052277
777.7174294220757 161.94076655052277
777.8116791328622 169.94076655052277
777.9059103241489 73.94076655052277
778.0001229872922 1.940766550522767
778.094317113649 1.940766550522767
778.1884926945758 17.940766550522767
778.2826497214289 145.94076655052277
778.376788185565 145.94076655052277
778.4709080783407 141.94076655052277
778.5650093911125 137.94076655052277
778.6590921152372 193.94076655052277
778.7531562420709 137.94076655052277
778.8472017629705 57.94076655052277
778.9412286692925 -182.05923344947723
779.0352369523935 -278.05923344947723
779.1292266036298 -102.05923344947723
779.2231976143582 73.94076655052277
779.3171499759353 89.94076655052277
779.4110836797175 129.94076655052277
779.5049987170615 201.94076655052277
779.5988950793237 113.94076655052277
779.6927727578609 185.94076655052277
779.7866317440294 177.94076655052277
779.8804720291859 85.94076655052277
779.9742936046869 -6.059233449477233
780.0680964618889 -14.059233449477233
780.1618805921487 17.940766550522767
780.2556459868226 49.94076655052277
780.3493926372672 41.94076655052277
780.4431205348392 1.940766550522767
780.536829670895 97.94076655052277
780.6305200367915 65.94076655052277
780.7241916238847 129.94076655052277
780.8178444235316 73.94076655052277
780.9114784270887 81.94076655052277
781.0050936259124 137.94076655052277
781.0986900113593 157.94076655052277
781.192267574786 85.94076655052277
781.285826307549 105.94076655052277
781.379366201005 137.94076655052277
781.4728872465105 197.94076655052277
781.566389435422 257.94076655052277
781.6598727590961 177.94076655052277
781.7533372088893 265.94076655052277
781.8467827761583 185.94076655052277
781.9402094522595 185.94076655052277
782.0336172285496 193.94076655052277
782.127006096385 -46.05923344947723
782.2203760471224 73.94076655052277
782.3137270721184 77.94076655052277
782.4070591627294 81.94076655052277
782.500372310312 217.94076655052277
782.5936665062227 201.94076655052277
782.6869417418183 145.94076655052277
782.7801980084552 89.94076655052277
782.8734352974899 129.94076655052277
782.966653600279 -38.05923344947723
783.0598529081792 105.94076655052277
783.1530332125468 241.94076655052277
783.2461945047386 33.94076655052277
783.339336776111 145.94076655052277
783.4324600180207 129.94076655052277
783.5255642218241 173.94076655052277
783.6186493788779 217.94076655052277
783.7117154805386 217.94076655052277
783.8047625181628 157.94076655052277
783.8977904831069 97.94076655052277
783.9907993667276 33.94076655052277
784.0837891603815 105.94076655052277
784.176759855425 73.94076655052277
784.2697114432149 41.94076655052277
784.3626439151076 129.94076655052277
784.4555572624596 109.94076655052277
784.5484514766275 89.94076655052277
784.641326548968 129.94076655052277
784.7341824708375 89.94076655052277
784.8270192335925 81.94076655052277
784.91983682859 225.94076655052277
785.0126352471859 185.94076655052277
785.1054144807373 -22.059233449477233
785.1981745206004 9.940766550522767
785.290915358132 29.940766550522767
785.3836369846886 49.94076655052277
785.4763393916267 129.94076655052277
785.5690225703026 97.94076655052277
785.6616865120735 121.94076655052277
785.7543312082955 145.94076655052277
785.8469566503253 121.94076655052277
785.9395628295194 189.94076655052277
786.0321497372345 257.94076655052277
786.1247173648269 169.94076655052277
786.2172657036533 189.94076655052277
786.3097947450703 209.94076655052277
786.4023044804345 137.94076655052277
786.4947949011023 137.94076655052277
786.5872659984303 97.94076655052277
786.6797177637752 57.94076655052277
786.7721501884934 97.94076655052277
786.8645632639416 113.94076655052277
786.9569569814761 81.94076655052277
787.0493313324538 121.94076655052277
787.1416863082311 153.94076655052277
787.2340219001644 145.94076655052277
787.3263380996106 217.94076655052277
787.4186348979259 137.94076655052277
787.5109122864671 17.940766550522767
787.6031702565908 65.94076655052277
787.6954087996534 113.94076655052277
787.7876279070115 137.94076655052277
787.8798275700217 117.94076655052277
787.9720077800405 97.94076655052277
788.0641685284245 81.94076655052277
788.1563098065302 289.94076655052277
788.2484316057142 193.94076655052277
788.3405339173331 173.94076655052277
788.4326167327436 153.94076655052277
788.5246800433018 81.94076655052277
788.6167238403648 145.94076655052277
788.7087481152887 153.94076655052277
788.8007528594304 97.94076655052277
788.8927380641462 113.94076655052277
788.984703720793 165.94076655052277
789.076649820727 217.94076655052277
789.1685763553048 257.94076655052277
789.2604833158832 169.94076655052277
789.3523706938188 221.94076655052277
789.4442384804677 273.94076655052277
789.5360866671869 209.94076655052277
789.6279152453327 149.94076655052277
789.7197242062617 89.94076655052277
789.8115135413307 121.94076655052277
789.9032832418959 193.94076655052277
789.9950332993142 161.94076655052277
790.086763704942 97.94076655052277
790.1784744501358 89.94076655052277
790.2701655262521 161.94076655052277
790.3618369246477 233.94076655052277
790.453488636679 221.94076655052277
790.5451206537026 209.94076655052277
790.6367329670751 153.94076655052277
790.728325568153 129.94076655052277
790.8198984482929 145.94076655052277
790.9114515988513 57.94076655052277
791.0029850111847 145.94076655052277
791.0944986766499 241.94076655052277
791.1859925866032 193.94076655052277
791.2774667324013 201.94076655052277
791.3689211054008 185.94076655052277
791.4603556969581 181.94076655052277
791.5517704984298 177.94076655052277
791.6431655011727 201.94076655052277
791.734540696543 193.94076655052277
791.8258960758975 193.94076655052277
791.9172316305927 209.94076655052277
792.008547351985 225.94076655052277
792.0998432314314 273.94076655052277
792.1911192602879 221.94076655052277
792.2823754299113 169.94076655052277
792.3736117316583 161.94076655052277
792.4648281568855 189.94076655052277
792.5560246969491 217.94076655052277
792.6472013432059 225.94076655052277
792.7383580870123 329.94076655052277
792.8294949197251 185.94076655052277
792.9206118327008 313.94076655052277
793.0117088172958 253.94076655052277
793.1027858648669 193.94076655052277
793.1938429667704 297.94076655052277
793.284880114363 313.94076655052277
793.375897299001 257.94076655052277
793.4668945120416 249.94076655052277
793.5578717448407 289.94076655052277
793.6488289887552 265.94076655052277
793.7397662351416 193.94076655052277
793.8306834753564 185.94076655052277
793.9215807007562 225.94076655052277
794.0124579026975 265.94076655052277
794.1033150725368 249.94076655052277
794.194152201631 289.94076655052277
794.2849692813363 305.94076655052277
794.3757663030095 289.94076655052277
794.466543258007 293.94076655052277
794.5573001376854 297.94076655052277
794.6480369334013 357.94076655052277
794.7387536365111 417.94076655052277
794.8294502383717 361.94076655052277
794.9201267303392 201.94076655052277
795.0107831037706 265.94076655052277
795.1014193500222 169.94076655052277
795.1920354604506 265.94076655052277
795.2826314264124 401.94076655052277
795.3732072392642 369.94076655052277
795.4637628903623 281.94076655052277
795.5542983710636 305.94076655052277
795.6448136727247 321.94076655052277
795.7353087867017 289.94076655052277
795.8257837043516 253.94076655052277
795.9162384170307 305.94076655052277
796.0066729160957 265.94076655052277
796.0970871929032 305.94076655052277
796.1874812388096 273.94076655052277
796.2778550451715 289.94076655052277
796.3682086033456 337.94076655052277
796.4585419046882 321.94076655052277
796.5488549405561 341.94076655052277
796.6391477023058 361.94076655052277
796.7294201812938 297.94076655052277
796.8196723688767 313.94076655052277
796.909904256411 417.94076655052277
797.0001158352534 481.94076655052277
797.0903070967604 325.94076655052277
797.1804780322884 409.94076655052277
797.2706286331943 305.94076655052277
797.3607588908342 441.94076655052277
797.450868796565 401.94076655052277
797.5409583417432 353.94076655052277
797.6310275177253 305.94076655052277
797.721076315868 353.94076655052277
797.8111047275275 313.94076655052277
797.9011127440608 273.94076655052277
797.9911003568243 241.94076655052277
798.0810675571744 345.94076655052277
798.1710143364678 417.94076655052277
798.2609406860611 297.94076655052277
798.3508465973107 329.94076655052277
798.4407320615734 289.94076655052277
798.5305970702055 409.94076655052277
798.6204416145638 513.9407665505228
798.7102656860046 545.9407665505228
798.8000692758848 457.94076655052277
798.8898523755605 377.94076655052277
798.9796149763887 329.94076655052277
799.0693570697257 361.94076655052277
799.1590786469282 361.94076655052277
799.2487796993527 345.94076655052277
799.3384602183557 329.94076655052277
799.4281201952938 425.94076655052277
799.5177596215236 401.94076655052277
799.6073784884017 409.94076655052277
799.6969767872845 465.94076655052277
799.7865545095286 457.94076655052277
799.8761116464908 441.94076655052277
799.9656481895274 337.94076655052277
800.055164129995 385.94076655052277
800.1446594592501 505.94076655052277
800.2341341686495 465.94076655052277
800.3235882495495 457.94076655052277
800.4130216933069 449.94076655052277
800.502434491278 545.9407665505228
800.5918266348195 441.94076655052277
800.681198115288 393.94076655052277
800.77054892404 469.94076655052277
800.8598790524321 545.9407665505228
800.9491884918208 465.94076655052277
801.0384772335626 457.94076655052277
801.1277452690142 417.94076655052277
801.2169925895321 377.94076655052277
801.306219186473 489.94076655052277
801.3954250511931 545.9407665505228
801.4846101750493 585.9407665505228
801.573774549398 481.94076655052277
801.6629181655959 457.94076655052277
801.7520410149993 601.9407665505228
801.8411430889649 577.9407665505228
801.9302243788495 577.9407665505228
802.0192848760092 513.9407665505228
802.108324571801 521.9407665505228
802.1973434575812 657.9407665505228
802.2863415247064 665.9407665505228
802.3753187645331 521.9407665505228
802.464275168418 593.9407665505228
802.5532107277174 425.94076655052277
802.6421254337884 441.94076655052277
802.7310192779871 465.94076655052277
802.8198922516701 489.94076655052277
802.908744346194 569.9407665505228
802.9975755529155 761.9407665505228
803.0863858631909 681.9407665505228
803.175175268377 545.9407665505228
803.2639437598302 441.94076655052277
803.3526913289072 337.94076655052277
803.4414179669645 417.94076655052277
803.5301236653588 489.94076655052277
803.6188084154462 481.94076655052277
803.7074722085838 681.9407665505228
803.7961150361277 737.9407665505228
803.8847368894349 569.9407665505228
803.9733377598617 545.9407665505228
804.0619176387647 593.9407665505228
804.1504765175004 641.9407665505228
804.2390143874254 697.9407665505228
804.3275312398963 601.9407665505228
804.4160270662697 561.9407665505228
804.504501857902 657.9407665505228
804.59295560615 689.9407665505228
804.68138830237 569.9407665505228
804.7697999379188 697.9407665505228
804.8581905041527 633.9407665505228
804.9465599924285 601.9407665505228
805.0349083941026 681.9407665505228
805.1232357005317 593.9407665505228
805.2115419030722 721.9407665505228
805.2998269930807 705.9407665505228
805.3880909619139 481.94076655052277
805.4763338009282 545.9407665505228
805.5645555014802 729.9407665505228
805.6527560549264 617.9407665505228
805.7409354526236 761.9407665505228
805.8290936859281 665.9407665505228
805.9172307461965 689.9407665505228
806.0053466247855 825.9407665505228
806.0934413130515 705.9407665505228
806.1815148023512 601.9407665505228
806.269567084041 649.9407665505228
806.3575981494776 689.9407665505228
806.4456079900176 729.9407665505228
806.5335965970173 729.9407665505228
806.6215639618335 705.9407665505228
806.7095100758227 577.9407665505228
806.7974349303414 713.9407665505228
806.8853385167462 689.9407665505228
806.9732208263938 681.9407665505228
807.0610818506404 713.9407665505228
807.148921580843 657.9407665505228
807.2367400083579 825.9407665505228
807.3245371245415 825.9407665505228
807.4123129207508 729.9407665505228
807.500067388342 753.9407665505228
807.5878005186718 769.9407665505228
807.6755123030968 657.9407665505228
807.7632027329734 737.9407665505228
807.8508717996582 681.9407665505228
807.938519494508 697.9407665505228
808.026145808879 729.9407665505228
808.113750734128 769.9407665505228
808.2013342616116 769.9407665505228
808.2888963826861 841.9407665505228
808.3764370887084 705.9407665505228
808.4639563710347 825.9407665505228
808.5514542210218 897.9407665505228
808.6389306300262 841.9407665505228
808.7263855894043 841.9407665505228
808.8138190905131 801.9407665505228
808.9012311247086 809.9407665505228
808.9886216833478 857.9407665505228
809.0759907577869 873.9407665505228
809.1633383393829 777.9407665505228
809.2506644194921 897.9407665505228
809.3379689894707 817.9407665505228
809.425252040676 833.9407665505228
809.5125135644641 793.9407665505228
809.5997535521916 737.9407665505228
809.686971995215 665.9407665505228
809.7741688848912 913.9407665505228
809.8613442125763 881.9407665505228
809.9484979696273 857.9407665505228
810.0356301474004 833.9407665505228
810.1227407372523 905.9407665505228
810.2098297305396 873.9407665505228
810.2968971186187 825.9407665505228
810.3839428928464 761.9407665505228
810.4709670445792 825.9407665505228
810.5579695651735 961.9407665505228
810.644950445986 905.9407665505228
810.7319096783732 889.9407665505228
810.8188472536916 841.9407665505228
810.9057631632979 777.9407665505228
810.9926573985487 921.9407665505228
811.0795299508003 865.9407665505228
811.1663808114096 925.9407665505228
811.2532099717328 985.9407665505228
811.3400174231266 1153.9407665505228
811.4268031569477 1017.9407665505228
811.5135671645525 913.9407665505228
811.6003094372976 817.9407665505228
811.6870299665396 873.9407665505228
811.773728743635 1001.9407665505228
811.8604057599405 1009.9407665505228
811.9470610068125 953.9407665505228
812.0336944756075 977.9407665505228
812.1203061576823 945.9407665505228
812.2068960443933 969.9407665505228
812.293464127097 1121.9407665505228
812.38001039715 1025.9407665505228
812.4665348459091 1009.9407665505228
812.5530374647306 1137.9407665505228
812.6395182449711 961.9407665505228
812.7259771779871 841.9407665505228
812.8124142551354 977.9407665505228
812.8988294677723 1033.9407665505228
812.9852228072544 969.9407665505228
813.0715942649384 1017.9407665505228
813.1579438321809 977.9407665505228
813.2442715003382 1097.9407665505228
813.330577260767 1089.9407665505228
813.4168611048239 953.9407665505228
813.5031230238653 929.9407665505228
813.589363009248 961.9407665505228
813.6755810523284 1065.9407665505228
813.7617771444632 1161.9407665505228
813.8479512770087 953.9407665505228
813.9341034413217 937.9407665505228
814.0202336287587 1065.9407665505228
814.1063418306761 1113.9407665505228
814.1924280384308 1033.9407665505228
814.278492243379 1089.9407665505228
814.3645344368773 977.9407665505228
814.4505546102826 1081.9407665505228
814.5365527549511 1137.9407665505228
814.6225288622396 1033.9407665505228
814.7084829235043 969.9407665505228
814.7944149301022 993.9407665505228
814.8803248733898 1025.9407665505228
814.9662127447234 1185.9407665505228
815.0520785354596 1177.9407665505228
815.1379222369551 1161.9407665505228
815.2237438405665 1305.9407665505228
