Частота	Канал A
(kГц)	(В)

0.00000000	2.90111100
0.01192093	2.01498600
0.02384186	1.37502800
0.03576279	0.43899890
0.04768372	0.04182030
0.05960464	0.00048873
0.07152557	0.00064901
0.08344650	0.00070073
0.09536743	0.00119772
0.10728836	0.00119470
0.11920929	0.00161930
0.13113022	0.00140949
0.14305115	0.00275911
0.15497208	0.00427677
0.16689301	0.00432098
0.17881393	0.00461703
0.19073486	0.00341509
0.20265579	0.00183220
0.21457672	0.00139366
0.22649765	0.00120661
0.23841858	0.00121487
0.25033951	0.00095702
0.26226044	0.00124348
0.27418137	0.00583752
0.28610229	0.02012429
0.29802322	0.03159984
0.30994415	0.03315694
0.32186508	0.03277986
0.33378601	0.02356326
0.34570694	0.00847581
0.35762787	0.00114304
0.36954880	0.00038730
0.38146973	0.00054696
0.39339066	0.00109782
0.40531158	0.00089462
0.41723251	0.00112976
0.42915344	0.00187028
0.44107437	0.00304664
0.45299530	0.00323126
0.46491623	0.00346950
0.47683716	0.00288694
0.48875809	0.00244983
0.50067902	0.00222224
0.51259995	0.00222045
0.52452087	0.00155824
0.53644180	0.00097797
0.54836273	0.00078034
0.56028366	0.00094603
0.57220459	0.00173890
0.58412552	0.00234573
0.59604645	0.00233525
0.60796738	0.00203966
0.61988831	0.00208653
0.63180923	0.00267034
0.64373016	0.00286227
0.65565109	0.00288967
0.66757202	0.00246567
0.67949295	0.00171984
0.69141388	0.00137566
0.70333481	0.00122633
0.71525574	0.00124279
0.72717667	0.00143874
0.73909760	0.00154905
0.75101852	0.00179097
0.76293945	0.00342300
0.77486038	0.00548314
0.78678131	0.00596145
0.79870224	0.00603579
0.81062317	0.00498919
0.82254410	0.00248191
0.83446503	0.00111625
0.84638596	0.00098031
0.85830688	0.00082300
0.87022781	0.00089059
0.88214874	0.00091814
0.89406967	0.00159168
0.90599060	0.00578654
0.91791153	0.00994709
0.92983246	0.01087792
0.94175339	0.01081659
0.95367432	0.00845598
0.96559525	0.00349464
0.97751617	0.00133823
0.98943710	0.00116489
1.00135803	0.00091986
1.01327896	0.00075621
1.02519989	0.00094031
1.03712082	0.00111146
1.04904175	0.00184519
1.06096268	0.00291039
1.07288361	0.00317103
1.08480453	0.00328555
1.09672546	0.00268655
1.10864639	0.00153753
1.12056732	0.00098897
1.13248825	0.00102722
1.14440918	0.00106658
1.15633011	0.00073095
1.16825104	0.00061180
1.18017197	0.00065782
1.19209290	0.00099011
1.20401382	0.00190552
1.21593475	0.00205640
1.22785568	0.00195886
1.23977661	0.00187355
1.25169754	0.00240186
1.26361847	0.00258135
1.27553940	0.00259000
1.28746033	0.00213956
1.29938126	0.00129482
1.31130219	0.00094149
1.32322311	0.00093274
1.33514404	0.00067718
1.34706497	0.00074333
1.35898590	0.00102919
1.37090683	0.00174394
1.38282776	0.00510991
1.39474869	0.00923896
1.40666962	0.01029041
1.41859055	0.01022192
1.43051147	0.00856866
1.44243240	0.00425037
1.45435333	0.00149461
1.46627426	0.00112676
1.47819519	0.00113338
1.49011612	0.00097659
1.50203705	0.00090152
1.51395798	0.00114127
1.52587891	0.00330561
1.53779984	0.00611224
1.54972076	0.00683178
1.56164169	0.00673305
1.57356262	0.00559462
1.58548355	0.00262645
1.59740448	0.00108415
1.60932541	0.00141313
1.62124634	0.00174470
1.63316727	0.00185987
1.64508820	0.00201059
1.65700912	0.00208354
1.66893005	0.00217721
1.68085098	0.00262228
1.69277191	0.00282206
1.70469284	0.00272675
1.71661377	0.00242946
1.72853470	0.00198347
1.74045563	0.00203918
1.75237656	0.00183952
1.76429749	0.00133497
1.77621841	0.00062023
1.78813934	0.00076901
1.80006027	0.00083386
1.81198120	0.00066443
1.82390213	0.00088882
1.83582306	0.00107498
1.84774399	0.00124846
1.85966492	0.00186759
1.87158585	0.00312729
1.88350677	0.00355366
1.89542770	0.00332522
1.90734863	0.00285455
1.91926956	0.00185089
1.93119049	0.00149517
1.94311142	0.00153771
1.95503235	0.00128948
1.96695328	0.00105988
1.97887421	0.00109152
1.99079514	0.00175058
2.00271606	0.00838498
2.01463699	0.01857346
2.02655792	0.02232674
2.03847885	0.02252296
2.05039978	0.01999193
2.06232071	0.01058442
2.07424164	0.00248191
2.08616257	0.00097824
2.09808350	0.00087745
2.11000443	0.00086407
2.12192535	0.00115146
2.13384628	0.00126084
2.14576721	0.00240788
2.15768814	0.00462459
2.16960907	0.00553982
2.18153000	0.00545304
2.19345093	0.00486585
2.20537186	0.00288630
2.21729279	0.00145123
2.22921371	0.00120864
2.24113464	0.00122797
2.25305557	0.00152603
2.26497650	0.00169118
2.27689743	0.00155879
2.28881836	0.00154125
2.30073929	0.00213016
2.31266022	0.00261356
2.32458115	0.00266766
2.33650208	0.00229412
2.34842300	0.00172636
2.36034393	0.00169807
2.37226486	0.00164373
2.38418579	0.00143866
2.39610672	0.00085487
2.40802765	0.00089020
2.41994858	0.00089594
2.43186951	0.00093267
2.44379044	0.00126205
2.45571136	0.00143888
2.46763229	0.00146202
2.47955322	0.00245664
2.49147415	0.00422903
2.50339508	0.00489116
2.51531601	0.00458880
2.52723694	0.00397695
2.53915787	0.00226287
2.55107880	0.00157880
2.56299973	0.00187752
2.57492065	0.00191337
2.58684158	0.00180501
2.59876251	0.00140177
2.61068344	0.00297769
2.62260437	0.02093636
2.63452530	0.05281788
2.64644623	0.06820018
2.65836716	0.06879173
2.67028809	0.06368642
2.68220901	0.03749813
2.69412994	0.00948055
2.70605087	0.00135927
2.71797180	0.00098454
2.72989273	0.00113699
2.74181366	0.00156081
2.75373459	0.00182610
2.76565552	0.00230016
2.77757645	0.00352971
2.78949738	0.00428711
2.80141830	0.00418327
2.81333923	0.00392693
2.82526016	0.00282713
2.83718109	0.00186232
2.84910202	0.00155181
2.86102295	0.00147077
2.87294388	0.00120136
2.88486481	0.00110550
2.89678574	0.00096946
2.90870667	0.00116358
2.92062759	0.00177616
2.93254852	0.00205308
2.94446945	0.00188883
2.95639038	0.00173546
2.96831131	0.00172725
2.98023224	0.00218679
2.99215317	0.00227274
3.00407410	0.00209909
3.01599503	0.00125788
3.02791595	0.00067234
3.03983688	0.00083578
3.05175781	0.00099334
3.06367874	0.00139394
3.07559967	0.00164636
3.08752060	0.00165500
3.09944153	0.00184075
3.11136246	0.00372144
3.12328339	0.00524928
3.13520432	0.00545592
3.14712524	0.00531852
3.15904617	0.00363680
3.17096710	0.00146643
3.18288803	0.00094062
3.19480896	0.00100776
3.20672989	0.00129882
3.21865082	0.00164052
3.23057175	0.00161975
3.24249268	0.00313611
3.25441360	0.00925550
3.26633453	0.01316506
3.27825546	0.01359155
3.29017639	0.01311661
3.30209732	0.00879605
3.31401825	0.00304555
3.32593918	0.00122153
3.33786011	0.00103058
3.34978104	0.00105045
3.36170197	0.00114758
3.37362289	0.00121866
3.38554382	0.00139687
3.39746475	0.00236284
3.40938568	0.00307658
3.42130661	0.00310887
3.43322754	0.00303127
3.44514847	0.00236028
3.45706940	0.00152686
3.46899033	0.00134901
3.48091125	0.00133274
3.49283218	0.00111558
3.50475311	0.00077965
3.51667404	0.00075563
3.52859497	0.00071657
3.54051590	0.00061450
3.55243683	0.00099142
3.56435776	0.00104579
3.57627869	0.00113120
3.58819962	0.00136821
3.60012054	0.00174373
3.61204147	0.00172543
3.62396240	0.00187939
3.63588333	0.00168246
3.64780426	0.00126850
3.65972519	0.00104800
3.67164612	0.00087615
3.68356705	0.00067798
3.69548798	0.00108098
3.70740891	0.00129561
3.71932983	0.00204938
3.73125076	0.00530111
3.74317169	0.00798929
3.75509262	0.00826127
3.76701355	0.00807924
3.77893448	0.00572194
3.79085541	0.00223408
3.80277634	0.00135376
3.81469727	0.00123193
3.82661819	0.00129252
3.83853912	0.00145845
3.85046005	0.00153520
3.86238098	0.00194228
3.87430191	0.00456502
3.88622284	0.00705402
3.89814377	0.00743723
3.91006470	0.00737932
3.92198563	0.00558816
3.93390656	0.00270183
3.94582748	0.00170211
3.95774841	0.00173124
3.96966934	0.00161593
3.98159027	0.00126959
3.99351120	0.00085691
4.00543213	0.00066558
4.01735306	0.00155823
4.02927399	0.00239740
4.04119492	0.00245537
4.05311584	0.00222211
4.06503677	0.00160916
4.07695770	0.00119287
4.08887863	0.00129658
4.10079956	0.00144645
4.11272049	0.00144556
4.12464142	0.00134682
4.13656235	0.00139518
4.14848328	0.00138589
4.16040421	0.00112392
4.17232513	0.00097577
4.18424606	0.00128885
4.19616699	0.00166184
4.20808792	0.00254289
4.22000885	0.00351087
4.23192978	0.00375344
4.24385071	0.00342578
4.25577164	0.00248188
4.26769257	0.00093055
4.27961349	0.00063707
4.29153442	0.00072389
4.30345535	0.00108942
4.31537628	0.00164956
4.32729721	0.00174975
4.33921814	0.00244324
4.35113907	0.00846542
4.36306000	0.01486420
4.37498093	0.01634902
4.38690186	0.01641686
4.39882278	0.01285545
4.41074371	0.00522603
4.42266464	0.00146250
4.43458557	0.00142820
4.44650650	0.00114560
4.45842743	0.00073234
4.47034836	0.00053655
4.48226929	0.00118156
4.49419022	0.00326887
4.50611115	0.00512268
4.51803207	0.00537436
4.52995300	0.00494377
4.54187393	0.00379354
4.55379486	0.00174412
4.56571579	0.00126790
4.57763672	0.00153837
4.58955765	0.00170305
4.60147858	0.00169652
4.61339951	0.00166872
4.62532043	0.00148335
4.63724136	0.00123374
4.64916229	0.00155840
4.66108322	0.00186092
4.67300415	0.00203926
4.68492508	0.00198899
4.69684601	0.00196192
4.70876694	0.00195100
4.72068787	0.00186305
4.73260880	0.00135776
4.74452972	0.00088163
4.75645065	0.00094596
4.76837158	0.00108176
4.78029251	0.00125200
4.79221344	0.00154034
4.80413437	0.00186264
4.81605530	0.00173336
4.82797623	0.00241903
4.83989716	0.00351768
4.85181808	0.00388214
4.86373901	0.00397877
4.87565994	0.00341229
4.88758087	0.00166011
4.89950180	0.00101127
4.91142273	0.00042217
4.92334366	0.00123742
4.93526459	0.00096088
4.94718552	0.00549203
4.95910645	0.12166890
4.97102737	0.60358660
4.98294830	1.17524500
4.99486923	1.33725400
5.00679016	1.33445800
5.01871109	1.12012600
5.03063202	0.52038280
5.04255295	0.08991914
5.05447388	0.00361386
5.06639481	0.00097044
5.07831573	0.00043399
5.09023666	0.00126150
5.10215759	0.00072455
5.11407852	0.00152849
5.12599945	0.00274515
5.13792038	0.00340119
5.14984131	0.00359891
5.16176224	0.00349048
5.17368317	0.00237937
5.18560410	0.00198233
5.19752502	0.00153492
5.20944595	0.00157543
5.22136688	0.00135333
5.23328781	0.00134788
5.24520874	0.00141875
5.25712967	0.00148767
5.26905060	0.00198358
5.28097153	0.00215742
5.29289246	0.00221008
5.30481339	0.00192904
5.31673431	0.00166234
5.32865524	0.00155911
5.34057617	0.00155667
5.35249710	0.00142467
5.36441803	0.00093164
5.37633896	0.00076665
5.38825989	0.00078714
5.40018082	0.00065020
5.41210175	0.00120911
5.42402267	0.00176466
5.43594360	0.00199406
5.44786453	0.00270939
5.45978546	0.00452007
5.47170639	0.00524027
5.48362732	0.00512421
5.49554825	0.00435517
5.50746918	0.00211631
5.51939011	0.00082399
5.53131104	0.00099710
5.54323196	0.00116287
5.55515289	0.00125776
5.56707382	0.00105783
5.57899475	0.00122053
5.59091568	0.00615325
5.60283661	0.01390876
5.61475754	0.01693537
5.62667847	0.01698112
5.63859940	0.01524945
5.65052032	0.00832266
5.66244125	0.00221863
5.67436218	0.00104993
5.68628311	0.00108607
5.69820404	0.00112142
5.71012497	0.00099660
5.72204590	0.00086082
5.73396683	0.00139955
5.74588776	0.00277458
5.75780869	0.00332643
5.76972961	0.00321425
5.78165054	0.00301001
5.79357147	0.00222088
5.80549240	0.00198775
5.81741333	0.00195213
5.82933426	0.00191628
5.84125519	0.00173164
5.85317612	0.00158772
5.86509705	0.00140133
5.87701797	0.00126736
5.88893890	0.00123201
5.90085983	0.00150991
5.91278076	0.00178078
5.92470169	0.00222379
5.93662262	0.00294252
5.94854355	0.00353611
5.96046448	0.00345242
5.97238541	0.00293942
5.98430634	0.00196781
5.99622726	0.00155415
6.00814819	0.00147132
6.02006912	0.00138783
6.03199005	0.00121723
6.04391098	0.00115235
6.05583191	0.00144496
6.06775284	0.00281106
6.07967377	0.00576034
6.09159470	0.00725115
6.10351563	0.00731604
6.11543655	0.00692149
6.12735748	0.00442932
6.13927841	0.00190537
6.15119934	0.00132975
6.16312027	0.00115472
6.17504120	0.00117275
6.18696213	0.00125780
6.19888306	0.00117782
6.21080399	0.00239624
6.22272491	0.00619632
6.23464584	0.00820633
6.24656677	0.00833907
6.25848770	0.00785570
6.27040863	0.00483929
6.28232956	0.00195264
6.29425049	0.00168905
6.30617142	0.00166803
6.31809235	0.00134689
6.33001328	0.00106818
6.34193420	0.00102940
6.35385513	0.00089735
6.36577606	0.00162837
6.37769699	0.00229843
6.38961792	0.00253194
6.40153885	0.00271175
6.41345978	0.00252408
6.42538071	0.00251590
6.43730164	0.00233921
6.44922256	0.00203740
6.46114349	0.00159552
6.47306442	0.00125419
6.48498535	0.00122655
6.49690628	0.00104386
6.50882721	0.00078163
6.52074814	0.00109898
6.53266907	0.00117391
6.54459000	0.00129083
6.55651093	0.00231872
6.56843185	0.00320414
6.58035278	0.00334188
6.59227371	0.00314109
6.60419464	0.00186852
6.61611557	0.00070613
6.62803650	0.00084372
6.63995743	0.00126061
6.65187836	0.00184626
6.66379929	0.00220517
6.67572021	0.00226674
6.68764114	0.00375133
6.69956207	0.00930351
6.71148300	0.01302554
6.72340393	0.01350059
6.73532486	0.01319319
6.74724579	0.00901145
6.75916672	0.00368639
6.77108765	0.00207982
6.78300858	0.00170365
6.79492950	0.00122673
6.80685043	0.00114946
6.81877136	0.00131222
6.83069229	0.00151890
6.84261322	0.00368941
6.85453415	0.00542958
6.86645508	0.00575595
6.87837601	0.00561417
6.89029694	0.00381728
6.90221786	0.00170413
6.91413879	0.00128419
