Частота	Канал A
(kГц)	(В)

0.00000000	0.19450850
0.01192093	0.13507090
0.02384186	0.09155881
0.03576279	0.02809853
0.04768372	0.00385227
0.05960464	0.00420136
0.07152557	0.00412678
0.08344650	0.00291151
0.09536743	0.00231133
0.10728836	0.00259166
0.11920929	0.00269370
0.13113022	0.00263776
0.14305115	0.00177088
0.15497208	0.00094188
0.16689301	0.00051674
0.17881393	0.00038182
0.19073486	0.00027082
0.20265579	0.00090522
0.21457672	0.00140256
0.22649765	0.00163702
0.23841858	0.00170943
0.25033951	0.00166701
0.26226044	0.00227161
0.27418137	0.00309672
0.28610229	0.00319200
0.29802322	0.00339315
0.30994415	0.00315533
0.32186508	0.00356728
0.33378601	0.00412911
0.34570694	0.00400935
0.35762787	0.01085763
0.36954880	0.06473488
0.38146973	0.13978590
0.39339066	0.16594250
0.40531158	0.16630270
0.41723251	0.14581480
0.42915344	0.07376239
0.44107437	0.01433780
0.45299530	0.00480789
0.46491623	0.00479678
0.47683716	0.00404867
0.48875809	0.00293555
0.50067902	0.00294985
0.51259995	0.00283611
0.52452087	0.00281745
0.53644180	0.00196344
0.54836273	0.00090519
0.56028366	0.00069491
0.57220459	0.00070983
0.58412552	0.00061566
0.59604645	0.00032959
0.60796738	0.00120885
0.61988831	0.00166600
0.63180923	0.00193060
0.64373016	0.00218908
0.65565109	0.00236705
0.66757202	0.00319190
0.67949295	0.00358297
0.69141388	0.00354181
0.70333481	0.00305641
0.71525574	0.00235028
0.72717667	0.00260845
0.73909760	0.00264684
0.75101852	0.00338387
0.76293945	0.02894084
0.77486038	0.10116740
0.78678131	0.15834870
0.79870224	0.16629420
0.81062317	0.16263320
0.82254410	0.11757760
0.83446503	0.04082714
0.84638596	0.00590867
0.85830688	0.00548453
0.87022781	0.00553471
0.88214874	0.00433137
0.89406967	0.00334168
0.90599060	0.00315486
0.91791153	0.00306954
0.92983246	0.00303490
0.94175339	0.00211484
0.95367432	0.00105242
0.96559525	0.00051861
0.97751617	0.00025052
0.98943710	0.00031389
1.00135803	0.00113955
1.01327896	0.00187925
1.02519989	0.00215491
1.03712082	0.00212832
1.04904175	0.00187324
1.06096268	0.00197223
1.07288361	0.00272096
1.08480453	0.00278766
1.09672546	0.00280504
1.10864639	0.00223427
1.12056732	0.00199303
1.13248825	0.00254503
1.14440918	0.00269630
1.15633011	0.00815627
1.16825104	0.05611734
1.18017197	0.13177770
1.19209290	0.16353260
1.20401382	0.16454830
1.21593475	0.14858170
1.22785568	0.08114651
1.23977661	0.01757598
1.25169754	0.00470684
1.26361847	0.00507106
1.27553940	0.00450000
1.28746033	0.00332617
1.29938126	0.00327865
1.31130219	0.00320796
1.32322311	0.00309470
1.33514404	0.00249145
1.34706497	0.00157259
1.35898590	0.00102952
1.37090683	0.00084754
1.38282776	0.00075019
1.39474869	0.00081126
1.40666962	0.00121304
1.41859055	0.00148395
1.43051147	0.00152405
1.44243240	0.00150095
1.45435333	0.00132054
1.46627426	0.00180581
1.47819519	0.00214036
1.49011612	0.00217791
1.50203705	0.00217803
1.51395798	0.00187374
1.52587891	0.00200529
1.53779984	0.00193722
1.54972076	0.00181437
1.56164169	0.02212660
1.57356262	0.08868121
1.58548355	0.14905880
1.59740448	0.16001090
1.60932541	0.15806570
1.62124634	0.12039820
1.63316727	0.04542539
1.64508820	0.00637128
1.65700912	0.00580367
1.66893005	0.00589456
1.68085098	0.00457783
1.69277191	0.00296965
1.70469284	0.00269224
1.71661377	0.00272327
1.72853470	0.00277935
1.74045563	0.00166715
1.75237656	0.00054624
1.76429749	0.00027341
1.77621841	0.00062252
1.78813934	0.00079690
1.80006027	0.00128054
1.81198120	0.00181044
1.82390213	0.00198909
1.83582306	0.00178140
1.84774399	0.00136127
1.85966492	0.00102804
1.87158585	0.00183041
1.88350677	0.00204818
1.89542770	0.00222389
1.90734863	0.00200496
1.91926956	0.00179817
1.93119049	0.00185031
1.94311142	0.00169377
1.95503235	0.00585525
1.96695328	0.04652360
1.97887421	0.11918900
1.99079514	0.15516780
2.00271606	0.15701330
2.01463699	0.14561450
2.02655792	0.08552227
2.03847885	0.02043539
2.05039978	0.00521196
2.06232071	0.00573810
2.07424164	0.00489885
2.08616257	0.00285756
2.09808350	0.00209751
2.11000443	0.00221654
2.12192535	0.00252214
2.13384628	0.00220447
2.14576721	0.00130812
2.15768814	0.00077518
2.16960907	0.00029316
2.18153000	0.00031232
2.19345093	0.00040678
2.20537186	0.00056917
2.21729279	0.00126189
2.22921371	0.00168056
2.24113464	0.00205293
2.25305557	0.00218457
2.26497650	0.00268588
2.27689743	0.00308080
2.28881836	0.00301576
2.30073929	0.00275721
2.31266022	0.00168226
2.32458115	0.00092328
2.33650208	0.00093298
2.34842300	0.00121458
2.36034393	0.01753021
2.37226486	0.07695750
2.38418579	0.13858680
2.39610672	0.15263120
2.40802765	0.15139190
2.41994858	0.12112420
2.43186951	0.05040547
2.44379044	0.00760969
2.45571136	0.00574532
2.46763229	0.00580442
2.47955322	0.00423046
2.49147415	0.00194405
2.50339508	0.00142126
2.51531601	0.00109962
2.52723694	0.00071858
2.53915787	0.00033584
2.55107880	0.00117400
2.56299973	0.00175553
2.57492065	0.00184153
2.58684158	0.00177316
2.59876251	0.00159985
2.61068344	0.00184633
2.62260437	0.00206289
2.63452530	0.00216706
2.64644623	0.00212729
2.65836716	0.00186329
2.67028809	0.00260738
2.68220901	0.00290383
2.69412994	0.00287275
2.70605087	0.00228771
2.71797180	0.00126548
2.72989273	0.00048179
2.74181366	0.00055252
2.75373459	0.00471076
2.76565552	0.03802056
2.77757645	0.10558550
2.78949738	0.14481630
2.80141830	0.14773120
2.81333923	0.14009220
2.82526016	0.08868403
2.83718109	0.02477651
2.84910202	0.00533825
2.86102295	0.00531355
2.87294388	0.00463031
2.88486481	0.00277633
2.89678574	0.00161918
2.90870667	0.00124315
2.92062759	0.00103451
2.93254852	0.00067326
2.94446945	0.00011667
2.95639038	0.00055833
2.96831131	0.00046558
2.98023224	0.00029474
2.99215317	0.00074145
3.00407410	0.00180352
3.01599503	0.00247878
3.02791595	0.00244105
3.03983688	0.00222587
3.05175781	0.00172700
3.06367874	0.00200828
3.07559967	0.00272074
3.08752060	0.00283286
3.09944153	0.00268267
3.11136246	0.00167012
3.12328339	0.00067769
3.13520432	0.00039219
3.14712524	0.00066244
3.15904617	0.01296396
3.17096710	0.06374018
3.18288803	0.12401760
3.19480896	0.14104710
3.20672989	0.14054790
3.21865082	0.11769460
3.23057175	0.05378274
3.24249268	0.00897088
3.25441360	0.00562354
3.26633453	0.00563071
3.27825546	0.00425095
3.29017639	0.00184424
3.30209732	0.00041592
3.31401825	0.00027596
3.32593918	0.00007531
3.33786011	0.00025405
3.34978104	0.00074404
3.36170197	0.00116571
3.37362289	0.00104733
3.38554382	0.00086310
3.39746475	0.00142161
3.40938568	0.00271649
3.42130661	0.00325440
3.43322754	0.00324672
3.44514847	0.00320212
3.45706940	0.00261123
3.46899033	0.00235975
3.48091125	0.00235936
3.49283218	0.00243125
3.50475311	0.00207653
3.51667404	0.00133858
3.52859497	0.00120238
3.54051590	0.00125889
3.55243683	0.00315295
3.56435776	0.02894701
3.57627869	0.08958070
3.58819962	0.13043390
3.60012054	0.13474160
3.61204147	0.13011350
3.62396240	0.08766063
3.63588333	0.02659863
3.64780426	0.00502566
3.65972519	0.00546733
3.67164612	0.00521031
3.68356705	0.00328006
3.69548798	0.00134649
3.70740891	0.00088698
3.71932983	0.00076719
3.73125076	0.00069000
3.74317169	0.00095855
3.75509262	0.00156384
3.76701355	0.00160150
3.77893448	0.00130794
3.79085541	0.00093024
3.80277634	0.00133230
3.81469727	0.00180283
3.82661819	0.00180797
3.83853912	0.00184224
3.85046005	0.00166448
3.86238098	0.00162642
3.87430191	0.00195147
3.88622284	0.00181867
3.89814377	0.00155708
3.91006470	0.00079690
3.92198563	0.00131391
3.93390656	0.00176647
3.94582748	0.00175465
3.95774841	0.00937281
3.96966934	0.05085173
3.98159027	0.10733350
3.99351120	0.12683270
4.00543213	0.12711120
4.01735306	0.11089950
4.02927399	0.05556672
4.04119492	0.01057213
4.05311584	0.00372002
4.06503677	0.00410561
4.07695770	0.00348244
4.08887863	0.00161216
4.10079956	0.00074660
4.11272049	0.00063927
4.12464142	0.00061420
4.13656235	0.00053271
4.14848328	0.00137158
4.16040421	0.00200955
4.17232513	0.00206085
4.18424606	0.00194199
4.19616699	0.00172917
4.20808792	0.00219839
4.22000885	0.00247321
4.23192978	0.00233246
4.24385071	0.00214409
4.25577164	0.00154665
4.26769257	0.00127665
4.27961349	0.00127879
4.29153442	0.00132207
4.30345535	0.00133623
4.31537628	0.00184561
4.32729721	0.00254893
4.33921814	0.00238544
4.35113907	0.00303893
4.36306000	0.02179181
4.37498093	0.07325554
4.38690186	0.11341570
4.39882278	0.11903570
4.41074371	0.11632040
4.42266464	0.08348218
4.43458557	0.02861458
4.44650650	0.00497272
4.45842743	0.00474630
4.47034836	0.00465499
4.48226929	0.00295725
4.49419022	0.00068668
4.50611115	0.00061279
4.51803207	0.00106900
4.52995300	0.00126815
4.54187393	0.00118378
4.55379486	0.00126570
4.56571579	0.00163322
4.57763672	0.00167394
4.58955765	0.00159515
4.60147858	0.00173248
4.61339951	0.00217890
4.62532043	0.00229148
4.63724136	0.00200255
4.64916229	0.00147647
4.66108322	0.00112956
4.67300415	0.00171510
4.68492508	0.00220926
4.69684601	0.00245573
4.70876694	0.00229523
4.72068787	0.00322875
4.73260880	0.00398585
4.74452972	0.00377803
4.75645065	0.00796631
4.76837158	0.04002773
4.78029251	0.09019912
4.79221344	0.11076600
4.80413437	0.11125270
4.81605530	0.09997301
4.82797623	0.05371084
4.83989716	0.01082915
4.85181808	0.00389742
4.86373901	0.00447099
4.87565994	0.00398830
4.88758087	0.00216315
4.89950180	0.00075412
4.91142273	0.00047325
4.92334366	0.00057821
4.93526459	0.00111925
4.94718552	0.00215717
4.95910645	0.00288926
4.97102737	0.00305314
4.98294830	0.00313816
4.99486923	0.00287661
5.00679016	0.00263564
5.01871109	0.00258496
5.03063202	0.00250600
5.04255295	0.00231830
5.05447388	0.00177641
5.06639481	0.00136951
5.07831573	0.00124003
5.09023666	0.00111107
5.10215759	0.00127057
5.11407852	0.00237931
5.12599945	0.00368980
5.13792038	0.00383429
5.14984131	0.00397719
5.16176224	0.01590050
5.17368317	0.05754085
5.18560410	0.09518170
5.19752502	0.10217590
5.20944595	0.10123590
5.22136688	0.07714920
5.23328781	0.02942369
5.24520874	0.00423600
5.25712967	0.00299232
5.26905060	0.00286303
5.28097153	0.00176671
5.29289246	0.00080459
5.30481339	0.00140149
5.31673431	0.00152606
5.32865524	0.00123004
5.34057617	0.00090449
5.35249710	0.00155087
5.36441803	0.00186024
5.37633896	0.00184179
5.38825989	0.00167546
5.40018082	0.00116234
5.41210175	0.00147413
5.42402267	0.00182851
5.43594360	0.00171726
5.44786453	0.00115707
5.45978546	0.00057803
5.47170639	0.00105276
5.48362732	0.00105353
5.49554825	0.00087293
5.50746918	0.00012629
5.51939011	0.00198065
5.53131104	0.00305823
5.54323196	0.00303511
5.55515289	0.00572791
5.56707382	0.02961419
5.57899475	0.07250462
5.59091568	0.09326454
5.60283661	0.09399568
5.61475754	0.08672936
5.62667847	0.05029311
5.63859940	0.01147271
5.65052032	0.00285229
5.66244125	0.00328670
5.67436218	0.00281543
5.68628311	0.00184180
5.69820404	0.00153952
5.71012497	0.00146147
5.72204590	0.00159911
5.73396683	0.00137717
5.74588776	0.00097804
5.75780869	0.00143948
5.76972961	0.00197924
5.78165054	0.00225905
5.79357147	0.00173593
5.80549240	0.00121989
5.81741333	0.00170994
5.82933426	0.00187749
5.84125519	0.00167905
5.85317612	0.00107640
5.86509705	0.00044101
5.87701797	0.00011652
5.88893890	0.00049202
5.90085983	0.00098691
5.91278076	0.00205674
5.92470169	0.00341523
5.93662262	0.00379474
5.94854355	0.00397628
5.96046448	0.01177420
5.97238541	0.04437339
5.98430634	0.07798167
5.99622726	0.08540735
6.00814819	0.08466002
6.02006912	0.06767378
6.03199005	0.02839584
6.04391098	0.00423948
6.05583191	0.00166151
6.06775284	0.00140659
6.07967377	0.00060291
6.09159470	0.00128769
6.10351563	0.00161659
6.11543655	0.00139292
6.12735748	0.00110576
6.13927841	0.00075326
6.15119934	0.00135363
6.16312027	0.00201559
6.17504120	0.00235993
6.18696213	0.00253109
6.19888306	0.00243675
6.21080399	0.00251468
6.22272491	0.00226505
6.23464584	0.00190334
6.24656677	0.00141263
6.25848770	0.00097133
6.27040863	0.00122403
6.28232956	0.00125352
6.29425049	0.00118605
6.30617142	0.00148659
6.31809235	0.00288720
6.33001328	0.00427032
6.34193420	0.00452317
6.35385513	0.00569477
6.36577606	0.02128810
6.37769699	0.05540314
6.38961792	0.07499097
6.40153885	0.07646476
6.41345978	0.07243457
6.42538071	0.04565099
6.43730164	0.01266525
6.44922256	0.00170795
6.46114349	0.00169446
6.47306442	0.00158075
6.48498535	0.00144197
6.49690628	0.00213339
6.50882721	0.00243183
6.52074814	0.00227182
6.53266907	0.00177185
6.54459000	0.00127292
6.55651093	0.00181024
6.56843185	0.00207507
6.58035278	0.00212300
6.59227371	0.00186220
6.60419464	0.00142372
6.61611557	0.00132612
6.62803650	0.00135035
6.63995743	0.00122077
6.65187836	0.00063625
6.66379929	0.00067341
6.67572021	0.00090811
6.68764114	0.00100813
6.69956207	0.00143625
6.71148300	0.00264132
6.72340393	0.00455994
6.73532486	0.00538816
6.74724579	0.00538591
6.75916672	0.00884376
6.77108765	0.03154124
6.78300858	0.05946142
6.79492950	0.06731781
6.80685043	0.06698988
6.81877136	0.05583467
6.83069229	0.02548882
6.84261322	0.00395400
6.85453415	0.00138743
6.86645508	0.00121373
6.87837601	0.00105537
6.89029694	0.00197549
6.90221786	0.00277566
6.91413879	0.00314509
