Частота	Канал A
(kГц)	(В)

0.00000000	0.69708610
0.01192093	0.48415650
0.02384186	0.33028490
0.03576279	0.10523820
0.04768372	0.00991400
0.05960464	0.00039167
0.07152557	0.00051731
0.08344650	0.00074941
0.09536743	0.00093264
0.10728836	0.00144084
0.11920929	0.00321372
0.13113022	0.00876572
0.14305115	0.01305717
0.15497208	0.01340541
0.16689301	0.01255556
0.17881393	0.00885876
0.19073486	0.00285967
0.20265579	0.00089188
0.21457672	0.00075630
0.22649765	0.00038653
0.23841858	0.00021317
0.25033951	0.00050947
0.26226044	0.00075956
0.27418137	0.00191406
0.28610229	0.00552232
0.29802322	0.00869814
0.30994415	0.00930887
0.32186508	0.00905163
0.33378601	0.00673467
0.34570694	0.00232832
0.35762787	0.00031423
0.36954880	0.00083811
0.38146973	0.00086818
0.39339066	0.00080155
0.40531158	0.00086183
0.41723251	0.00093375
0.42915344	0.00073075
0.44107437	0.00146822
0.45299530	0.00319748
0.46491623	0.00381665
0.47683716	0.00399506
0.48875809	0.00325963
0.50067902	0.00117265
0.51259995	0.00046975
0.52452087	0.00072753
0.53644180	0.00062449
0.54836273	0.00044562
0.56028366	0.00025444
0.57220459	0.00050520
0.58412552	0.00073046
0.59604645	0.00110062
0.60796738	0.00164830
0.61988831	0.00170780
0.63180923	0.00149437
0.64373016	0.00139731
0.65565109	0.00113991
0.66757202	0.00097808
0.67949295	0.00095122
0.69141388	0.00092551
0.70333481	0.00096145
0.71525574	0.00096895
0.72717667	0.00079604
0.73909760	0.00079410
0.75101852	0.00233521
0.76293945	0.00508165
0.77486038	0.00618884
0.78678131	0.00637721
0.79870224	0.00569739
0.81062317	0.00299908
0.82254410	0.00071703
0.83446503	0.00019421
0.84638596	0.00021612
0.85830688	0.00024843
0.87022781	0.00008292
0.88214874	0.00019987
0.89406967	0.00027869
0.90599060	0.00253911
0.91791153	0.00656532
0.92983246	0.00819642
0.94175339	0.00844474
0.95367432	0.00760158
0.96559525	0.00380440
0.97751617	0.00038343
0.98943710	0.00050572
1.00135803	0.00027895
1.01327896	0.00029668
1.02519989	0.00044703
1.03712082	0.00057494
1.04904175	0.00020412
1.06096268	0.00250593
1.07288361	0.00621212
1.08480453	0.00765878
1.09672546	0.00770988
1.10864639	0.00666069
1.12056732	0.00361315
1.13248825	0.00062083
1.14440918	0.00051818
1.15633011	0.00040349
1.16825104	0.00020754
1.18017197	0.00007517
1.19209290	0.00068199
1.20401382	0.01602444
1.21593475	0.13527170
1.22785568	0.37138940
1.23977661	0.50367870
1.25169754	0.51284170
1.26361847	0.48470050
1.27553940	0.30339520
1.28746033	0.08368280
1.29938126	0.00575980
1.31130219	0.00103563
1.32322311	0.00080123
1.33514404	0.00052098
1.34706497	0.00031675
1.35898590	0.00016589
1.37090683	0.00331422
1.38282776	0.01052407
1.39474869	0.01511554
1.40666962	0.01540601
1.41859055	0.01471604
1.43051147	0.00963932
1.44243240	0.00244426
1.45435333	0.00036861
1.46627426	0.00031721
1.47819519	0.00023244
1.49011612	0.00046730
1.50203705	0.00044878
1.51395798	0.00063922
1.52587891	0.00191861
1.53779984	0.00550914
1.54972076	0.00817926
1.56164169	0.00854630
1.57356262	0.00834461
1.58548355	0.00623378
1.59740448	0.00248323
1.60932541	0.00066293
1.62124634	0.00047759
1.63316727	0.00059934
1.64508820	0.00050046
1.65700912	0.00061301
1.66893005	0.00061428
1.68085098	0.00036645
1.69277191	0.00111085
1.70469284	0.00186963
1.71661377	0.00216259
1.72853470	0.00209973
1.74045563	0.00155760
1.75237656	0.00062653
1.76429749	0.00023271
1.77621841	0.00040739
1.78813934	0.00045955
1.80006027	0.00051685
1.81198120	0.00040309
1.82390213	0.00025398
1.83582306	0.00047708
1.84774399	0.00213738
1.85966492	0.00369455
1.87158585	0.00408908
1.88350677	0.00404530
1.89542770	0.00310517
1.90734863	0.00119446
1.91926956	0.00012160
1.93119049	0.00016083
1.94311142	0.00029284
1.95503235	0.00036699
1.96695328	0.00030036
1.97887421	0.00021033
1.99079514	0.00094786
2.00271606	0.00335401
2.01463699	0.00598100
2.02655792	0.00642015
2.03847885	0.00630503
2.05039978	0.00520890
2.06232071	0.00234438
2.07424164	0.00084921
2.08616257	0.00082832
2.09808350	0.00068258
2.11000443	0.00043884
2.12192535	0.00028852
2.13384628	0.00077645
2.14576721	0.00153721
2.15768814	0.00390107
2.16960907	0.00701368
2.18153000	0.00801036
2.19345093	0.00808539
2.20537186	0.00704714
2.21729279	0.00388672
2.22921371	0.00133941
2.24113464	0.00097021
2.25305557	0.00114107
2.26497650	0.00131997
2.27689743	0.00118784
2.28881836	0.00091611
2.30073929	0.00064544
2.31266022	0.00055003
2.32458115	0.00066933
2.33650208	0.00072833
2.34842300	0.00076668
2.36034393	0.00050636
2.37226486	0.00024214
2.38418579	0.00018691
2.39610672	0.00023154
2.40802765	0.00026665
2.41994858	0.00062391
2.43186951	0.00027875
2.44379044	0.00069386
2.45571136	0.02137869
2.46763229	0.15183160
2.47955322	0.36949260
2.49147415	0.46825990
2.50339508	0.47225150
2.51531601	0.43286820
2.52723694	0.24685830
2.53915787	0.05861182
2.55107880	0.00326592
2.56299973	0.00049681
2.57492065	0.00026803
2.58684158	0.00006053
2.59876251	0.00026854
2.61068344	0.00076117
2.62260437	0.00505817
2.63452530	0.01322171
2.64644623	0.01768236
2.65836716	0.01808701
2.67028809	0.01725209
2.68220901	0.01100179
2.69412994	0.00367600
2.70605087	0.00115407
2.71797180	0.00075298
2.72989273	0.00052482
2.74181366	0.00047583
2.75373459	0.00035967
2.76565552	0.00026319
2.77757645	0.00150366
2.78949738	0.00427745
2.80141830	0.00599117
2.81333923	0.00598096
2.82526016	0.00539786
2.83718109	0.00328895
2.84910202	0.00061845
2.86102295	0.00063017
2.87294388	0.00060129
2.88486481	0.00038858
2.89678574	0.00022028
2.90870667	0.00031829
2.92062759	0.00022555
2.93254852	0.00030473
2.94446945	0.00063692
2.95639038	0.00097693
2.96831131	0.00099653
2.98023224	0.00092845
2.99215317	0.00059688
3.00407410	0.00009377
3.01599503	0.00043795
3.02791595	0.00053085
3.03983688	0.00049736
3.05175781	0.00050515
3.06367874	0.00054441
3.07559967	0.00056149
3.08752060	0.00123581
3.09944153	0.00336107
3.11136246	0.00510253
3.12328339	0.00537554
3.13520432	0.00530288
3.14712524	0.00380312
3.15904617	0.00137317
3.17096710	0.00025777
3.18288803	0.00049660
3.19480896	0.00080405
3.20672989	0.00065539
3.21865082	0.00029013
3.23057175	0.00021464
3.24249268	0.00074700
3.25441360	0.00318961
3.26633453	0.00571727
3.27825546	0.00657353
3.29017639	0.00699374
3.30209732	0.00580238
3.31401825	0.00282115
3.32593918	0.00105537
3.33786011	0.00073108
3.34978104	0.00068966
3.36170197	0.00057723
3.37362289	0.00027315
3.38554382	0.00011695
3.39746475	0.00064148
3.40938568	0.00226010
3.42130661	0.00391201
3.43322754	0.00400801
3.44514847	0.00362520
3.45706940	0.00258241
3.46899033	0.00064361
3.48091125	0.00052533
3.49283218	0.00055410
3.50475311	0.00035244
3.51667404	0.00023929
3.52859497	0.00042354
3.54051590	0.00073697
3.55243683	0.00110992
3.56435776	0.00295053
3.57627869	0.00521816
3.58819962	0.00605009
3.60012054	0.00603766
3.61204147	0.00520042
3.62396240	0.00272075
3.63588333	0.00141503
3.64780426	0.00096586
3.65972519	0.00099541
3.67164612	0.00042317
3.68356705	0.00017661
3.69548798	0.00141815
3.70740891	0.02772059
3.71932983	0.15931760
3.73125076	0.34430920
3.74317169	0.41128970
3.75509262	0.41250080
3.76701355	0.36366810
3.77893448	0.18818100
3.79085541	0.03864759
3.80277634	0.00189193
3.81469727	0.00014854
3.82661819	0.00055713
3.83853912	0.00079204
3.85046005	0.00078816
3.86238098	0.00078324
3.87430191	0.00528691
3.88622284	0.01232506
3.89814377	0.01549144
3.91006470	0.01554464
3.92198563	0.01417787
3.93390656	0.00791432
3.94582748	0.00202006
3.95774841	0.00037250
3.96966934	0.00032732
3.98159027	0.00032428
3.99351120	0.00024881
4.00543213	0.00033011
4.01735306	0.00027751
4.02927399	0.00076996
4.04119492	0.00204517
4.05311584	0.00257464
4.06503677	0.00259394
4.07695770	0.00248563
4.08887863	0.00154636
4.10079956	0.00051425
4.11272049	0.00025053
4.12464142	0.00046702
4.13656235	0.00068003
4.14848328	0.00073562
4.16040421	0.00074801
4.17232513	0.00081237
4.18424606	0.00108578
4.19616699	0.00269046
4.20808792	0.00388511
4.22000885	0.00405913
4.23192978	0.00394977
4.24385071	0.00266282
4.25577164	0.00106907
4.26769257	0.00055807
4.27961349	0.00067492
4.29153442	0.00059642
4.30345535	0.00058071
4.31537628	0.00051623
4.32729721	0.00035204
4.33921814	0.00123792
4.35113907	0.00408634
4.36306000	0.00607592
4.37498093	0.00632159
4.38690186	0.00614218
4.39882278	0.00412493
4.41074371	0.00124361
4.42266464	0.00027955
4.43458557	0.00048979
4.44650650	0.00072916
4.45842743	0.00085527
4.47034836	0.00062915
4.48226929	0.00020275
4.49419022	0.00106927
4.50611115	0.00358721
4.51803207	0.00548098
4.52995300	0.00561493
4.54187393	0.00543085
4.55379486	0.00393147
4.56571579	0.00129208
4.57763672	0.00044320
4.58955765	0.00058351
4.60147858	0.00060581
4.61339951	0.00049205
4.62532043	0.00043045
4.63724136	0.00050061
4.64916229	0.00054255
4.66108322	0.00080294
4.67300415	0.00107988
4.68492508	0.00104565
4.69684601	0.00092428
4.70876694	0.00052984
4.72068787	0.00031532
4.73260880	0.00070197
4.74452972	0.00105243
4.75645065	0.00102390
4.76837158	0.00087739
4.78029251	0.00073539
4.79221344	0.00040453
4.80413437	0.00085550
4.81605530	0.00507030
4.82797623	0.00942533
4.83989716	0.01057755
4.85181808	0.01063776
4.86373901	0.00860788
4.87565994	0.00357943
4.88758087	0.00077789
4.89950180	0.00038649
4.91142273	0.00052155
4.92334366	0.00057249
4.93526459	0.00084360
4.94718552	0.00087962
4.95910645	0.03020389
4.97102737	0.15099470
4.98294830	0.29372520
4.99486923	0.33409110
5.00679016	0.33346080
5.01871109	0.27965620
5.03063202	0.12994540
5.04255295	0.02288909
5.05447388	0.00141791
5.06639481	0.00044303
5.07831573	0.00060166
5.09023666	0.00052845
5.10215759	0.00085503
5.11407852	0.00170370
5.12599945	0.00598257
5.13792038	0.01119206
5.14984131	0.01288567
5.16176224	0.01279898
5.17368317	0.01130473
5.18560410	0.00577649
5.19752502	0.00145829
5.20944595	0.00052736
5.22136688	0.00056501
5.23328781	0.00070114
5.24520874	0.00080189
5.25712967	0.00082461
5.26905060	0.00078189
5.28097153	0.00086502
5.29289246	0.00127411
5.30481339	0.00136532
5.31673431	0.00123711
5.32865524	0.00105601
5.34057617	0.00060062
5.35249710	0.00005166
5.36441803	0.00038691
5.37633896	0.00039660
5.38825989	0.00024966
5.40018082	0.00025319
5.41210175	0.00040007
5.42402267	0.00023094
5.43594360	0.00140716
5.44786453	0.00410340
5.45978546	0.00548331
5.47170639	0.00562069
5.48362732	0.00528772
5.49554825	0.00320375
5.50746918	0.00089636
5.51939011	0.00006976
5.53131104	0.00043353
5.54323196	0.00087726
5.55515289	0.00099669
5.56707382	0.00093164
5.57899475	0.00078777
5.59091568	0.00181591
5.60283661	0.00453612
5.61475754	0.00604989
5.62667847	0.00606991
5.63859940	0.00563996
5.65052032	0.00335648
5.66244125	0.00062397
5.67436218	0.00056001
5.68628311	0.00075923
5.69820404	0.00085672
5.71012497	0.00075492
5.72204590	0.00050966
5.73396683	0.00036459
5.74588776	0.00086192
5.75780869	0.00267747
5.76972961	0.00401383
5.78165054	0.00428650
5.79357147	0.00393487
5.80549240	0.00236589
5.81741333	0.00044000
5.82933426	0.00032272
5.84125519	0.00033002
5.85317612	0.00040647
5.86509705	0.00078841
5.87701797	0.00096832
5.88893890	0.00080507
5.90085983	0.00084775
5.91278076	0.00160853
5.92470169	0.00227906
5.93662262	0.00238545
5.94854355	0.00246056
5.96046448	0.00185274
5.97238541	0.00085640
5.98430634	0.00071880
5.99622726	0.00064975
6.00814819	0.00039907
6.02006912	0.00016345
6.03199005	0.00043350
6.04391098	0.00090473
6.05583191	0.00284570
6.06775284	0.00913447
6.07967377	0.01461886
6.09159470	0.01538240
6.10351563	0.01495569
6.11543655	0.01116136
6.12735748	0.00393786
6.13927841	0.00019438
6.15119934	0.00026070
6.16312027	0.00042523
6.17504120	0.00065339
6.18696213	0.00108283
6.19888306	0.00061770
6.21080399	0.02975265
6.22272491	0.12846520
6.23464584	0.22635510
6.24656677	0.24734080
6.25848770	0.24529060
6.27040863	0.19369310
6.28232956	0.07959720
6.29425049	0.01098331
6.30617142	0.00008934
6.31809235	0.00013023
6.33001328	0.00008272
6.34193420	0.00018761
6.35385513	0.00048611
6.36577606	0.00072429
6.37769699	0.00239138
6.38961792	0.00497638
6.40153885	0.00592222
6.41345978	0.00608392
6.42538071	0.00517647
6.43730164	0.00241644
6.44922256	0.00081788
6.46114349	0.00085846
6.47306442	0.00085396
6.48498535	0.00076060
6.49690628	0.00072789
6.50882721	0.00077180
6.52074814	0.00063698
6.53266907	0.00169307
6.54459000	0.00357461
6.55651093	0.00414720
6.56843185	0.00424546
6.58035278	0.00379035
6.59227371	0.00187492
6.60419464	0.00038067
6.61611557	0.00045470
6.62803650	0.00066466
6.63995743	0.00050989
6.65187836	0.00036440
6.66379929	0.00044410
6.67572021	0.00016128
6.68764114	0.00203530
6.69956207	0.00510281
6.71148300	0.00620267
6.72340393	0.00609030
6.73532486	0.00517763
6.74724579	0.00223038
6.75916672	0.00032880
6.77108765	0.00075570
6.78300858	0.00067220
6.79492950	0.00066501
6.80685043	0.00055310
6.81877136	0.00036162
6.83069229	0.00031500
6.84261322	0.00121506
6.85453415	0.00378021
6.86645508	0.00510805
6.87837601	0.00535049
6.89029694	0.00502228
6.90221786	0.00287722
6.91413879	0.00072979
