#exp_cfg={"servo_angle": -8.0, "laser_lim": 100.0, "servo_angle_to": 18.0, "laser_wup": 1000.0, "laser_power_measured1": 0.0, "laser_power_measured0": 0.0, "bt_dev": "", "laser_wdn_max": 0.0, "frames": 1.0, "servo_used": 0, "servo_calib_use": 0, "laser_wdn_min": 0.0, "servo_pix_from": 90.0, "laser_attenuate": 60.0, "cooler_tout": 300.0, "laser_auto": 0, "servo_angle_from": -8.0, "servo_calib": "[-1.9174921013161362e-09, 3.9322238269163779e-05, -0.27385609119055809, 653.59552119713567]", "laser_autoctl": 0, "servo_pix_to": 3682.0, "laser_pw": 50.0, "cooler_on": 0, "laser_volt": 4.0, "laser_power": 0.0, "cooler_autoctl": 0, "cooler_curr": 70.0, "cooler_startup": 10.0, "laser_power_measured2": 0.0, "gain": 1.3, "laser_power_ref1": 0.0, "offset": 2.51606747521, "servo_calib_degree": 3.0, "laser_curr": 50.0, "laser_power_ref0": 0.0, "shutter": 8200.0, "servo_calib_step": 1.0, "exp": 5000.0, "ccd_volt": 4.7, "bt_addr": "00:06:66:08:D0:A5", "servo_delay": 500.0, "laser_autooff": 1, "laser_power_ref2": 0.0}
#proc_cfg={"yconv": 1, "base_wnd": 100.0, "sub_baseline": 0, "flatten": 0, "flatten_strength": 95.0, "xfrom": 0.0, "auto_ini_exp": 1000.0, "auto_signal": 48000.0, "autoclip": 1, "auto_total_exp": 50000.0, "xrel_range": 10.0, "intensity_adj": 1.0, "xrel": 5320.8, "auto_bckg": 0, "auto_exp": 0, "rmhot": 1, "subbackg": 1, "shutter_clip_adj": 0.0, "auto_max_frame": 1000.0, "auto_off": 0, "xto": 3682.0, "auto_max_exp": 1000.0, "xconv": 3, "autobackg": 1, "xrel_adj": 0.0}
646.4744351871175 -10.29616724738662
646.5851984501794 -14.29616724738662
646.6959541363373 -6.79616724738662
646.8067022369478 -11.29616724738662
646.9174427433675 -10.29616724738662
647.0281756469528 -38.29616724738662
647.1389009390605 -66.29616724738662
647.2496186110469 -26.29616724738662
647.3603286542688 28.70383275261338
647.4710310600826 -26.29616724738662
647.5817258198449 13.20383275261338
647.6924129249123 52.70383275261338
647.8030923666413 21.70383275261338
647.9137641363885 -58.29616724738662
648.0244282255105 -75.29616724738662
648.1350846253638 -158.79616724738662
648.2457333273048 -242.29616724738662
648.3563743226903 -282.2961672473866
648.4670076028768 -146.29616724738662
648.5776331592209 -250.29616724738662
648.6882509830791 -122.29616724738662
648.7988610658078 -74.29616724738662
648.9094633987639 -122.29616724738662
649.0200579733038 -82.29616724738662
649.130644780784 -86.29616724738662
649.241223812561 -90.29616724738662
649.3517950599914 13.70383275261338
649.462358514432 -146.29616724738662
649.5729141672391 -122.29616724738662
649.6834620097694 -330.2961672473866
649.7940020333793 -354.2961672473866
649.9045342294255 -354.2961672473866
650.0150585892645 -498.2961672473866
650.1255751042529 -470.2961672473866
650.2360837657473 -442.2961672473866
650.3465845651041 -586.2961672473866
650.4570774936799 -346.2961672473866
650.5675625428314 -458.2961672473866
650.6780397039149 -226.29616724738662
650.7885089682874 -34.29616724738662
650.898970327305 -346.2961672473866
651.0094237723245 -314.2961672473866
651.1198692947025 -378.2961672473866
651.2303068857952 -390.2961672473866
651.3407365369598 -402.2961672473866
651.4511582395522 -338.2961672473866
651.5615719849294 -386.2961672473866
651.6719777644478 -434.2961672473866
651.7823755694639 -434.2961672473866
651.8927653913343 -330.2961672473866
652.0031472214156 -226.29616724738662
652.1135210510644 -354.2961672473866
652.2238868716371 -562.2961672473866
652.3342446744904 -322.2961672473866
652.4445944509808 -530.2961672473866
652.554936192465 -546.2961672473866
652.6652698902993 -530.2961672473866
652.7755955358405 -514.2961672473866
652.885913120445 -490.2961672473866
652.9962226354694 -498.2961672473866
653.1065240722703 -506.2961672473866
653.2168174222044 -546.2961672473866
653.3271026766279 -518.2961672473866
653.4373798268975 -490.2961672473866
653.54764886437 -474.2961672473866
653.6579097804017 -330.2961672473866
653.7681625663492 -342.2961672473866
653.8784072135691 -354.2961672473866
