nm;arb.u
549.37;11.0
549.77;11.0
550.17;12.0
550.57;12.0
550.97;11.0
551.37;12.0
551.77;12.0
552.18;12.0
552.58;12.0
552.98;12.0
553.38;12.0
553.77;12.0
554.17;12.0
554.57;12.0
554.97;12.0
555.37;12.0
555.77;12.0
556.17;12.0
556.57;12.0
556.97;12.0
557.37;12.0
557.77;12.0
558.16;12.0
558.56;13.0
558.96;13.0
559.36;13.0
559.76;13.0
560.15;13.0
560.55;12.0
560.95;13.0
561.35;12.0
561.74;13.0
562.14;13.0
562.54;13.0
562.93;13.0
563.33;13.0
563.73;14.0
564.12;14.0
564.52;14.0
564.92;14.0
565.31;14.0
565.71;14.0
566.10;14.0
566.50;15.0
566.89;16.0
567.29;16.0
567.69;18.0
568.08;19.0
568.48;21.0
568.87;23.0
569.26;24.0
569.66;23.0
570.05;23.0
570.45;23.0
570.84;21.0
571.24;19.0
571.63;17.0
572.02;16.0
572.42;16.0
572.81;14.0
573.20;14.0
573.60;14.0
573.99;13.0
574.38;12.0
574.78;11.0
575.17;11.0
575.56;12.0
575.95;11.0
576.35;11.0
576.74;11.0
577.13;11.0
577.52;10.0
577.92;10.0
578.31;10.0
578.70;10.0
579.09;10.0
579.48;9.0
579.87;9.0
580.26;10.0
580.65;8.0
581.05;8.0
581.44;8.0
581.83;8.0
582.22;8.0
582.61;8.0
583.00;7.0
583.39;8.0
583.78;7.0
584.17;8.0
584.56;8.0
584.95;6.0
585.34;6.0
585.72;6.0
586.11;5.0
586.50;5.0
586.89;5.0
587.28;5.0
587.67;5.0
588.06;5.0
588.45;5.0
588.83;5.0
589.22;4.0
589.61;4.0
590.00;5.0
590.39;4.0
590.77;4.0
591.16;4.0
591.55;4.0
591.93;4.0
592.32;4.0
592.71;4.0
593.10;4.0
593.48;4.0
593.87;4.0
594.25;3.0
594.64;3.0
595.03;3.0
595.41;3.0
595.80;3.0
596.18;3.0
596.57;3.0
596.96;3.0
597.34;3.0
597.73;3.0
598.11;3.0
598.50;3.0
598.88;3.0
599.27;3.0
599.65;3.0
600.03;3.0
600.42;3.0
600.80;3.0
601.19;2.0
601.57;3.0
601.95;2.0
602.34;2.0
602.72;2.0
603.11;2.0
603.49;2.0
603.87;2.0
604.25;2.0
604.64;2.0
605.02;2.0
605.40;2.0
605.79;2.0
606.17;2.0
606.55;2.0
606.93;2.0
607.31;2.0
607.70;2.0
608.08;2.0
608.46;2.0
608.84;2.0
609.22;2.0
609.60;2.0
609.98;2.0
610.36;2.0
610.75;2.0
611.13;2.0
611.51;2.0
611.89;2.0
612.27;2.0
612.65;2.0
613.03;2.0
613.41;2.0
613.79;2.0
614.17;2.0
614.55;2.0
614.93;2.0
615.30;2.0
615.68;2.0
616.06;2.0
616.44;2.0
616.82;2.0
617.20;2.0
617.58;1.0
617.96;0.0
618.33;1.0
618.71;1.0
619.09;0.0
619.47;0.0
619.84;0.0
620.22;0.0
620.60;0.0
620.98;0.0
621.35;1.0
621.73;1.0
622.11;1.0
622.48;1.0
622.86;2.0
623.24;1.0
623.61;0.0
623.99;0.0
624.37;0.0
624.74;0.0
625.12;0.0
625.49;0.0
625.87;0.0
626.24;0.0
626.62;0.0
626.99;0.0
627.37;0.0
627.74;0.0
628.12;0.0
628.49;0.0
628.87;0.0
629.24;0.0
629.62;0.0
629.99;0.0
630.37;0.0
630.74;0.0
631.11;0.0
631.49;0.0
631.86;0.0
632.23;0.0
632.61;0.0
632.98;0.0
633.35;0.0
633.73;0.0
634.10;0.0
634.47;0.0
634.84;0.0
635.22;0.0
635.59;0.0
635.96;0.0
636.33;0.0
636.70;0.0
637.07;0.0
637.45;0.0
637.82;0.0
638.19;0.0
638.56;0.0
638.93;0.0
639.30;0.0
639.67;0.0
640.04;0.0
640.41;0.0
640.78;0.0
641.15;0.0
641.52;0.0
641.89;0.0
642.26;0.0
642.63;0.0
643.00;0.0
643.37;0.0
643.74;0.0
644.11;0.0
644.48;0.0
644.85;0.0
645.22;0.0
645.59;0.0
645.95;0.0
646.32;0.0
646.69;0.0
647.06;0.0
647.43;0.0
647.80;0.0
648.16;0.0
648.53;0.0
648.90;0.0
649.27;0.0
649.63;0.0
650.00;0.0
650.37;0.0
650.73;1.0
651.10;0.0
651.47;0.0
651.83;0.0
652.20;0.0
652.57;0.0
652.93;0.0
653.30;0.0
653.66;0.0
654.03;2.0
654.39;2.0
654.76;2.0
655.13;2.0
655.49;2.0
655.86;2.0
656.22;2.0
656.59;2.0
656.95;2.0
657.31;2.0
657.68;2.0
658.04;2.0
658.41;2.0
658.77;2.0
659.13;2.0
659.50;2.0
659.86;2.0
660.23;2.0
660.59;2.0
660.95;2.0
661.31;2.0
661.68;2.0
662.04;2.0
662.40;2.0
662.77;2.0
663.13;2.0
663.49;2.0
663.85;2.0
664.21;2.0
664.58;2.0
664.94;2.0
665.30;2.0
665.66;2.0
666.02;2.0
666.38;2.0
666.74;2.0
667.11;2.0
667.47;2.0
667.83;2.0
668.19;2.0
668.55;2.0
668.91;2.0
669.27;3.0
669.63;3.0
669.99;3.0
670.35;3.0
670.71;4.0
671.07;3.0
671.43;2.0
671.79;3.0
672.15;3.0
672.50;3.0
672.86;2.0
673.22;2.0
673.58;2.0
673.94;2.0
674.30;2.0
674.66;2.0
675.01;3.0
675.37;3.0
675.73;2.0
676.09;3.0
676.44;2.0
676.80;2.0
677.16;2.0
677.52;2.0
677.87;2.0
678.23;2.0
678.59;2.0
678.94;2.0
679.30;2.0
679.66;2.0
680.01;2.0
680.37;2.0
680.73;2.0
681.08;2.0
681.44;2.0
681.79;3.0
682.15;3.0
682.50;2.0
682.86;2.0
683.21;2.0
683.57;3.0
683.92;4.0
684.28;3.0
684.63;3.0
684.99;2.0
685.34;2.0
685.70;2.0
686.05;2.0
686.40;2.0
686.76;2.0
687.11;2.0
687.46;2.0
687.82;2.0
688.17;2.0
688.52;2.0
688.88;2.0
689.23;2.0
689.58;2.0
689.94;2.0
690.29;2.0
690.64;2.0
690.99;2.0
